teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Jackson,1,,1.0,,0.0,0.0,0.0,14.0,14.0,14.0,-14.0,-14.0,44,1.0,11.0,32.0,0.022727272727272728,3.6666666666666665,2.5,44.0,8.0,7.0,96.0,-52.0,-4.333333333333334,21,,6.0,15.0,,1.6666666666666667,1.5,10.0,9.0,6.5,54.0,-44.0,-7.333333333333333,23,1.0,5.0,17.0,0.043478260869565216,5.666666666666667,4.0,34.0,7.0,7.5,42.0,-8.0,-1.333333333333333
Jackson Lumen Christi,4,3.0,1.0,0.75,4.25,4.0,17.0,3.25,1.5,13.0,4.0,1.0,27,4.0,1.0,22.0,0.14814814814814814,7.8,8.0,39.0,3.2,3.0,16.0,23.0,4.6,10,2.0,1.0,7.0,0.2,8.333333333333334,10.0,25.0,4.0,5.0,12.0,13.0,4.333333333333334,17,2.0,,15.0,0.11764705882352941,7.0,7.0,14.0,2.0,2.0,4.0,10.0,5.0
Jackson Northwest,3,2.0,1.0,0.6666666666666666,3.6666666666666665,3.0,11.0,2.6666666666666665,2.0,8.0,3.0,1.0,24,7.0,1.0,16.0,0.2916666666666667,7.333333333333333,8.0,66.0,1.5555555555555556,1.0,14.0,52.0,5.777777777777778,11,3.0,1.0,7.0,0.2727272727272727,8.75,9.0,35.0,1.25,0.5,5.0,30.0,7.5,13,4.0,,9.0,0.3076923076923077,6.2,5.0,31.0,1.8,2.0,9.0,22.0,4.4
Jenison,1,,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,-1.0,-1.0,42,2.0,1.0,39.0,0.047619047619047616,3.3333333333333335,3.0,10.0,3.0,4.0,9.0,1.0,0.3333333333333335,20,,1.0,19.0,,1.0,1.0,1.0,4.0,4.0,4.0,-3.0,-3.0,22,2.0,,20.0,0.09090909090909091,4.5,4.5,9.0,2.5,2.5,5.0,4.0,2.0
Johannesburg-Lewiston,5,4.0,1.0,0.8,9.0,9.0,45.0,4.0,4.0,20.0,25.0,5.0,33,18.0,14.0,1.0,0.5454545454545454,8.03125,7.5,257.0,6.40625,5.0,205.0,52.0,1.625,5,2.0,3.0,,0.4,9.8,8.0,49.0,6.8,9.0,34.0,15.0,3.000000000000001,28,16.0,11.0,1.0,0.5714285714285714,7.703703703703703,6.0,208.0,6.333333333333333,5.0,171.0,37.0,1.3703703703703702
Jonesville,1,,1.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,30,2.0,7.0,21.0,0.06666666666666667,3.888888888888889,3.0,35.0,7.888888888888889,9.0,71.0,-36.0,-4.0,12,1.0,4.0,7.0,0.08333333333333333,3.0,3.0,15.0,7.4,9.0,37.0,-22.0,-4.4,18,1.0,3.0,14.0,0.05555555555555555,5.0,3.0,20.0,8.5,7.5,34.0,-14.0,-3.5
Kalamazoo Central,2,1.0,1.0,0.5,4.5,4.5,9.0,4.5,4.5,9.0,0.0,0.0,43,2.0,7.0,34.0,0.046511627906976744,3.2222222222222223,2.0,29.0,7.222222222222222,5.0,65.0,-36.0,-4.0,24,,3.0,21.0,,2.3333333333333335,2.0,7.0,9.0,11.0,27.0,-20.0,-6.666666666666666,19,2.0,4.0,13.0,0.10526315789473684,3.6666666666666665,2.5,22.0,6.333333333333333,4.5,38.0,-16.0,-2.6666666666666665
Kalamazoo Christian,2,1.0,1.0,0.5,7.0,7.0,14.0,7.0,7.0,14.0,0.0,0.0,37,7.0,7.0,23.0,0.1891891891891892,5.357142857142857,4.5,75.0,6.142857142857143,4.0,86.0,-11.0,-0.7857142857142865,20,1.0,4.0,15.0,0.05,2.8,1.0,14.0,10.4,12.0,52.0,-38.0,-7.6000000000000005,17,6.0,3.0,8.0,0.35294117647058826,6.777777777777778,6.0,61.0,3.7777777777777777,4.0,34.0,27.0,3.0
Kalamazoo Hackett Catholic Prep,1,,1.0,,0.0,0.0,0.0,5.0,5.0,5.0,-5.0,-5.0,50,21.0,10.0,19.0,0.42,7.290322580645161,7.0,226.0,4.645161290322581,4.0,144.0,82.0,2.64516129032258,29,11.0,7.0,11.0,0.3793103448275862,7.277777777777778,6.0,131.0,5.0,4.0,90.0,41.0,2.2777777777777777,21,10.0,3.0,8.0,0.47619047619047616,7.3076923076923075,8.0,95.0,4.153846153846154,3.0,54.0,41.0,3.1538461538461533
Kalamazoo Heritage Christian,1,,1.0,,3.0,3.0,3.0,5.0,5.0,5.0,-2.0,-2.0,32,3.0,14.0,15.0,0.09375,3.0,1.0,51.0,8.235294117647058,8.0,140.0,-89.0,-5.235294117647058,25,2.0,8.0,15.0,0.08,3.9,1.5,39.0,7.7,8.0,77.0,-38.0,-3.8000000000000003,7,1.0,6.0,,0.14285714285714285,1.7142857142857142,0.0,12.0,9.0,11.0,63.0,-51.0,-7.285714285714286
Kalamazoo Loy Norrix,1,,1.0,,4.0,4.0,4.0,8.0,8.0,8.0,-4.0,-4.0,40,2.0,5.0,33.0,0.05,5.0,3.0,35.0,7.428571428571429,6.0,52.0,-17.0,-2.428571428571429,20,,1.0,19.0,,0.0,0.0,0.0,6.0,6.0,6.0,-6.0,-6.0,20,2.0,4.0,14.0,0.1,5.833333333333333,3.5,35.0,7.666666666666667,6.5,46.0,-11.0,-1.833333333333334
Kalkaska,1,,1.0,,4.0,4.0,4.0,10.0,10.0,10.0,-6.0,-6.0,24,2.0,1.0,21.0,0.08333333333333333,4.666666666666667,4.0,14.0,3.3333333333333335,2.0,10.0,4.0,1.3333333333333335,9,2.0,,7.0,0.2222222222222222,3.5,3.5,7.0,1.0,1.0,2.0,5.0,2.5,15,,1.0,14.0,,7.0,7.0,7.0,8.0,8.0,8.0,-1.0,-1.0
Kent City,2,1.0,1.0,0.5,6.0,6.0,12.0,8.5,8.5,17.0,-5.0,-2.5,41,,1.0,40.0,,6.0,6.0,6.0,16.0,16.0,16.0,-10.0,-10.0,13,,,13.0,,,,0.0,,,0.0,0.0,,28,,1.0,27.0,,6.0,6.0,6.0,16.0,16.0,16.0,-10.0,-10.0
Kinde North Huron,1,,1.0,,4.0,4.0,4.0,11.0,11.0,11.0,-7.0,-7.0,27,,5.0,22.0,,1.5,1.5,9.0,4.666666666666667,4.5,28.0,-19.0,-3.166666666666667,14,,4.0,10.0,,1.5,1.5,6.0,3.75,4.5,15.0,-9.0,-2.25,13,,1.0,12.0,,1.5,1.5,3.0,6.5,6.5,13.0,-10.0,-5.0
Kingsford,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,12,1.0,2.0,9.0,0.08333333333333333,6.0,5.0,18.0,5.666666666666667,6.0,17.0,1.0,0.33333333333333304,6,1.0,1.0,4.0,0.16666666666666666,8.0,8.0,16.0,5.5,5.5,11.0,5.0,2.5,6,,1.0,5.0,,2.0,2.0,2.0,6.0,6.0,6.0,-4.0,-4.0
Kingsley,1,,1.0,,8.0,8.0,8.0,14.0,14.0,14.0,-6.0,-6.0,31,4.0,2.0,25.0,0.12903225806451613,4.428571428571429,4.0,31.0,3.857142857142857,2.0,27.0,4.0,0.5714285714285716,16,1.0,1.0,14.0,0.0625,5.0,4.0,15.0,5.666666666666667,2.0,17.0,-2.0,-0.666666666666667,15,3.0,1.0,11.0,0.2,4.0,3.0,16.0,2.5,0.0,10.0,6.0,1.5
Kingston,3,2.0,1.0,0.6666666666666666,2.6666666666666665,2.0,8.0,3.0,3.0,9.0,-1.0,-0.3333333333333335,22,17.0,3.0,2.0,0.7727272727272727,8.7,7.0,174.0,1.3,0.0,26.0,148.0,7.3999999999999995,8,6.0,2.0,,0.75,11.5,11.0,92.0,2.0,0.0,16.0,76.0,9.5,14,11.0,1.0,2.0,0.7857142857142857,6.833333333333333,6.0,82.0,0.8333333333333334,1.0,10.0,72.0,6.0
L'Anse,1,,1.0,,4.0,4.0,4.0,17.0,17.0,17.0,-13.0,-13.0,9,2.0,4.0,3.0,0.2222222222222222,6.833333333333333,6.0,41.0,11.833333333333334,11.0,71.0,-30.0,-5.000000000000001,6,2.0,2.0,2.0,0.3333333333333333,9.75,11.0,39.0,11.75,10.5,47.0,-8.0,-2.0,3,,2.0,1.0,,1.0,1.0,2.0,12.0,12.0,24.0,-22.0,-11.0
Laingsburg,2,1.0,1.0,0.5,8.5,8.5,17.0,4.5,4.5,9.0,8.0,4.0,27,5.0,7.0,15.0,0.18518518518518517,2.75,1.5,33.0,4.416666666666667,2.5,53.0,-20.0,-1.666666666666667,16,4.0,3.0,9.0,0.25,3.7142857142857144,2.0,26.0,4.714285714285714,4.0,33.0,-7.0,-1.0,11,1.0,4.0,6.0,0.09090909090909091,1.4,1.0,7.0,4.0,2.0,20.0,-13.0,-2.6
Lake City,1,,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,-2.0,-2.0,36,9.0,13.0,14.0,0.25,4.863636363636363,3.0,107.0,8.0,7.0,176.0,-69.0,-3.1363636363636367,17,2.0,7.0,8.0,0.11764705882352941,3.0,2.0,27.0,10.555555555555555,9.0,95.0,-68.0,-7.555555555555555,19,7.0,6.0,6.0,0.3684210526315789,6.153846153846154,6.0,80.0,6.230769230769231,5.0,81.0,-1.0,-0.07692307692307665
Lake Fenton,1,,1.0,,3.0,3.0,3.0,10.0,10.0,10.0,-7.0,-7.0,22,4.0,,18.0,0.18181818181818182,8.75,6.5,35.0,3.25,3.0,13.0,22.0,5.5,12,2.0,,10.0,0.16666666666666666,6.5,6.5,13.0,1.5,1.5,3.0,10.0,5.0,10,2.0,,8.0,0.2,11.0,11.0,22.0,5.0,5.0,10.0,12.0,6.0
Lake Leelanau St Mary,1,,1.0,,9.0,9.0,9.0,10.0,10.0,10.0,-1.0,-1.0,20,5.0,8.0,7.0,0.25,5.384615384615385,4.0,70.0,10.923076923076923,11.0,142.0,-72.0,-5.538461538461538,9,3.0,3.0,3.0,0.3333333333333333,7.0,8.0,42.0,8.0,9.5,48.0,-6.0,-1.0,11,2.0,5.0,4.0,0.18181818181818182,4.0,0.0,28.0,13.428571428571429,15.0,94.0,-66.0,-9.428571428571429
Lake Linden-Hubbell,2,1.0,1.0,0.5,6.5,6.5,13.0,11.0,11.0,22.0,-9.0,-4.5,10,3.0,4.0,3.0,0.3,8.0,8.0,56.0,7.857142857142857,9.0,55.0,1.0,0.14285714285714324,4,3.0,1.0,,0.75,11.25,12.0,45.0,6.25,6.5,25.0,20.0,5.0,6,,3.0,3.0,,3.6666666666666665,3.0,11.0,10.0,10.0,30.0,-19.0,-6.333333333333334
Lake Odessa Lakewood,1,,1.0,,2.0,2.0,2.0,10.0,10.0,10.0,-8.0,-8.0,35,14.0,16.0,5.0,0.4,5.032258064516129,4.0,156.0,6.225806451612903,5.0,193.0,-37.0,-1.193548387096774,18,11.0,6.0,1.0,0.6111111111111112,5.9411764705882355,4.0,101.0,5.529411764705882,5.0,94.0,7.0,0.41176470588235325,17,3.0,10.0,4.0,0.17647058823529413,3.9285714285714284,3.5,55.0,7.071428571428571,5.0,99.0,-44.0,-3.142857142857143
Lake Orion,4,3.0,1.0,0.75,9.75,11.0,39.0,3.25,2.0,13.0,26.0,6.5,42,6.0,1.0,35.0,0.14285714285714285,7.571428571428571,7.0,53.0,4.142857142857143,4.0,29.0,24.0,3.428571428571428,22,4.0,1.0,17.0,0.18181818181818182,7.6,7.0,38.0,5.0,5.0,25.0,13.0,2.5999999999999996,20,2.0,,18.0,0.1,7.5,7.5,15.0,2.0,2.0,4.0,11.0,5.5
Lakeview,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,42,,1.0,41.0,,2.0,2.0,2.0,10.0,10.0,10.0,-8.0,-8.0,25,,1.0,24.0,,2.0,2.0,2.0,10.0,10.0,10.0,-8.0,-8.0,17,,,17.0,,,,0.0,,,0.0,0.0,
Lansing Catholic,5,4.0,1.0,0.8,10.0,9.0,50.0,5.0,5.0,25.0,25.0,5.0,35,18.0,11.0,6.0,0.5142857142857142,7.586206896551724,7.0,220.0,4.068965517241379,3.0,118.0,102.0,3.517241379310345,15,8.0,3.0,4.0,0.5333333333333333,8.363636363636363,7.0,92.0,3.8181818181818183,3.0,42.0,50.0,4.545454545454545,20,10.0,8.0,2.0,0.5,7.111111111111111,6.5,128.0,4.222222222222222,3.5,76.0,52.0,2.8888888888888884
Lansing Christian,6,3.0,3.0,0.5,6.5,6.5,39.0,7.5,7.5,45.0,-6.0,-1.0,90,12.0,36.0,42.0,0.13333333333333333,5.125,4.0,246.0,9.4375,8.5,453.0,-207.0,-4.3125,51,9.0,24.0,18.0,0.17647058823529413,4.636363636363637,4.0,153.0,9.363636363636363,7.0,309.0,-156.0,-4.727272727272727,39,3.0,12.0,24.0,0.07692307692307693,6.2,4.0,93.0,9.6,11.0,144.0,-51.0,-3.3999999999999995
Lansing Eastern,1,,1.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,24,,7.0,17.0,,1.5714285714285714,0.0,11.0,14.142857142857142,15.0,99.0,-88.0,-12.571428571428571,12,,4.0,8.0,,1.75,1.5,7.0,15.25,16.5,61.0,-54.0,-13.5,12,,3.0,9.0,,1.3333333333333333,0.0,4.0,12.666666666666666,14.0,38.0,-34.0,-11.333333333333332
Lansing Everett,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,22,,8.0,14.0,,1.75,1.0,14.0,18.375,17.5,147.0,-133.0,-16.625,11,,6.0,5.0,,1.5,0.5,9.0,19.166666666666668,19.5,115.0,-106.0,-17.666666666666668,11,,2.0,9.0,,2.5,2.5,5.0,16.0,16.0,32.0,-27.0,-13.5
Lansing Sexton,1,,1.0,,1.0,1.0,1.0,16.0,16.0,16.0,-15.0,-15.0,18,,7.0,11.0,,0.42857142857142855,0.0,3.0,16.428571428571427,16.0,115.0,-112.0,-15.999999999999998,11,,3.0,8.0,,0.0,0.0,0.0,26.666666666666668,32.0,80.0,-80.0,-26.666666666666668,7,,4.0,3.0,,0.75,0.0,3.0,8.75,8.0,35.0,-32.0,-8.0
Lansing Waverly,1,,1.0,,0.0,0.0,0.0,11.0,11.0,11.0,-11.0,-11.0,28,2.0,15.0,11.0,0.07142857142857142,4.111111111111111,2.0,74.0,7.5,8.0,135.0,-61.0,-3.3888888888888893,16,,9.0,7.0,,1.9,1.5,19.0,8.7,9.0,87.0,-68.0,-6.799999999999999,12,2.0,6.0,4.0,0.16666666666666666,6.875,2.5,55.0,6.0,4.5,48.0,7.0,0.875
Lapeer,3,2.0,1.0,0.6666666666666666,6.666666666666667,5.0,20.0,3.3333333333333335,3.0,10.0,10.0,3.3333333333333335,41,4.0,4.0,33.0,0.0975609756097561,8.625,6.0,69.0,6.375,7.0,51.0,18.0,2.25,25,2.0,2.0,21.0,0.08,11.75,12.5,47.0,4.75,4.5,19.0,28.0,7.0,16,2.0,2.0,12.0,0.125,5.5,5.5,22.0,8.0,8.5,32.0,-10.0,-2.5
Lawrence,2,1.0,1.0,0.5,4.0,4.0,8.0,6.5,6.5,13.0,-5.0,-2.5,33,13.0,6.0,14.0,0.3939393939393939,8.526315789473685,10.0,162.0,4.157894736842105,3.0,79.0,83.0,4.36842105263158,19,9.0,4.0,6.0,0.47368421052631576,8.76923076923077,10.0,114.0,4.384615384615385,3.0,57.0,57.0,4.384615384615385,14,4.0,2.0,8.0,0.2857142857142857,8.0,9.5,48.0,3.6666666666666665,2.5,22.0,26.0,4.333333333333334
Lawton,1,,1.0,,2.0,2.0,2.0,15.0,15.0,15.0,-13.0,-13.0,35,5.0,4.0,26.0,0.14285714285714285,7.222222222222222,8.0,65.0,7.777777777777778,10.0,70.0,-5.0,-0.5555555555555554,19,4.0,,15.0,0.21052631578947367,11.75,11.0,47.0,6.0,6.5,24.0,23.0,5.75,16,1.0,4.0,11.0,0.0625,3.6,2.0,18.0,9.2,10.0,46.0,-28.0,-5.6
LeRoy Pine River,4,3.0,1.0,0.75,9.5,7.5,38.0,5.5,2.0,22.0,16.0,4.0,53,,4.0,49.0,,1.0,0.5,4.0,12.25,11.5,49.0,-45.0,-11.25,30,,,30.0,,,,0.0,,,0.0,0.0,,23,,4.0,19.0,,1.0,0.5,4.0,12.25,11.5,49.0,-45.0,-11.25
Leslie,1,,1.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,28,7.0,3.0,18.0,0.25,4.5,5.0,45.0,2.6,2.5,26.0,19.0,1.9,17,2.0,,15.0,0.11764705882352941,3.5,3.5,7.0,1.0,1.0,2.0,5.0,2.5,11,5.0,3.0,3.0,0.45454545454545453,4.75,5.5,38.0,3.0,3.5,24.0,14.0,1.75
Lincoln Park,1,,1.0,,3.0,3.0,3.0,7.0,7.0,7.0,-4.0,-4.0,40,6.0,9.0,25.0,0.15,6.066666666666666,4.0,91.0,6.8,7.0,102.0,-11.0,-0.7333333333333334,23,6.0,4.0,13.0,0.2608695652173913,7.4,6.5,74.0,5.5,5.0,55.0,19.0,1.9000000000000004,17,,5.0,12.0,,3.4,3.0,17.0,9.4,8.0,47.0,-30.0,-6.0
Linden,1,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,27,4.0,3.0,20.0,0.14814814814814814,3.5714285714285716,4.0,25.0,3.4285714285714284,3.0,24.0,1.0,0.14285714285714324,12,2.0,1.0,9.0,0.16666666666666666,4.0,4.0,12.0,1.6666666666666667,1.0,5.0,7.0,2.333333333333333,15,2.0,2.0,11.0,0.13333333333333333,3.25,3.0,13.0,4.75,5.5,19.0,-6.0,-1.5
Litchfield,3,2.0,1.0,0.6666666666666666,10.333333333333334,12.0,31.0,5.333333333333333,3.0,16.0,15.0,5.000000000000001,15,,3.0,12.0,,1.6666666666666667,2.0,5.0,11.0,11.0,33.0,-28.0,-9.333333333333334,2,,,2.0,,,,0.0,,,0.0,0.0,,13,,3.0,10.0,,1.6666666666666667,2.0,5.0,11.0,11.0,33.0,-28.0,-9.333333333333334
Livonia Churchill,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,39,18.0,11.0,10.0,0.46153846153846156,8.03448275862069,6.0,233.0,4.586206896551724,3.0,133.0,100.0,3.448275862068966,23,9.0,6.0,8.0,0.391304347826087,9.6,5.0,144.0,5.066666666666666,3.0,76.0,68.0,4.533333333333333,16,9.0,5.0,2.0,0.5625,6.357142857142857,6.0,89.0,4.071428571428571,2.0,57.0,32.0,2.2857142857142856
Livonia Clarenceville,3,2.0,1.0,0.6666666666666666,9.0,12.0,27.0,4.333333333333333,4.0,13.0,14.0,4.666666666666667,25,3.0,11.0,11.0,0.12,2.5714285714285716,0.5,36.0,13.071428571428571,14.5,183.0,-147.0,-10.5,20,2.0,8.0,10.0,0.1,1.8,1.0,18.0,14.4,15.0,144.0,-126.0,-12.6,5,1.0,3.0,1.0,0.2,4.5,0.0,18.0,9.75,11.5,39.0,-21.0,-5.25
Livonia Franklin,4,3.0,1.0,0.75,10.5,13.5,42.0,1.25,0.5,5.0,37.0,9.25,39,23.0,5.0,11.0,0.5897435897435898,9.321428571428571,9.0,261.0,3.857142857142857,3.0,108.0,153.0,5.4642857142857135,26,16.0,3.0,7.0,0.6153846153846154,8.68421052631579,9.0,165.0,3.3157894736842106,2.0,63.0,102.0,5.368421052631579,13,7.0,2.0,4.0,0.5384615384615384,10.666666666666666,9.0,96.0,5.0,5.0,45.0,51.0,5.666666666666666
Livonia Stevenson,1,,1.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,35,11.0,11.0,13.0,0.3142857142857143,6.7272727272727275,5.5,148.0,5.409090909090909,3.5,119.0,29.0,1.3181818181818183,14,3.0,6.0,5.0,0.21428571428571427,4.777777777777778,6.0,43.0,6.666666666666667,7.0,60.0,-17.0,-1.8888888888888893,21,8.0,5.0,8.0,0.38095238095238093,8.076923076923077,5.0,105.0,4.538461538461538,3.0,59.0,46.0,3.5384615384615383
Lowell,1,,1.0,,2.0,2.0,2.0,7.0,7.0,7.0,-5.0,-5.0,37,15.0,8.0,14.0,0.40540540540540543,7.130434782608695,5.0,164.0,3.391304347826087,2.0,78.0,86.0,3.7391304347826084,18,6.0,5.0,7.0,0.3333333333333333,4.454545454545454,2.0,49.0,3.4545454545454546,2.0,38.0,11.0,0.9999999999999996,19,9.0,3.0,7.0,0.47368421052631576,9.583333333333334,6.5,115.0,3.3333333333333335,3.0,40.0,75.0,6.25
Ludington,2,1.0,1.0,0.5,4.0,4.0,8.0,1.5,1.5,3.0,5.0,2.5,39,11.0,4.0,24.0,0.28205128205128205,7.133333333333334,7.0,107.0,4.133333333333334,4.0,62.0,45.0,3.0,15,6.0,3.0,6.0,0.4,5.111111111111111,6.0,46.0,4.111111111111111,3.0,37.0,9.0,1.0,24,5.0,1.0,18.0,0.20833333333333334,10.166666666666666,11.0,61.0,4.166666666666667,5.0,25.0,36.0,5.999999999999999
Lutheran Westland,2,1.0,1.0,0.5,11.5,11.5,23.0,4.5,4.5,9.0,14.0,7.0,33,14.0,8.0,11.0,0.42424242424242425,7.318181818181818,5.5,161.0,4.7727272727272725,3.0,105.0,56.0,2.545454545454546,18,10.0,1.0,7.0,0.5555555555555556,9.0,10.0,99.0,2.6363636363636362,2.0,29.0,70.0,6.363636363636363,15,4.0,7.0,4.0,0.26666666666666666,5.636363636363637,3.0,62.0,6.909090909090909,8.0,76.0,-14.0,-1.2727272727272725
Mackinaw City,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,23,13.0,8.0,2.0,0.5652173913043478,8.227272727272727,7.5,181.0,3.5,4.0,77.0,104.0,4.727272727272727,16,10.0,4.0,2.0,0.625,9.266666666666667,10.0,139.0,2.933333333333333,2.0,44.0,95.0,6.333333333333334,7,3.0,4.0,,0.42857142857142855,6.0,3.0,42.0,4.714285714285714,4.0,33.0,9.0,1.2857142857142856
Macomb Dakota,1,,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,-1.0,-1.0,37,,1.0,36.0,,1.0,1.0,1.0,13.0,13.0,13.0,-12.0,-12.0,22,,,22.0,,,,0.0,,,0.0,0.0,,15,,1.0,14.0,,1.0,1.0,1.0,13.0,13.0,13.0,-12.0,-12.0
Macomb L'Anse Creuse North,2,1.0,1.0,0.5,4.0,4.0,8.0,2.0,2.0,4.0,4.0,2.0,38,1.0,3.0,34.0,0.02631578947368421,2.25,1.5,9.0,3.75,3.5,15.0,-6.0,-1.5,15,1.0,1.0,13.0,0.06666666666666667,3.0,3.0,6.0,5.0,5.0,10.0,-4.0,-2.0,23,,2.0,21.0,,1.5,1.5,3.0,2.5,2.5,5.0,-2.0,-1.0
Macomb Lutheran North,2,1.0,1.0,0.5,9.0,9.0,18.0,3.0,3.0,6.0,12.0,6.0,27,13.0,7.0,7.0,0.48148148148148145,5.85,4.5,117.0,3.1,3.0,62.0,55.0,2.7499999999999996,11,6.0,3.0,2.0,0.5454545454545454,7.333333333333333,6.0,66.0,3.0,3.0,27.0,39.0,4.333333333333333,16,7.0,4.0,5.0,0.4375,4.636363636363637,3.0,51.0,3.1818181818181817,1.0,35.0,16.0,1.454545454545455
Madison Heights Bishop Foley,2,1.0,1.0,0.5,3.0,3.0,6.0,6.0,6.0,12.0,-6.0,-3.0,32,4.0,27.0,1.0,0.125,2.5625,2.0,82.0,7.8125,7.0,250.0,-168.0,-5.25,14,2.0,12.0,,0.14285714285714285,2.2857142857142856,1.5,32.0,8.214285714285714,8.5,115.0,-83.0,-5.928571428571428,18,2.0,15.0,1.0,0.1111111111111111,2.7777777777777777,2.5,50.0,7.5,7.0,135.0,-85.0,-4.722222222222222
Madison Heights Lamphere,4,3.0,1.0,0.75,4.0,5.0,16.0,4.25,3.5,17.0,-1.0,-0.25,32,6.0,3.0,23.0,0.1875,5.444444444444445,5.0,49.0,4.333333333333333,4.0,39.0,10.0,1.1111111111111116,19,4.0,2.0,13.0,0.21052631578947367,5.5,4.5,33.0,4.0,4.0,24.0,9.0,1.5,13,2.0,1.0,10.0,0.15384615384615385,5.333333333333333,5.0,16.0,5.0,4.0,15.0,1.0,0.33333333333333304
Madison Heights Madison,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,22,2.0,5.0,15.0,0.09090909090909091,6.571428571428571,0.0,46.0,12.857142857142858,15.0,90.0,-44.0,-6.2857142857142865,11,1.0,3.0,7.0,0.09090909090909091,6.0,1.0,24.0,12.0,13.0,48.0,-24.0,-6.0,11,1.0,2.0,8.0,0.09090909090909091,7.333333333333333,0.0,22.0,14.0,17.0,42.0,-20.0,-6.666666666666667
Mancelona,1,,1.0,,0.0,0.0,0.0,13.0,13.0,13.0,-13.0,-13.0,32,5.0,7.0,20.0,0.15625,6.75,4.5,81.0,7.166666666666667,7.5,86.0,-5.0,-0.41666666666666696,19,3.0,6.0,10.0,0.15789473684210525,5.333333333333333,4.0,48.0,7.888888888888889,9.0,71.0,-23.0,-2.5555555555555562,13,2.0,1.0,10.0,0.15384615384615385,11.0,11.0,33.0,5.0,2.0,15.0,18.0,6.0
Manchester,2,1.0,1.0,0.5,7.0,7.0,14.0,5.0,5.0,10.0,4.0,2.0,27,4.0,1.0,22.0,0.14814814814814814,9.0,8.0,45.0,4.0,3.0,20.0,25.0,5.0,11,4.0,1.0,6.0,0.36363636363636365,9.0,8.0,45.0,4.0,3.0,20.0,25.0,5.0,16,,,16.0,,,,0.0,,,0.0,0.0,
Manistee,1,,1.0,,4.0,4.0,4.0,11.0,11.0,11.0,-7.0,-7.0,35,3.0,3.0,29.0,0.08571428571428572,3.8333333333333335,3.0,23.0,3.5,4.0,21.0,2.0,0.3333333333333335,17,2.0,2.0,13.0,0.11764705882352941,3.0,3.0,12.0,3.25,3.5,13.0,-1.0,-0.25,18,1.0,1.0,16.0,0.05555555555555555,5.5,5.5,11.0,4.0,4.0,8.0,3.0,1.5
Manistee Catholic Central,1,,1.0,,5.0,5.0,5.0,8.0,8.0,8.0,-3.0,-3.0,29,,2.0,27.0,,2.0,2.0,6.0,10.333333333333334,12.0,31.0,-25.0,-8.333333333333334,15,,2.0,13.0,,1.5,1.5,3.0,14.0,14.0,28.0,-25.0,-12.5,14,,,14.0,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
Manistique,1,,1.0,,3.0,3.0,3.0,6.0,6.0,6.0,-3.0,-3.0,29,8.0,10.0,11.0,0.27586206896551724,6.684210526315789,6.0,127.0,7.947368421052632,8.0,151.0,-24.0,-1.2631578947368425,17,4.0,6.0,7.0,0.23529411764705882,6.090909090909091,6.0,67.0,8.272727272727273,8.0,91.0,-24.0,-2.1818181818181825,12,4.0,4.0,4.0,0.3333333333333333,7.5,6.0,60.0,7.5,9.5,60.0,0.0,0.0
