teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Mayville,2,1.0,1.0,0.5,8.5,8.5,17.0,5.5,5.5,11.0,6.0,3.0,8,1.0,,7.0,0.125,6.0,6.0,6.0,1.0,1.0,1.0,5.0,5.0,2.0,,,2.0,,,,0.0,,,0.0,0.0,,6.0,1.0,,5.0,0.16666666666666666,6.0,6.0,6.0,1.0,1.0,1.0,5.0,5.0
McBain,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,30,2.0,5.0,23.0,0.06666666666666667,4.285714285714286,5.0,30.0,11.142857142857142,14.0,78.0,-48.0,-6.857142857142857,13.0,1.0,2.0,10.0,0.07692307692307693,5.333333333333333,5.0,16.0,8.0,6.0,24.0,-8.0,-2.666666666666667,17.0,1.0,3.0,13.0,0.058823529411764705,3.5,2.5,14.0,13.5,15.5,54.0,-40.0,-10.0
Melvindale,4,3.0,1.0,0.75,7.25,6.0,29.0,1.5,1.0,6.0,23.0,5.75,31,2.0,6.0,23.0,0.06451612903225806,3.5,3.0,28.0,6.25,7.0,50.0,-22.0,-2.75,15.0,1.0,3.0,11.0,0.06666666666666667,1.5,1.0,6.0,5.75,4.5,23.0,-17.0,-4.25,16.0,1.0,3.0,12.0,0.0625,5.5,5.0,22.0,6.75,8.0,27.0,-5.0,-1.25
Memphis,1,,1.0,,2.0,2.0,2.0,12.0,12.0,12.0,-10.0,-10.0,23,1.0,1.0,21.0,0.043478260869565216,5.5,5.5,11.0,6.0,6.0,12.0,-1.0,-0.5,7.0,,,7.0,,,,0.0,,,0.0,0.0,,16.0,1.0,1.0,14.0,0.0625,5.5,5.5,11.0,6.0,6.0,12.0,-1.0,-0.5
Mendon,1,,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,-1.0,-1.0,15,,,15.0,,,,0.0,,,0.0,0.0,,8.0,,,8.0,,,,0.0,,,0.0,0.0,,7.0,,,7.0,,,,0.0,,,0.0,0.0,
Menominee,2,1.0,1.0,0.5,2.5,2.5,5.0,7.0,7.0,14.0,-9.0,-4.5,10,,1.0,9.0,,4.0,4.0,4.0,13.0,13.0,13.0,-9.0,-9.0,5.0,,,5.0,,,,0.0,,,0.0,0.0,,5.0,,1.0,4.0,,4.0,4.0,4.0,13.0,13.0,13.0,-9.0,-9.0
Merrill,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,19,3.0,5.0,11.0,0.15789473684210525,2.625,0.0,21.0,9.5,10.5,76.0,-55.0,-6.875,10.0,1.0,3.0,6.0,0.1,0.5,0.0,2.0,10.75,12.0,43.0,-41.0,-10.25,9.0,2.0,2.0,5.0,0.2222222222222222,4.75,2.5,19.0,8.25,8.5,33.0,-14.0,-3.5
Mesick,1,,1.0,,2.0,2.0,2.0,7.0,7.0,7.0,-5.0,-5.0,29,10.0,17.0,2.0,0.3448275862068966,5.0344827586206895,3.0,146.0,8.172413793103448,8.0,237.0,-91.0,-3.137931034482759,14.0,3.0,10.0,1.0,0.21428571428571427,3.5,2.0,49.0,9.285714285714286,8.5,130.0,-81.0,-5.7857142857142865,15.0,7.0,7.0,1.0,0.4666666666666667,6.466666666666667,6.0,97.0,7.133333333333334,7.0,107.0,-10.0,-0.666666666666667
Michigan Center,6,5.0,1.0,0.8333333333333334,5.333333333333333,2.5,32.0,3.1666666666666665,1.5,19.0,13.0,2.1666666666666665,16,,3.0,13.0,,5.666666666666667,5.0,17.0,12.0,12.0,36.0,-19.0,-6.333333333333333,8.0,,2.0,6.0,,6.0,6.0,12.0,13.0,13.0,26.0,-14.0,-7.0,8.0,,1.0,7.0,,5.0,5.0,5.0,10.0,10.0,10.0,-5.0,-5.0
Middleville Thornapple Kellogg,4,3.0,1.0,0.75,2.5,2.5,10.0,1.0,0.5,4.0,6.0,1.5,36,3.0,3.0,30.0,0.08333333333333333,4.5,2.5,27.0,5.0,3.5,30.0,-3.0,-0.5,18.0,2.0,,16.0,0.1111111111111111,11.0,11.0,22.0,3.5,3.5,7.0,15.0,7.5,18.0,1.0,3.0,14.0,0.05555555555555555,1.25,0.0,5.0,5.75,6.5,23.0,-18.0,-4.5
Midland,6,5.0,1.0,0.8333333333333334,2.3333333333333335,2.5,14.0,2.6666666666666665,1.5,16.0,-2.0,-0.33333333333333304,40,25.0,11.0,4.0,0.625,7.583333333333333,7.5,273.0,3.611111111111111,3.0,130.0,143.0,3.972222222222222,22.0,17.0,3.0,2.0,0.7727272727272727,8.8,8.5,176.0,3.05,2.5,61.0,115.0,5.750000000000001,18.0,8.0,8.0,2.0,0.4444444444444444,6.0625,4.5,97.0,4.3125,4.5,69.0,28.0,1.75
Midland Bullock Creek,2,1.0,1.0,0.5,2.5,2.5,5.0,2.5,2.5,5.0,0.0,0.0,21,4.0,2.0,15.0,0.19047619047619047,5.5,5.5,33.0,5.0,4.5,30.0,3.0,0.5,11.0,2.0,,9.0,0.18181818181818182,9.0,9.0,18.0,5.5,5.5,11.0,7.0,3.5,10.0,2.0,2.0,6.0,0.2,3.75,3.0,15.0,4.75,4.0,19.0,-4.0,-1.0
Midland Dow,1,,1.0,,6.0,6.0,6.0,7.0,7.0,7.0,-1.0,-1.0,30,7.0,7.0,16.0,0.23333333333333334,8.071428571428571,7.5,113.0,6.0,5.5,84.0,29.0,2.071428571428571,22.0,6.0,5.0,11.0,0.2727272727272727,8.636363636363637,8.0,95.0,5.454545454545454,5.0,60.0,35.0,3.1818181818181825,8.0,1.0,2.0,5.0,0.125,6.0,5.0,18.0,8.0,7.0,24.0,-6.0,-2.0
Milan,1,,1.0,,1.0,1.0,1.0,5.0,5.0,5.0,-4.0,-4.0,32,12.0,7.0,13.0,0.375,6.105263157894737,5.0,116.0,3.6315789473684212,4.0,69.0,47.0,2.473684210526316,14.0,6.0,3.0,5.0,0.42857142857142855,5.777777777777778,5.0,52.0,4.0,4.0,36.0,16.0,1.7777777777777777,18.0,6.0,4.0,8.0,0.3333333333333333,6.4,6.0,64.0,3.3,3.5,33.0,31.0,3.1000000000000005
Milford,2,1.0,1.0,0.5,3.5,3.5,7.0,4.0,4.0,8.0,-1.0,-0.5,36,4.0,5.0,27.0,0.1111111111111111,5.111111111111111,5.0,46.0,6.222222222222222,6.0,56.0,-10.0,-1.1111111111111116,16.0,2.0,1.0,13.0,0.125,3.6666666666666665,2.0,11.0,5.0,3.0,15.0,-4.0,-1.3333333333333335,20.0,2.0,4.0,14.0,0.1,5.833333333333333,5.0,35.0,6.833333333333333,6.5,41.0,-6.0,-1.0
Millington,1,,1.0,,7.0,7.0,7.0,10.0,10.0,10.0,-3.0,-3.0,27,10.0,14.0,3.0,0.37037037037037035,6.291666666666667,5.0,151.0,7.375,6.0,177.0,-26.0,-1.083333333333333,16.0,8.0,6.0,2.0,0.5,7.071428571428571,5.0,99.0,5.428571428571429,4.0,76.0,23.0,1.6428571428571423,11.0,2.0,8.0,1.0,0.18181818181818182,5.2,4.5,52.0,10.1,10.5,101.0,-49.0,-4.8999999999999995
Mio,6,4.0,2.0,0.6666666666666666,7.666666666666667,10.0,46.0,6.666666666666667,6.0,40.0,6.0,1.0,58,28.0,12.0,18.0,0.4827586206896552,5.2,5.0,208.0,3.45,3.0,138.0,70.0,1.75,18.0,6.0,6.0,6.0,0.3333333333333333,5.166666666666667,5.0,62.0,4.333333333333333,5.0,52.0,10.0,0.8333333333333339,40.0,22.0,6.0,12.0,0.55,5.214285714285714,4.0,146.0,3.0714285714285716,3.0,86.0,60.0,2.142857142857143
Monroe,2,1.0,1.0,0.5,3.5,3.5,7.0,3.5,3.5,7.0,0.0,0.0,38,,3.0,35.0,,3.0,3.0,9.0,12.333333333333334,12.0,37.0,-28.0,-9.333333333333334,20.0,,2.0,18.0,,3.0,3.0,6.0,12.0,12.0,24.0,-18.0,-9.0,18.0,,1.0,17.0,,3.0,3.0,3.0,13.0,13.0,13.0,-10.0,-10.0
Monroe Jefferson,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,42,2.0,6.0,34.0,0.047619047619047616,2.625,2.0,21.0,7.125,6.0,57.0,-36.0,-4.5,24.0,2.0,3.0,19.0,0.08333333333333333,3.2,2.0,16.0,3.6,3.0,18.0,-2.0,-0.3999999999999999,18.0,,3.0,15.0,,1.6666666666666667,0.0,5.0,13.0,14.0,39.0,-34.0,-11.333333333333334
Monroe St Mary Catholic Central,1,,1.0,,1.0,1.0,1.0,4.0,4.0,4.0,-3.0,-3.0,25,2.0,,23.0,0.08,7.5,7.5,15.0,0.5,0.5,1.0,14.0,7.0,13.0,1.0,,12.0,0.07692307692307693,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,,11.0,0.08333333333333333,11.0,11.0,11.0,1.0,1.0,1.0,10.0,10.0
Montague,5,4.0,1.0,0.8,7.4,7.0,37.0,2.8,1.0,14.0,23.0,4.6000000000000005,43,20.0,12.0,11.0,0.46511627906976744,8.3125,8.0,266.0,4.96875,5.0,159.0,107.0,3.34375,28.0,13.0,9.0,6.0,0.4642857142857143,8.681818181818182,8.5,191.0,5.909090909090909,5.5,130.0,61.0,2.7727272727272725,15.0,7.0,3.0,5.0,0.4666666666666667,7.5,6.5,75.0,2.9,2.0,29.0,46.0,4.6
Montrose,2,1.0,1.0,0.5,5.5,5.5,11.0,8.5,8.5,17.0,-6.0,-3.0,17,1.0,6.0,10.0,0.058823529411764705,4.857142857142857,3.0,34.0,8.0,8.0,56.0,-22.0,-3.1428571428571432,9.0,,2.0,7.0,,1.5,1.5,3.0,9.0,9.0,18.0,-15.0,-7.5,8.0,1.0,4.0,3.0,0.125,6.2,4.0,31.0,7.6,6.0,38.0,-7.0,-1.3999999999999995
Morenci,1,,1.0,,5.0,5.0,5.0,8.0,8.0,8.0,-3.0,-3.0,25,,5.0,20.0,,2.8,1.0,14.0,13.2,11.0,66.0,-52.0,-10.399999999999999,16.0,,5.0,11.0,,2.8,1.0,14.0,13.2,11.0,66.0,-52.0,-10.399999999999999,9.0,,,9.0,,,,0.0,,,0.0,0.0,
Morley Stanwood,1,,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,-2.0,-2.0,30,16.0,6.0,8.0,0.5333333333333333,7.818181818181818,8.0,172.0,4.590909090909091,3.0,101.0,71.0,3.2272727272727275,16.0,8.0,2.0,6.0,0.5,8.6,9.5,86.0,4.3,2.5,43.0,43.0,4.3,14.0,8.0,4.0,2.0,0.5714285714285714,7.166666666666667,7.0,86.0,4.833333333333333,4.0,58.0,28.0,2.333333333333334
Morrice,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,15,1.0,4.0,10.0,0.06666666666666667,5.6,3.0,28.0,7.4,8.0,37.0,-9.0,-1.8000000000000007,8.0,1.0,3.0,4.0,0.125,6.25,3.5,25.0,8.25,9.5,33.0,-8.0,-2.0,7.0,,1.0,6.0,,3.0,3.0,3.0,4.0,4.0,4.0,-1.0,-1.0
Mt Morris,1,,1.0,,0.0,0.0,0.0,9.0,9.0,9.0,-9.0,-9.0,20,1.0,5.0,14.0,0.05,1.1666666666666667,0.5,7.0,6.833333333333333,7.5,41.0,-34.0,-5.666666666666666,9.0,,1.0,8.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,11.0,1.0,4.0,6.0,0.09090909090909091,1.2,0.0,6.0,6.0,4.0,30.0,-24.0,-4.8
Mt Pleasant,2,1.0,1.0,0.5,4.0,4.0,8.0,4.0,4.0,8.0,0.0,0.0,33,13.0,12.0,8.0,0.3939393939393939,6.24,6.0,156.0,4.84,4.0,121.0,35.0,1.4000000000000004,16.0,6.0,3.0,7.0,0.375,5.333333333333333,5.0,48.0,4.666666666666667,2.0,42.0,6.0,0.6666666666666661,17.0,7.0,9.0,1.0,0.4117647058823529,6.75,6.0,108.0,4.9375,4.0,79.0,29.0,1.8125
Mt Pleasant Sacred Heart,3,2.0,1.0,0.6666666666666666,10.333333333333334,9.0,31.0,2.3333333333333335,0.0,7.0,24.0,8.0,22,3.0,3.0,16.0,0.13636363636363635,6.333333333333333,4.5,38.0,4.166666666666667,4.0,25.0,13.0,2.166666666666666,9.0,,,9.0,,,,0.0,,,0.0,0.0,,13.0,3.0,3.0,7.0,0.23076923076923078,6.333333333333333,4.5,38.0,4.166666666666667,4.0,25.0,13.0,2.166666666666666
Muskegon,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,31,2.0,5.0,24.0,0.06451612903225806,3.142857142857143,2.0,22.0,12.714285714285714,12.0,89.0,-67.0,-9.571428571428571,15.0,1.0,2.0,12.0,0.06666666666666667,4.333333333333333,2.0,13.0,10.666666666666666,12.0,32.0,-19.0,-6.333333333333333,16.0,1.0,3.0,12.0,0.0625,2.25,1.0,9.0,14.25,14.0,57.0,-48.0,-12.0
Muskegon Catholic Central,5,4.0,1.0,0.8,6.6,7.0,33.0,4.0,4.0,20.0,13.0,2.5999999999999996,30,18.0,8.0,4.0,0.6,6.846153846153846,6.0,178.0,4.3076923076923075,4.0,112.0,66.0,2.5384615384615383,17.0,12.0,3.0,2.0,0.7058823529411765,7.4,6.0,111.0,3.933333333333333,2.0,59.0,52.0,3.4666666666666672,13.0,6.0,5.0,2.0,0.46153846153846156,6.090909090909091,6.0,67.0,4.818181818181818,5.0,53.0,14.0,1.2727272727272725
Muskegon Mona Shores,1,,1.0,,4.0,4.0,4.0,8.0,8.0,8.0,-4.0,-4.0,27,7.0,5.0,15.0,0.25925925925925924,7.916666666666667,5.5,95.0,3.8333333333333335,3.0,46.0,49.0,4.083333333333334,16.0,4.0,4.0,8.0,0.25,4.875,3.5,39.0,4.375,2.5,35.0,4.0,0.5,11.0,3.0,1.0,7.0,0.2727272727272727,14.0,14.5,56.0,2.75,3.0,11.0,45.0,11.25
Muskegon Oakridge,5,4.0,1.0,0.8,5.8,6.0,29.0,1.8,2.0,9.0,20.0,4.0,33,23.0,3.0,7.0,0.696969696969697,7.769230769230769,7.0,202.0,3.423076923076923,3.0,89.0,113.0,4.346153846153847,20.0,15.0,1.0,4.0,0.75,9.375,7.0,150.0,3.25,3.0,52.0,98.0,6.125,13.0,8.0,2.0,3.0,0.6153846153846154,5.2,6.0,52.0,3.7,3.5,37.0,15.0,1.5
Muskegon Orchard View,3,2.0,1.0,0.6666666666666666,6.666666666666667,7.0,20.0,1.6666666666666667,0.0,5.0,15.0,5.0,28,13.0,11.0,4.0,0.4642857142857143,6.0,5.5,144.0,5.916666666666667,4.0,142.0,2.0,0.08333333333333304,12.0,6.0,5.0,1.0,0.5,5.181818181818182,5.0,57.0,4.818181818181818,4.0,53.0,4.0,0.3636363636363633,16.0,7.0,6.0,3.0,0.4375,6.6923076923076925,6.0,87.0,6.846153846153846,4.0,89.0,-2.0,-0.1538461538461533
Muskegon Reeths-Puffer,2,1.0,1.0,0.5,4.0,4.0,8.0,4.5,4.5,9.0,-1.0,-0.5,32,3.0,7.0,22.0,0.09375,4.1,3.5,41.0,7.8,10.5,78.0,-37.0,-3.7,16.0,2.0,2.0,12.0,0.125,6.25,6.5,25.0,6.0,6.0,24.0,1.0,0.25,16.0,1.0,5.0,10.0,0.0625,2.6666666666666665,1.5,16.0,9.0,10.5,54.0,-38.0,-6.333333333333334
Muskegon Western Michigan Christian,2,1.0,1.0,0.5,8.5,8.5,17.0,7.5,7.5,15.0,2.0,1.0,29,4.0,4.0,21.0,0.13793103448275862,7.125,6.0,57.0,5.5,6.5,44.0,13.0,1.625,23.0,4.0,2.0,17.0,0.17391304347826086,7.666666666666667,7.0,46.0,5.0,5.5,30.0,16.0,2.666666666666667,6.0,,2.0,4.0,,5.5,5.5,11.0,7.0,7.0,14.0,-3.0,-1.5
Napoleon,1,,1.0,,0.0,0.0,0.0,8.0,8.0,8.0,-8.0,-8.0,26,18.0,7.0,1.0,0.6923076923076923,9.038461538461538,8.5,235.0,3.5384615384615383,2.5,92.0,143.0,5.5,10.0,7.0,3.0,,0.7,10.4,10.0,104.0,4.4,2.5,44.0,60.0,6.0,16.0,11.0,4.0,1.0,0.6875,8.1875,5.0,131.0,3.0,2.5,48.0,83.0,5.1875
Negaunee,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,19,,5.0,14.0,,1.8,1.0,9.0,13.4,16.0,67.0,-58.0,-11.6,10.0,,3.0,7.0,,1.0,1.0,3.0,11.0,10.0,33.0,-30.0,-10.0,9.0,,2.0,7.0,,3.0,3.0,6.0,17.0,17.0,34.0,-28.0,-14.0
New Baltimore Anchor Bay,3,2.0,1.0,0.6666666666666666,4.333333333333333,4.0,13.0,3.3333333333333335,3.0,10.0,3.0,0.9999999999999996,24,8.0,14.0,2.0,0.3333333333333333,2.5454545454545454,2.0,56.0,5.2727272727272725,5.0,116.0,-60.0,-2.727272727272727,14.0,6.0,6.0,2.0,0.42857142857142855,2.0,2.0,24.0,3.75,3.5,45.0,-21.0,-1.75,10.0,2.0,8.0,,0.2,3.2,2.5,32.0,7.1,6.0,71.0,-39.0,-3.8999999999999995
New Boston Huron,2,1.0,1.0,0.5,3.5,3.5,7.0,4.5,4.5,9.0,-2.0,-1.0,33,6.0,3.0,24.0,0.18181818181818182,5.111111111111111,5.0,46.0,3.7777777777777777,3.0,34.0,12.0,1.333333333333333,21.0,4.0,2.0,15.0,0.19047619047619047,4.0,5.0,24.0,2.6666666666666665,2.5,16.0,8.0,1.3333333333333335,12.0,2.0,1.0,9.0,0.16666666666666666,7.333333333333333,6.0,22.0,6.0,3.0,18.0,4.0,1.333333333333333
New Buffalo,1,,1.0,,2.0,2.0,2.0,9.0,9.0,9.0,-7.0,-7.0,19,,1.0,18.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,7.0,,,7.0,,,,0.0,,,0.0,0.0,,12.0,,1.0,11.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0
New Haven,2,1.0,1.0,0.5,3.5,3.5,7.0,7.5,7.5,15.0,-8.0,-4.0,22,2.0,3.0,17.0,0.09090909090909091,2.4,0.0,12.0,3.8,5.0,19.0,-7.0,-1.4,10.0,1.0,2.0,7.0,0.1,2.0,0.0,6.0,4.333333333333333,5.0,13.0,-7.0,-2.333333333333333,12.0,1.0,1.0,10.0,0.08333333333333333,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0
New Haven Merritt Academy,1,,1.0,,2.0,2.0,2.0,7.0,7.0,7.0,-5.0,-5.0,14,2.0,2.0,10.0,0.14285714285714285,5.25,4.5,21.0,6.5,5.0,26.0,-5.0,-1.25,6.0,2.0,,4.0,0.3333333333333333,9.0,9.0,18.0,3.0,3.0,6.0,12.0,6.0,8.0,,2.0,6.0,,1.5,1.5,3.0,10.0,10.0,20.0,-17.0,-8.5
New Lothrop,5,4.0,1.0,0.8,7.0,10.0,35.0,2.0,1.0,10.0,25.0,5.0,38,35.0,3.0,,0.9210526315789473,10.210526315789474,11.0,388.0,2.3157894736842106,1.0,88.0,300.0,7.894736842105264,23.0,21.0,2.0,,0.9130434782608695,10.08695652173913,11.0,232.0,2.0869565217391304,1.0,48.0,184.0,8.0,15.0,14.0,1.0,,0.9333333333333333,10.4,10.0,156.0,2.6666666666666665,2.0,40.0,116.0,7.733333333333334
Newaygo,3,2.0,1.0,0.6666666666666666,7.333333333333333,5.0,22.0,2.3333333333333335,2.0,7.0,15.0,5.0,38,13.0,14.0,11.0,0.34210526315789475,5.62962962962963,4.0,152.0,5.333333333333333,5.0,144.0,8.0,0.2962962962962967,20.0,5.0,7.0,8.0,0.25,4.166666666666667,4.0,50.0,4.666666666666667,4.0,56.0,-6.0,-0.5,18.0,8.0,7.0,3.0,0.4444444444444444,6.8,7.0,102.0,5.866666666666666,6.0,88.0,14.0,0.9333333333333336
Newberry,2,,2.0,,4.0,4.0,8.0,5.0,5.0,10.0,-2.0,-1.0,60,,10.0,50.0,,2.6,2.0,26.0,7.4,6.0,74.0,-48.0,-4.800000000000001,22.0,,4.0,18.0,,3.0,3.0,12.0,9.0,9.0,36.0,-24.0,-6.0,38.0,,6.0,32.0,,2.3333333333333335,2.0,14.0,6.333333333333333,6.0,38.0,-24.0,-3.9999999999999996
Niles,2,1.0,1.0,0.5,5.5,5.5,11.0,2.0,2.0,4.0,7.0,3.5,36,3.0,7.0,26.0,0.08333333333333333,3.3,3.5,33.0,7.3,9.5,73.0,-40.0,-4.0,23.0,1.0,3.0,19.0,0.043478260869565216,3.75,4.0,15.0,7.0,9.0,28.0,-13.0,-3.25,13.0,2.0,4.0,7.0,0.15384615384615385,3.0,2.5,18.0,7.5,9.5,45.0,-27.0,-4.5
Niles Brandywine,1,,1.0,,3.0,3.0,3.0,11.0,11.0,11.0,-8.0,-8.0,25,5.0,4.0,16.0,0.2,4.111111111111111,4.0,37.0,5.333333333333333,5.0,48.0,-11.0,-1.2222222222222223,14.0,3.0,3.0,8.0,0.21428571428571427,2.8333333333333335,3.5,17.0,4.166666666666667,3.5,25.0,-8.0,-1.3333333333333335,11.0,2.0,1.0,8.0,0.18181818181818182,6.666666666666667,7.0,20.0,7.666666666666667,7.0,23.0,-3.0,-1.0
North Adams-Jerome,2,,2.0,,1.0,1.0,2.0,10.0,10.0,20.0,-18.0,-9.0,16,,,16.0,,,,0.0,,,0.0,0.0,,4.0,,,4.0,,,,0.0,,,0.0,0.0,,12.0,,,12.0,,,,0.0,,,0.0,0.0,
North Branch,2,1.0,1.0,0.5,2.5,2.5,5.0,1.5,1.5,3.0,2.0,1.0,27,1.0,8.0,18.0,0.037037037037037035,2.5555555555555554,1.0,23.0,4.0,4.0,36.0,-13.0,-1.4444444444444446,13.0,,4.0,9.0,,0.25,0.0,1.0,4.0,2.0,16.0,-15.0,-3.75,14.0,1.0,4.0,9.0,0.07142857142857142,4.4,2.0,22.0,4.0,4.0,20.0,2.0,0.40000000000000036
North Farmington,2,,2.0,,1.0,1.0,2.0,2.0,2.0,4.0,-2.0,-1.0,68,6.0,12.0,50.0,0.08823529411764706,3.5555555555555554,3.0,64.0,7.666666666666667,5.0,138.0,-74.0,-4.111111111111112,42.0,6.0,6.0,30.0,0.14285714285714285,4.333333333333333,5.0,52.0,7.166666666666667,4.5,86.0,-34.0,-2.833333333333334,26.0,,6.0,20.0,,2.0,2.0,12.0,8.666666666666666,11.0,52.0,-40.0,-6.666666666666666
North Muskegon,1,,1.0,,1.0,1.0,1.0,5.0,5.0,5.0,-4.0,-4.0,36,6.0,8.0,22.0,0.16666666666666666,7.0,6.0,98.0,7.357142857142857,7.0,103.0,-5.0,-0.35714285714285676,20.0,3.0,6.0,11.0,0.15,6.444444444444445,5.0,58.0,8.11111111111111,8.0,73.0,-15.0,-1.666666666666666,16.0,3.0,2.0,11.0,0.1875,8.0,9.0,40.0,6.0,7.0,30.0,10.0,2.0
Northville,5,4.0,1.0,0.8,2.8,2.0,14.0,3.0,2.0,15.0,-1.0,-0.20000000000000018,37,28.0,7.0,2.0,0.7567567567567568,7.3428571428571425,8.0,257.0,3.0,2.0,105.0,152.0,4.3428571428571425,14.0,11.0,3.0,,0.7857142857142857,6.071428571428571,5.0,85.0,3.0,3.0,42.0,43.0,3.071428571428571,23.0,17.0,4.0,2.0,0.7391304347826086,8.19047619047619,8.0,172.0,3.0,2.0,63.0,109.0,5.19047619047619
Norway,1,,1.0,,2.0,2.0,2.0,4.0,4.0,4.0,-2.0,-2.0,13,,,13.0,,,,0.0,,,0.0,0.0,,11.0,,,11.0,,,,0.0,,,0.0,0.0,,2.0,,,2.0,,,,0.0,,,0.0,0.0,
Novi,2,1.0,1.0,0.5,1.0,1.0,2.0,1.5,1.5,3.0,-1.0,-0.5,34,2.0,7.0,25.0,0.058823529411764705,5.0,4.0,45.0,9.666666666666666,9.0,87.0,-42.0,-4.666666666666666,27.0,2.0,5.0,20.0,0.07407407407407407,5.571428571428571,4.0,39.0,10.142857142857142,10.0,71.0,-32.0,-4.571428571428571,7.0,,2.0,5.0,,3.0,3.0,6.0,8.0,8.0,16.0,-10.0,-5.0
Ogemaw Heights,4,3.0,1.0,0.75,7.0,5.0,28.0,3.5,3.5,14.0,14.0,3.5,21,,,21.0,,,,0.0,,,0.0,0.0,,7.0,,,7.0,,,,0.0,,,0.0,0.0,,14.0,,,14.0,,,,0.0,,,0.0,0.0,
Okemos,1,,1.0,,4.0,4.0,4.0,11.0,11.0,11.0,-7.0,-7.0,31,16.0,9.0,6.0,0.5161290322580645,7.24,5.0,181.0,4.2,3.0,105.0,76.0,3.04,12.0,7.0,2.0,3.0,0.5833333333333334,5.333333333333333,4.0,48.0,4.111111111111111,4.0,37.0,11.0,1.2222222222222223,19.0,9.0,7.0,3.0,0.47368421052631576,8.3125,7.5,133.0,4.25,3.0,68.0,65.0,4.0625
Olivet,3,2.0,1.0,0.6666666666666666,6.333333333333333,7.0,19.0,3.6666666666666665,4.0,11.0,8.0,2.6666666666666665,20,5.0,3.0,12.0,0.25,5.75,6.0,46.0,2.625,1.5,21.0,25.0,3.125,12.0,1.0,1.0,10.0,0.08333333333333333,5.5,5.5,11.0,2.5,2.5,5.0,6.0,3.0,8.0,4.0,2.0,2.0,0.5,5.833333333333333,6.0,35.0,2.6666666666666665,1.5,16.0,19.0,3.1666666666666665
Onaway,5,4.0,1.0,0.8,6.0,3.0,30.0,2.4,1.0,12.0,18.0,3.6,25,13.0,5.0,7.0,0.52,9.11111111111111,6.5,164.0,3.2222222222222223,3.5,58.0,106.0,5.888888888888888,6.0,3.0,,3.0,0.5,7.666666666666667,8.0,23.0,2.6666666666666665,2.0,8.0,15.0,5.0,19.0,10.0,5.0,4.0,0.5263157894736842,9.4,6.0,141.0,3.3333333333333335,4.0,50.0,91.0,6.066666666666666
Onekama,2,1.0,1.0,0.5,4.0,4.0,8.0,5.0,5.0,10.0,-2.0,-1.0,18,6.0,5.0,7.0,0.3333333333333333,6.454545454545454,5.0,71.0,4.090909090909091,2.0,45.0,26.0,2.3636363636363633,7.0,1.0,1.0,5.0,0.14285714285714285,3.0,3.0,6.0,5.5,5.5,11.0,-5.0,-2.5,11.0,5.0,4.0,2.0,0.45454545454545453,7.222222222222222,7.0,65.0,3.7777777777777777,2.0,34.0,31.0,3.4444444444444446
Onsted,1,,1.0,,8.0,8.0,8.0,9.0,9.0,9.0,-1.0,-1.0,37,,3.0,34.0,,1.3333333333333333,1.0,4.0,8.666666666666666,9.0,26.0,-22.0,-7.333333333333333,18.0,,2.0,16.0,,1.5,1.5,3.0,8.0,8.0,16.0,-13.0,-6.5,19.0,,1.0,18.0,,1.0,1.0,1.0,10.0,10.0,10.0,-9.0,-9.0
