teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Plymouth Christian Academy,4,9.0,9.0,36.0,4,5.5,5.0,22.0,1.0,3.0,0.75,14.0,3.5,27,7.148148148148148,7.0,193.0,27,4.296296296296297,3.0,116.0,9.0,11.0,17.0,0.6296296296296297,77.0,2.851851851851851,16,8.0,8.5,128.0,16,3.8125,2.0,61.0,4.0,6.0,11.0,0.6875,67.0,4.1875,11,5.909090909090909,5.0,65.0,11,5.0,5.0,55.0,5.0,5.0,6.0,0.5454545454545454,10.0,0.9090909090909092
Pontiac Notre Dame Prep,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,8,3.375,3.0,27.0,8,6.375,4.5,51.0,5.0,21.0,3.0,0.375,-24.0,-3.0,6,2.8333333333333335,3.0,17.0,6,6.0,3.5,36.0,4.0,16.0,2.0,0.3333333333333333,-19.0,-3.1666666666666665,2,5.0,5.0,10.0,2,7.5,7.5,15.0,1.0,5.0,1.0,0.5,-5.0,-2.5
Port Huron Northern,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-6.0,-6.0,5,2.6,2.0,13.0,5,2.6,3.0,13.0,3.0,28.0,2.0,0.4,0.0,0.0,3,3.3333333333333335,3.0,10.0,3,3.0,4.0,9.0,2.0,15.0,1.0,0.3333333333333333,1.0,0.3333333333333335,2,1.5,1.5,3.0,2,2.0,2.0,4.0,1.0,13.0,1.0,0.5,-1.0,-0.5
Portage Central,1,2.0,2.0,2.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-4.0,-4.0,12,6.916666666666667,7.0,83.0,12,7.916666666666667,7.0,95.0,6.0,24.0,6.0,0.5,-12.0,-1.0,7,7.714285714285714,9.0,54.0,7,10.428571428571429,11.0,73.0,4.0,10.0,3.0,0.42857142857142855,-19.0,-2.7142857142857144,5,5.8,5.0,29.0,5,4.4,3.0,22.0,2.0,14.0,3.0,0.6,7.0,1.3999999999999995
Portage Northern,2,5.0,5.0,10.0,2,6.0,6.0,12.0,1.0,1.0,0.5,-2.0,-1.0,23,6.217391304347826,4.0,143.0,23,3.9565217391304346,3.0,91.0,8.0,31.0,15.0,0.6521739130434783,52.0,2.2608695652173916,12,5.083333333333333,4.0,61.0,12,4.083333333333333,3.0,49.0,3.0,22.0,9.0,0.75,12.0,1.0,11,7.454545454545454,7.0,82.0,11,3.8181818181818183,1.0,42.0,5.0,9.0,6.0,0.5454545454545454,40.0,3.636363636363636
Portland,2,4.5,4.5,9.0,2,3.5,3.5,7.0,1.0,1.0,0.5,2.0,1.0,15,6.333333333333333,6.0,95.0,15,3.933333333333333,3.0,59.0,4.0,11.0,11.0,0.7333333333333333,36.0,2.4,8,4.375,3.5,35.0,8,5.125,6.5,41.0,4.0,6.0,4.0,0.5,-6.0,-0.75,7,8.571428571428571,9.0,60.0,7,2.5714285714285716,3.0,18.0,0.0,5.0,7.0,1.0,42.0,6.0
Portland St Patrick,3,6.333333333333333,7.0,19.0,3,5.0,4.0,15.0,1.0,2.0,0.6666666666666666,4.0,1.333333333333333,15,4.666666666666667,3.0,70.0,15,3.8666666666666667,2.0,58.0,7.0,12.0,8.0,0.5333333333333333,12.0,0.8000000000000003,4,3.25,3.0,13.0,4,6.25,6.5,25.0,3.0,6.0,1.0,0.25,-12.0,-3.0,11,5.181818181818182,3.0,57.0,11,3.0,2.0,33.0,4.0,6.0,7.0,0.6363636363636364,24.0,2.1818181818181817
Posen,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,15,5.266666666666667,2.0,79.0,15,13.6,15.0,204.0,13.0,12.0,2.0,0.13333333333333333,-125.0,-8.333333333333332,10,6.4,3.0,64.0,10,13.3,14.5,133.0,8.0,8.0,2.0,0.2,-69.0,-6.9,5,3.0,2.0,15.0,5,14.2,15.0,71.0,5.0,4.0,0.0,0.0,-56.0,-11.2
Potterville,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-13.0,-13.0,21,5.714285714285714,6.0,120.0,21,8.666666666666666,8.0,182.0,13.0,13.0,8.0,0.38095238095238093,-62.0,-2.9523809523809517,12,5.666666666666667,5.5,68.0,12,7.833333333333333,6.5,94.0,7.0,6.0,5.0,0.4166666666666667,-26.0,-2.166666666666666,9,5.777777777777778,6.0,52.0,9,9.777777777777779,11.0,88.0,6.0,7.0,3.0,0.3333333333333333,-36.0,-4.000000000000001
Powers North Central,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,19,7.7894736842105265,9.0,148.0,19,4.7368421052631575,4.0,90.0,8.0,8.0,11.0,0.5789473684210527,58.0,3.052631578947369,9,8.222222222222221,9.0,74.0,9,3.7777777777777777,3.0,34.0,3.0,5.0,6.0,0.6666666666666666,40.0,4.444444444444444,10,7.4,9.0,74.0,10,5.6,5.5,56.0,5.0,3.0,5.0,0.5,18.0,1.8000000000000007
Quincy,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-1.0,-1.0,29,6.275862068965517,6.0,182.0,29,5.862068965517241,5.0,170.0,13.0,7.0,16.0,0.5517241379310345,12.0,0.4137931034482758,13,7.3076923076923075,8.0,95.0,13,6.230769230769231,5.0,81.0,5.0,4.0,8.0,0.6153846153846154,14.0,1.0769230769230766,16,5.4375,4.0,87.0,16,5.5625,5.5,89.0,8.0,3.0,8.0,0.5,-2.0,-0.125
Ravenna,2,4.5,4.5,9.0,2,3.0,3.0,6.0,1.0,1.0,0.5,3.0,1.5,8,5.0,3.5,40.0,8,10.0,9.5,80.0,6.0,28.0,2.0,0.25,-40.0,-5.0,2,1.5,1.5,3.0,2,9.5,9.5,19.0,2.0,20.0,0.0,0.0,-16.0,-8.0,6,6.166666666666667,5.5,37.0,6,10.166666666666666,9.0,61.0,4.0,8.0,2.0,0.3333333333333333,-24.0,-3.999999999999999
Reading,2,4.5,4.5,9.0,2,4.5,4.5,9.0,1.0,1.0,0.5,0.0,0.0,8,5.25,2.0,42.0,8,9.5,11.0,76.0,6.0,18.0,2.0,0.25,-34.0,-4.25,2,4.0,4.0,8.0,2,9.5,9.5,19.0,2.0,9.0,0.0,0.0,-11.0,-5.5,6,5.666666666666667,2.0,34.0,6,9.5,11.0,57.0,4.0,9.0,2.0,0.3333333333333333,-23.0,-3.833333333333333
Redford Thurston,2,1.5,1.5,3.0,2,6.5,6.5,13.0,1.0,1.0,0.5,-10.0,-5.0,10,8.4,8.0,84.0,10,4.7,3.0,47.0,5.0,17.0,5.0,0.5,37.0,3.7,5,10.8,12.0,54.0,5,5.6,2.0,28.0,2.0,8.0,3.0,0.6,26.0,5.200000000000001,5,6.0,7.0,30.0,5,3.8,4.0,19.0,3.0,9.0,2.0,0.4,11.0,2.2
Redford Union,2,16.0,16.0,32.0,2,15.5,15.5,31.0,1.0,1.0,0.5,1.0,0.5,7,1.7142857142857142,1.0,12.0,7,13.428571428571429,15.0,94.0,6.0,17.0,1.0,0.14285714285714285,-82.0,-11.714285714285715,4,2.75,2.0,11.0,4,11.75,15.0,47.0,3.0,10.0,1.0,0.25,-36.0,-9.0,3,0.3333333333333333,0.0,1.0,3,15.666666666666666,15.0,47.0,3.0,7.0,0.0,0.0,-46.0,-15.333333333333332
Reed City,5,8.4,10.0,42.0,5,2.0,2.0,10.0,1.0,4.0,0.8,32.0,6.4,32,6.53125,5.5,209.0,32,4.375,3.5,140.0,14.0,2.0,17.0,0.53125,69.0,2.15625,14,8.285714285714286,8.0,116.0,14,4.357142857142857,4.0,61.0,5.0,0.0,9.0,0.6428571428571429,55.0,3.9285714285714297,18,5.166666666666667,5.0,93.0,18,4.388888888888889,3.5,79.0,9.0,2.0,8.0,0.4444444444444444,14.0,0.7777777777777777
Reese,1,5.0,5.0,5.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-7.0,-7.0,24,7.208333333333333,6.5,173.0,24,5.375,5.0,129.0,8.0,10.0,15.0,0.625,44.0,1.833333333333333,10,7.4,7.0,74.0,10,5.8,5.0,58.0,3.0,3.0,7.0,0.7,16.0,1.6000000000000005,14,7.071428571428571,6.5,99.0,14,5.071428571428571,5.0,71.0,5.0,7.0,8.0,0.5714285714285714,28.0,2.0
Remus Chippewa Hills,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-6.0,-6.0,6,4.666666666666667,4.5,28.0,6,10.0,10.0,60.0,6.0,32.0,0.0,0.0,-32.0,-5.333333333333333,4,5.0,5.5,20.0,4,9.75,9.0,39.0,4.0,22.0,0.0,0.0,-19.0,-4.75,2,4.0,4.0,8.0,2,10.5,10.5,21.0,2.0,10.0,0.0,0.0,-13.0,-6.5
Richland Gull Lake,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-8.0,-8.0,7,3.2857142857142856,2.0,23.0,7,8.285714285714286,6.0,58.0,7.0,33.0,0.0,0.0,-35.0,-5.000000000000001,2,4.5,4.5,9.0,2,12.5,12.5,25.0,2.0,18.0,0.0,0.0,-16.0,-8.0,5,2.8,2.0,14.0,5,6.6,6.0,33.0,5.0,15.0,0.0,0.0,-19.0,-3.8
Richmond,4,5.75,5.5,23.0,4,3.75,3.5,15.0,1.0,3.0,0.75,8.0,2.0,25,9.48,11.0,237.0,25,1.6,1.0,40.0,4.0,23.0,21.0,0.84,197.0,7.880000000000001,17,7.588235294117647,5.0,129.0,17,2.1176470588235294,2.0,36.0,4.0,21.0,13.0,0.7647058823529411,93.0,5.470588235294118,8,13.5,13.5,108.0,8,0.5,0.0,4.0,0.0,2.0,8.0,1.0,104.0,13.0
River Rouge,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,4,5.75,5.0,23.0,4,9.25,8.5,37.0,2.0,10.0,2.0,0.5,-14.0,-3.5,2,4.5,4.5,9.0,2,8.5,8.5,17.0,1.0,5.0,1.0,0.5,-8.0,-4.0,2,7.0,7.0,14.0,2,10.0,10.0,20.0,1.0,5.0,1.0,0.5,-6.0,-3.0
Riverview,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,6,4.833333333333333,3.5,29.0,6,2.3333333333333335,1.0,14.0,3.0,41.0,3.0,0.5,15.0,2.4999999999999996,3,5.666666666666667,6.0,17.0,3,2.6666666666666665,1.0,8.0,1.0,17.0,2.0,0.6666666666666666,9.0,3.0000000000000004,3,4.0,0.0,12.0,3,2.0,1.0,6.0,2.0,24.0,1.0,0.3333333333333333,6.0,2.0
Riverview Gabriel Richard,7,9.571428571428571,10.0,67.0,7,1.2857142857142858,0.0,9.0,0.0,7.0,1.0,58.0,8.285714285714285,20,4.9,2.0,98.0,20,4.2,3.5,84.0,8.0,9.0,12.0,0.6,14.0,0.7000000000000002,11,4.0,2.0,44.0,11,3.727272727272727,3.0,41.0,4.0,6.0,7.0,0.6363636363636364,3.0,0.27272727272727293,9,6.0,1.0,54.0,9,4.777777777777778,4.0,43.0,4.0,3.0,5.0,0.5555555555555556,11.0,1.2222222222222223
Rochester,1,0.0,0.0,0.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-4.0,-4.0,3,3.0,3.0,9.0,3,6.0,7.0,18.0,3.0,41.0,0.0,0.0,-9.0,-3.0,0,,,0.0,0,,,0.0,0.0,20.0,0.0,,0.0,,3,3.0,3.0,9.0,3,6.0,7.0,18.0,3.0,21.0,0.0,0.0,-9.0,-3.0
Rochester Adams,3,4.0,5.0,12.0,3,4.666666666666667,3.0,14.0,1.0,2.0,0.6666666666666666,-2.0,-0.666666666666667,4,6.75,6.5,27.0,4,3.5,3.5,14.0,0.0,35.0,4.0,1.0,13.0,3.25,3,7.0,7.0,21.0,3,4.333333333333333,4.0,13.0,0.0,14.0,3.0,1.0,8.0,2.666666666666667,1,6.0,6.0,6.0,1,1.0,1.0,1.0,0.0,21.0,1.0,1.0,5.0,5.0
Rochester Hills Lutheran Northwest,1,4.0,4.0,4.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-2.0,-2.0,26,7.884615384615385,5.5,205.0,26,4.884615384615385,4.0,127.0,9.0,7.0,17.0,0.6538461538461539,78.0,3.0,19,8.31578947368421,8.0,158.0,19,4.526315789473684,4.0,86.0,5.0,4.0,14.0,0.7368421052631579,72.0,3.7894736842105265,7,6.714285714285714,3.0,47.0,7,5.857142857142857,6.0,41.0,4.0,3.0,3.0,0.42857142857142855,6.0,0.8571428571428577
Rochester Hills Stoney Creek,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-1.0,-1.0,0,,,0.0,0,,,0.0,0.0,35.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,14.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,21.0,0.0,,0.0,
Rockford,1,1.0,1.0,1.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-4.0,-4.0,8,8.0,6.5,64.0,8,3.75,4.0,30.0,1.0,27.0,7.0,0.875,34.0,4.25,3,11.0,10.0,33.0,3,5.333333333333333,4.0,16.0,0.0,15.0,3.0,1.0,17.0,5.666666666666667,5,6.2,5.0,31.0,5,2.8,2.0,14.0,1.0,12.0,4.0,0.8,17.0,3.4000000000000004
Rogers City,3,13.333333333333334,16.0,40.0,3,5.666666666666667,8.0,17.0,1.0,2.0,0.6666666666666666,23.0,7.666666666666667,10,9.2,8.5,92.0,10,5.1,5.0,51.0,2.0,14.0,8.0,0.8,41.0,4.1,6,6.166666666666667,6.0,37.0,6,6.666666666666667,7.0,40.0,2.0,5.0,4.0,0.6666666666666666,-3.0,-0.5,4,13.75,14.5,55.0,4,2.75,2.5,11.0,0.0,9.0,4.0,1.0,44.0,11.0
Romeo,2,2.0,2.0,4.0,2,2.5,2.5,5.0,1.0,1.0,0.5,-1.0,-0.5,3,11.0,10.0,33.0,3,4.666666666666667,4.0,14.0,1.0,41.0,2.0,0.6666666666666666,19.0,6.333333333333333,1,5.0,5.0,5.0,1,8.0,8.0,8.0,1.0,28.0,0.0,0.0,-3.0,-3.0,2,14.0,14.0,28.0,2,3.0,3.0,6.0,0.0,13.0,2.0,1.0,22.0,11.0
Romulus Summit Academy North,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-11.0,-11.0,19,7.631578947368421,6.0,145.0,19,4.842105263157895,1.0,92.0,6.0,0.0,13.0,0.6842105263157895,53.0,2.7894736842105265,14,7.714285714285714,6.5,108.0,14,3.5714285714285716,0.5,50.0,3.0,0.0,11.0,0.7857142857142857,58.0,4.142857142857142,5,7.4,2.0,37.0,5,8.4,11.0,42.0,3.0,0.0,2.0,0.4,-5.0,-1.0
Roscommon,2,4.5,4.5,9.0,2,5.5,5.5,11.0,1.0,1.0,0.5,-2.0,-1.0,8,6.5,5.0,52.0,8,6.5,3.5,52.0,3.0,13.0,5.0,0.625,0.0,0.0,5,5.0,3.0,25.0,5,8.2,4.0,41.0,3.0,1.0,2.0,0.4,-16.0,-3.1999999999999993,3,9.0,9.0,27.0,3,3.6666666666666665,2.0,11.0,0.0,12.0,3.0,1.0,16.0,5.333333333333334
Roseville,2,3.5,3.5,7.0,2,5.0,5.0,10.0,1.0,1.0,0.5,-3.0,-1.5,5,9.8,10.0,49.0,5,5.6,3.0,28.0,0.0,23.0,5.0,1.0,21.0,4.200000000000001,2,8.0,8.0,16.0,2,3.0,3.0,6.0,0.0,9.0,2.0,1.0,10.0,5.0,3,11.0,13.0,33.0,3,7.333333333333333,6.0,22.0,0.0,14.0,3.0,1.0,11.0,3.666666666666667
Royal Oak,3,5.333333333333333,6.0,16.0,3,8.666666666666666,5.0,26.0,1.0,2.0,0.6666666666666666,-10.0,-3.333333333333333,11,7.0,6.0,77.0,11,1.1818181818181819,1.0,13.0,1.0,37.0,9.0,0.8181818181818182,64.0,5.818181818181818,5,8.4,6.0,42.0,5,1.4,2.0,7.0,0.0,17.0,5.0,1.0,35.0,7.0,6,5.833333333333333,7.0,35.0,6,1.0,0.0,6.0,1.0,20.0,4.0,0.6666666666666666,29.0,4.833333333333333
Royal Oak Shrine Catholic,4,6.5,5.0,26.0,4,1.5,1.5,6.0,1.0,3.0,0.75,20.0,5.0,33,7.424242424242424,7.0,245.0,33,2.8484848484848486,2.0,94.0,6.0,5.0,27.0,0.8181818181818182,151.0,4.575757575757575,18,6.555555555555555,7.0,118.0,18,2.0555555555555554,1.5,37.0,3.0,3.0,15.0,0.8333333333333334,81.0,4.5,15,8.466666666666667,7.0,127.0,15,3.8,2.0,57.0,3.0,2.0,12.0,0.8,70.0,4.666666666666667
Rudyard,7,8.428571428571429,8.0,59.0,7,3.0,3.0,21.0,1.0,6.0,0.8571428571428571,38.0,5.428571428571429,27,10.185185185185185,11.0,275.0,27,3.7777777777777777,3.0,102.0,6.0,11.0,20.0,0.7407407407407407,173.0,6.407407407407407,7,16.0,15.0,112.0,7,2.142857142857143,3.0,15.0,0.0,3.0,7.0,1.0,97.0,13.857142857142858,20,8.15,7.5,163.0,20,4.35,2.0,87.0,6.0,8.0,13.0,0.65,76.0,3.8000000000000007
Saginaw,2,1.0,1.0,2.0,2,16.0,16.0,32.0,2.0,0.0,0.0,-30.0,-15.0,0,,,0.0,0,,,0.0,0.0,16.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,12.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,4.0,0.0,,0.0,
Saginaw Arthur Hill,1,5.0,5.0,5.0,1,26.0,26.0,26.0,1.0,0.0,0.0,-21.0,-21.0,0,,,0.0,0,,,0.0,0.0,6.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,2.0,0.0,,0.0,,0,,,0.0,0,,,0.0,0.0,4.0,0.0,,0.0,
Saginaw Heritage,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-1.0,-1.0,32,4.90625,4.0,157.0,32,8.21875,7.0,263.0,23.0,8.0,8.0,0.25,-106.0,-3.3125,17,4.647058823529412,4.0,79.0,17,10.294117647058824,9.0,175.0,14.0,4.0,3.0,0.17647058823529413,-96.0,-5.647058823529412,15,5.2,3.0,78.0,15,5.866666666666666,6.0,88.0,9.0,4.0,5.0,0.3333333333333333,-10.0,-0.6666666666666661
Saginaw Michigan Lutheran Seminary,1,5.0,5.0,5.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-7.0,-7.0,16,6.5625,5.5,105.0,16,8.125,7.0,130.0,10.0,10.0,6.0,0.375,-25.0,-1.5625,8,2.75,1.5,22.0,8,11.125,10.0,89.0,7.0,4.0,1.0,0.125,-67.0,-8.375,8,10.375,7.5,83.0,8,5.125,4.0,41.0,3.0,6.0,5.0,0.625,42.0,5.25
Saginaw Nouvel,2,1.0,1.0,2.0,2,8.0,8.0,16.0,1.0,1.0,0.5,-14.0,-7.0,17,4.0588235294117645,4.0,69.0,17,6.882352941176471,5.0,117.0,11.0,10.0,6.0,0.35294117647058826,-48.0,-2.8235294117647065,11,4.909090909090909,5.0,54.0,11,7.7272727272727275,6.0,85.0,7.0,5.0,4.0,0.36363636363636365,-31.0,-2.8181818181818183,6,2.5,1.5,15.0,6,5.333333333333333,3.5,32.0,4.0,5.0,2.0,0.3333333333333333,-17.0,-2.833333333333333
Saginaw Swan Valley,3,10.0,12.0,30.0,3,3.0,1.0,9.0,1.0,2.0,0.6666666666666666,21.0,7.0,13,3.0,3.0,39.0,13,5.615384615384615,4.0,73.0,8.0,20.0,4.0,0.3076923076923077,-34.0,-2.615384615384615,8,3.875,3.5,31.0,8,4.875,3.0,39.0,4.0,14.0,3.0,0.375,-8.0,-1.0,5,1.6,2.0,8.0,5,6.8,9.0,34.0,4.0,6.0,1.0,0.2,-26.0,-5.199999999999999
Saginaw Valley Lutheran,3,10.666666666666666,12.0,32.0,3,5.0,3.0,15.0,1.0,2.0,0.6666666666666666,17.0,5.666666666666666,29,4.862068965517241,4.0,141.0,29,6.793103448275862,6.0,197.0,20.0,12.0,9.0,0.3103448275862069,-56.0,-1.931034482758621,19,4.105263157894737,4.0,78.0,19,7.368421052631579,6.0,140.0,14.0,7.0,5.0,0.2631578947368421,-62.0,-3.2631578947368416,10,6.3,6.0,63.0,10,5.7,6.0,57.0,6.0,5.0,4.0,0.4,6.0,0.5999999999999996
Salem,1,2.0,2.0,2.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-5.0,-5.0,18,3.9444444444444446,3.0,71.0,18,4.555555555555555,4.0,82.0,12.0,17.0,6.0,0.3333333333333333,-11.0,-0.6111111111111107,9,4.555555555555555,4.0,41.0,9,4.666666666666667,4.0,42.0,6.0,10.0,3.0,0.3333333333333333,-1.0,-0.1111111111111116,9,3.3333333333333335,2.0,30.0,9,4.444444444444445,4.0,40.0,6.0,7.0,3.0,0.3333333333333333,-10.0,-1.1111111111111112
Saline,1,5.0,5.0,5.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-3.0,-3.0,19,6.368421052631579,6.0,121.0,19,4.421052631578948,4.0,84.0,7.0,39.0,12.0,0.631578947368421,37.0,1.947368421052631,9,5.888888888888889,7.0,53.0,9,5.0,5.0,45.0,4.0,26.0,5.0,0.5555555555555556,8.0,0.8888888888888893,10,6.8,5.5,68.0,10,3.9,1.5,39.0,3.0,13.0,7.0,0.7,29.0,2.9
Sand Creek,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,26,6.384615384615385,5.5,166.0,26,6.615384615384615,5.5,172.0,13.0,14.0,13.0,0.5,-6.0,-0.23076923076922995,15,6.333333333333333,6.0,95.0,15,7.066666666666666,5.0,106.0,8.0,8.0,7.0,0.4666666666666667,-11.0,-0.7333333333333334,11,6.454545454545454,4.0,71.0,11,6.0,6.0,66.0,5.0,6.0,6.0,0.5454545454545454,5.0,0.45454545454545414
Sandusky,2,7.5,7.5,15.0,2,8.5,8.5,17.0,1.0,1.0,0.5,-2.0,-1.0,15,5.066666666666666,5.0,76.0,15,2.2666666666666666,2.0,34.0,5.0,9.0,10.0,0.6666666666666666,42.0,2.8,5,4.0,5.0,20.0,5,1.8,2.0,9.0,1.0,2.0,4.0,0.8,11.0,2.2,10,5.6,4.0,56.0,10,2.5,2.0,25.0,4.0,7.0,6.0,0.6,31.0,3.0999999999999996
Sanford Meridian,1,2.0,2.0,2.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-4.0,-4.0,4,2.0,2.0,8.0,4,6.25,6.0,25.0,3.0,20.0,1.0,0.25,-17.0,-4.25,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,9.0,0.0,0.0,-10.0,-10.0,3,2.6666666666666665,3.0,8.0,3,5.0,4.0,15.0,2.0,11.0,1.0,0.3333333333333333,-7.0,-2.3333333333333335
Saranac,2,2.5,2.5,5.0,2,2.5,2.5,5.0,1.0,1.0,0.5,0.0,0.0,13,6.0,3.0,78.0,13,4.846153846153846,3.0,63.0,7.0,15.0,6.0,0.46153846153846156,15.0,1.1538461538461542,7,9.571428571428571,13.0,67.0,7,3.0,1.0,21.0,2.0,8.0,5.0,0.7142857142857143,46.0,6.571428571428571,6,1.8333333333333333,2.0,11.0,6,7.0,6.5,42.0,5.0,7.0,1.0,0.16666666666666666,-31.0,-5.166666666666667
Saugatuck,2,6.5,6.5,13.0,2,7.5,7.5,15.0,1.0,1.0,0.5,-2.0,-1.0,22,4.2727272727272725,2.0,94.0,22,9.954545454545455,10.0,219.0,17.0,14.0,5.0,0.22727272727272727,-125.0,-5.6818181818181825,12,4.75,3.5,57.0,12,8.583333333333334,9.0,103.0,9.0,5.0,3.0,0.25,-46.0,-3.833333333333334,10,3.7,2.0,37.0,10,11.6,11.0,116.0,8.0,9.0,2.0,0.2,-79.0,-7.8999999999999995
Sault Ste Marie,2,1.5,1.5,3.0,2,2.0,2.0,4.0,1.0,1.0,0.5,-1.0,-0.5,12,7.75,5.0,93.0,12,6.833333333333333,7.0,82.0,6.0,8.0,6.0,0.5,11.0,0.916666666666667,6,10.666666666666666,9.5,64.0,6,4.166666666666667,3.5,25.0,2.0,0.0,4.0,0.6666666666666666,39.0,6.499999999999999,6,4.833333333333333,3.5,29.0,6,9.5,11.5,57.0,4.0,8.0,2.0,0.3333333333333333,-28.0,-4.666666666666667
Schoolcraft,2,6.5,6.5,13.0,2,7.5,7.5,15.0,1.0,1.0,0.5,-2.0,-1.0,18,3.0555555555555554,3.0,55.0,18,9.11111111111111,10.0,164.0,15.0,21.0,3.0,0.16666666666666666,-109.0,-6.055555555555555,7,3.0,3.0,21.0,7,8.857142857142858,8.0,62.0,6.0,6.0,1.0,0.14285714285714285,-41.0,-5.857142857142858,11,3.090909090909091,3.0,34.0,11,9.272727272727273,11.0,102.0,9.0,15.0,2.0,0.18181818181818182,-68.0,-6.1818181818181825
Shelby,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-8.0,-8.0,4,0.75,0.5,3.0,4,8.75,8.5,35.0,4.0,33.0,0.0,0.0,-32.0,-8.0,4,0.75,0.5,3.0,4,8.75,8.5,35.0,4.0,16.0,0.0,0.0,-32.0,-8.0,0,,,0.0,0,,,0.0,0.0,17.0,0.0,,0.0,
Shepherd,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-1.0,-1.0,7,7.285714285714286,5.0,51.0,7,10.0,10.0,70.0,4.0,31.0,3.0,0.42857142857142855,-19.0,-2.7142857142857144,4,4.5,5.0,18.0,4,11.0,12.0,44.0,3.0,22.0,1.0,0.25,-26.0,-6.5,3,11.0,12.0,33.0,3,8.666666666666666,8.0,26.0,1.0,9.0,2.0,0.6666666666666666,7.0,2.333333333333334
South Haven,1,0.0,0.0,0.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-9.0,-9.0,14,2.7142857142857144,1.5,38.0,14,6.928571428571429,7.0,97.0,12.0,25.0,2.0,0.14285714285714285,-59.0,-4.214285714285714,8,2.75,2.0,22.0,8,9.0,9.0,72.0,7.0,17.0,1.0,0.125,-50.0,-6.25,6,2.6666666666666665,1.0,16.0,6,4.166666666666667,4.5,25.0,5.0,8.0,1.0,0.16666666666666666,-9.0,-1.5000000000000004
South Lyon,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-3.0,-3.0,34,5.411764705882353,6.0,184.0,34,5.4411764705882355,4.5,185.0,18.0,17.0,15.0,0.4411764705882353,-1.0,-0.02941176470588225,14,5.428571428571429,5.0,76.0,14,4.285714285714286,4.0,60.0,6.0,7.0,8.0,0.5714285714285714,16.0,1.1428571428571432,20,5.4,6.0,108.0,20,6.25,6.0,125.0,12.0,10.0,7.0,0.35,-17.0,-0.8499999999999996
