date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id
2021-05-27,Utah Tech,Arizona,,2,4,4,4,5,1,
2021-05-27,Southern Miss,Louisiana Tech,Conference USA Tournament,4,12,0,1,6,1,
2021-05-27,San Diego,Gonzaga,,0,9,0,10,11,0,
2021-05-27,Oregon State,Stanford,,0,3,1,1,4,0,
2021-05-27,New Mexico State,Grand Canyon,WAC Tournament,4,10,1,5,13,0,
2021-05-27,Texas Tech,TCU,Big 12 Tournament,,,,,,,
2021-05-27,Southern Illinois,Indiana State,Missouri Valley Tournament,,,,,,,
2021-05-27,Florida Atlantic,Charlotte,Conference USA Tournament,9,11,0,8,14,2,
2021-05-27,Mississippi State,Tennessee,SEC Tournament - 3rd Round,2,8,0,12,15,0,
2021-05-27,William & Mary,Towson,CAA Tournament,7,14,0,3,6,0,
2021-05-27,Jacksonville,Liberty,ASUN Tournament,2,6,2,1,4,0,
2021-05-27,Milwaukee,Wright State,Horizon League Tournament,3,6,0,4,10,1,
2021-05-27,South Alabama,Little Rock,Sun Belt Tournament,6,9,1,2,9,2,
2021-05-27,Long Island University,Bryant,NEC Tournament,13,12,2,17,20,1,
2021-05-27,New Orleans,Northwestern State,Southland Tournament,14,8,0,1,5,3,
2021-05-27,Middle Tennessee,Old Dominion,Conference USA Tournament,6,8,0,10,14,0,
2021-05-27,Utah Valley,Seattle U,WAC Tournament,8,11,0,9,15,1,
2021-05-27,Seton Hall,Creighton,Big East Tournament,7,18,1,8,7,0,
2021-05-27,Charleston,Northeastern,CAA Tournament,3,8,2,10,14,1,
2021-05-27,Memphis,UCF,American Athletic Tournament,1,5,1,17,16,0,
2021-05-27,Louisville,Georgia Tech,ACC Tournament,8,12,2,9,15,3,
2021-05-27,Youngstown State,UIC,Horizon League Tournament,4,12,1,7,13,0,
2021-05-27,Army,Lehigh,Patriot League Championship If Necessary,6,11,1,1,6,0,
2021-05-27,Arkansas State,UT Arlington,Sun Belt Tournament,3,6,2,8,11,0,
2021-05-27,Rhode Island,Dayton,Atlantic 10 Tournament,8,9,0,2,3,2,
2021-05-27,Texas A&M-Corpus Christi,Abilene Christian,Southland Tournament,3,7,2,4,6,1,
2021-05-27,UT Rio Grande Valley,Sacramento State,WAC Tournament,5,9,2,9,14,1,
2021-05-27,Xavier,UConn,Big East Tournament,1,10,1,11,12,0,
2021-05-27,Milwaukee,Youngstown State,Horizon League Tournament,9,10,3,6,12,2,
2021-05-27,Mercer,Samford,Southern Conf Tournament,8,8,1,10,18,1,
2021-05-27,Gardner-Webb,South Carolina Upstate,Big South Tournament,11,11,1,4,7,2,
2021-05-27,SE Louisiana,McNeese,Southland Tournament,2,4,0,3,6,1,
2021-05-27,Appalachian State,Louisiana,Sun Belt Tournament,2,3,1,7,6,3,
2021-05-27,Vanderbilt,Arkansas,SEC Tournament - 3rd Round,4,6,0,6,6,0,
2021-05-27,Oregon,California,,11,14,2,5,10,2,
2021-05-27,NC State,Pittsburgh,ACC Tournament,3,4,1,2,5,1,
2021-05-27,Bradley,Dallas Baptist,Missouri Valley Tournament,,,,,,,
2021-05-27,Morehead State,Murray State,Ohio Valley Tournament,,,,,,,
2021-05-27,West Virginia,Oklahoma State,Big 12 Tournament,,,,,,,
2021-05-28,Canisius,Fairfield,MAAC Tournament,2,4,0,8,11,0,
2021-05-28,Texas Tech,TCU,Big 12 Tournament,2,4,2,7,9,1,
2021-05-28,Tennessee,Alabama,SEC Tournament - 4th Round,11,11,0,0,2,2,
2021-05-28,South Carolina Upstate,Campbell,Big South Tournament,3,7,3,5,10,0,
2021-05-28,Kennesaw State,Liberty,ASUN Tournament,0,6,0,6,11,1,
2021-05-28,UT Arlington,Troy,Sun Belt Tournament,11,13,2,5,10,2,
2021-05-28,Morehead State,Murray State,Ohio Valley Tournament,7,18,2,8,15,1,
2021-05-28,Sacred Heart,Long Island University,NEC Tournament,5,14,2,4,9,0,
2021-05-28,SE Louisiana,New Orleans,Southland Tournament,15,14,1,13,12,1,
2021-05-28,Maine,NJIT,America East Tournament,1,10,2,2,6,1,
2021-05-28,Ole Miss,Vanderbilt,SEC Tournament - 4th Round,4,4,1,1,6,1,
2021-05-28,Central Connecticut,Bryant,NEC Tournament,0,4,1,6,11,1,
2021-05-28,UIC,Wright State,Horizon League Tournament,4,4,0,15,15,1,
2021-05-28,Elon,Charleston,CAA Tournament,2,9,1,6,11,2,
2021-05-28,Indiana State,Southern Illinois,Missouri Valley Tournament,11,11,0,8,11,0,
2021-05-28,Florida State,Miami,ACC Tournament,6,8,1,3,8,2,
2021-05-28,Mercer,Wofford,Southern Conf Tournament,7,9,2,8,8,1,
2021-05-28,Middle Tennessee,Florida Atlantic,Conference USA Tournament,8,15,0,14,20,1,
2021-05-28,Austin Peay,Morehead State,Ohio Valley Tournament,3,5,0,1,5,1,
2021-05-28,UT Rio Grande Valley,Seattle U,WAC Tournament,19,15,3,9,8,4,
2021-05-28,West Virginia,Oklahoma State,Big 12 Tournament,2,4,2,12,18,0,
2021-05-28,UNC Wilmington,Northeastern,CAA Tournament,8,12,0,4,8,1,
2021-05-28,Western Kentucky,Louisiana Tech,Conference USA Tournament,4,10,1,14,17,1,
2021-05-28,Gardner-Webb,Campbell,Big South Tournament,9,15,1,13,13,0,
2021-05-28,McNeese,SE Louisiana,Southland Tournament,18,21,0,2,6,1,
2021-05-28,Oral Roberts,South Dakota State,Summit League Tournament,5,8,2,3,10,3,
2021-05-28,San Diego,Gonzaga,,9,7,0,0,1,2,
2021-05-28,Oregon State,Stanford,,0,4,1,5,11,0,
2021-05-28,Sacramento State,Grand Canyon,WAC Tournament,0,3,1,11,15,0,
2021-05-28,Sam Houston,Texas A&M-Corpus Christi,Southland Tournament,14,14,0,2,6,2,
2021-05-28,Albany,Stony Brook,America East Tournament,2,5,2,3,9,0,
2021-05-28,Charleston,William & Mary,CAA Tournament,8,12,1,3,9,0,
2021-05-28,VCU,Rhode Island,Atlantic 10 Tournament,10,18,0,4,6,1,
2021-05-28,Virginia,Notre Dame,ACC Tournament,14,14,1,1,9,1,
2021-05-28,South Dakota State,Omaha,Summit League Tournament,7,12,0,0,3,3,
2021-05-28,Bradley,Dallas Baptist,Missouri Valley Tournament,5,8,1,10,9,2,
2021-05-28,Rider,Fairfield,MAAC Tournament,7,10,0,2,10,0,
2021-05-28,Memphis,East Carolina,American Athletic Tournament,0,4,2,12,10,0,
2021-05-28,Kansas State,Texas Tech,Big 12 Tournament,7,5,0,2,3,1,
2021-05-28,Seattle U,New Mexico State,WAC Tournament,10,13,1,0,7,3,
2021-05-28,Murray State,Southeast Missouri State,Ohio Valley Tournament,5,14,2,6,12,0,
2021-05-28,UL Monroe,Georgia Southern,Sun Belt Tournament,5,8,1,9,12,0,
2021-05-28,Presbyterian,Gardner-Webb,Big South Tournament,9,14,1,6,10,1,
2021-05-28,Jacksonville,North Florida,ASUN Tournament,8,16,1,5,9,1,
2021-05-28,Dayton,Rhode Island,Atlantic 10 Tournament,3,6,1,1,5,1,
2021-05-28,North Dakota State,Oral Roberts,Summit League Tournament,5,13,0,0,8,1,
2021-05-28,Wichita State,Tulane,American Athletic Tournament,2,6,1,12,13,0,
2021-05-28,Abilene Christian,Sam Houston,Southland Tournament,12,13,0,14,17,4,
2021-05-28,Cal State Fullerton,UC Irvine,,4,10,0,10,12,0,
2021-05-28,Milwaukee,UIC,Horizon League Tournament,14,15,3,11,15,3,
2021-05-28,North Florida,Liberty,ASUN Tournament,2,8,1,5,11,2,
2021-05-28,Southern Illinois,Valparaiso,Missouri Valley Tournament,11,13,1,5,9,1,
2021-05-28,UCLA,Arizona State,,8,7,1,5,11,2,
2021-05-28,Utah Tech,Arizona,,11,10,1,9,14,2,
2021-05-28,North Carolina,NC State,ACC Tournament,9,10,1,6,13,0,
2021-05-28,Oregon,California,,3,8,1,10,13,1,
2021-05-28,West Virginia,Texas,Big 12 Tournament,2,6,0,3,3,1,
2021-05-28,Xavier,Seton Hall,Big East Tournament,4,7,0,2,9,1,
2021-05-29,UCF,East Carolina,American Athletic Tournament,2,3,2,5,10,0,
2021-05-29,Kansas State,TCU,Big 12 Tournament,5,9,1,2,5,1,
2021-05-29,Dallas Baptist,Indiana State,Missouri Valley Tournament,10,12,0,1,1,2,
2021-05-29,Creighton,UConn,Big East Tournament,0,3,0,2,8,0,
2021-05-29,Tennessee,Florida,SEC Tournament - Semifinal,4,8,1,0,4,1,
2021-05-29,Northeastern,Charleston,CAA Tournament,5,9,0,1,5,3,
2021-05-29,Milwaukee,Wright State,Horizon League Championship,3,8,1,21,21,2,
2021-05-29,UT Arlington,South Alabama,Sun Belt Tournament,4,10,2,5,6,1,
2021-05-29,Southern Miss,Louisiana Tech,Conference USA Tournament,10,15,2,11,12,1,
2021-05-29,Sam Houston,Abilene Christian,Southland Tournament,15,16,0,13,16,2,
2021-05-29,Oral Roberts,North Dakota State,Summit League Championship,15,19,0,5,11,1,
2021-05-29,San Diego,Gonzaga,,10,15,0,2,8,1,
2021-05-29,Cal State Fullerton,UC Irvine,,0,8,0,7,9,0,
2021-05-29,Indiana State,Southern Illinois,Missouri Valley Tournament,9,12,1,7,12,1,
2021-05-29,Arkansas,Ole Miss,SEC Tournament - Semifinal,3,6,0,2,6,0,
2021-05-29,NC State,Georgia Tech,ACC Tournament,8,6,0,1,4,2,
2021-05-29,Sacramento State,UT Rio Grande Valley,WAC Tournament,0,6,2,10,16,1,
2021-05-29,Western Carolina,Wofford,Southern Conf Tournament,11,16,1,6,7,0,
2021-05-29,Kansas State,TCU,Big 12 Tournament,7,10,2,17,17,2,
2021-05-29,Cal State Fullerton,UC Irvine,,5,7,2,9,13,0,
2021-05-29,Sam Houston,McNeese,Southland Championship,1,6,2,2,3,1,
2021-05-29,Southern Miss,Louisiana Tech,Conference USA Tournament,5,11,0,6,16,1,
2021-05-29,South Florida,Tulane,American Athletic Tournament,7,6,1,1,7,1,
2021-05-29,Florida Atlantic,Old Dominion,Conference USA Tournament,5,5,1,13,12,0,
2021-05-29,Presbyterian,Campbell,Big South Championship,8,6,0,5,9,3,
2021-05-29,Central Connecticut,Sacred Heart,NEC Tournament,5,8,2,3,8,1,
2021-05-29,South Florida,Tulane,American Athletic Tournament,6,7,0,16,14,0,
2021-05-29,Duke,Virginia,ACC Tournament,4,10,1,2,8,2,
2021-05-29,Austin Peay,Murray State,Ohio Valley Tournament,6,14,1,7,11,1,
2021-05-29,Liberty,Jacksonville,ASUN Championship,3,8,1,7,8,1,
2021-05-29,Maine,Stony Brook,America East Tournament,9,9,2,15,16,4,
2021-05-29,Oklahoma State,Texas,Big 12 Tournament,5,7,3,4,8,1,
2021-05-29,Western Carolina,Samford,Southern Conf Tournament,7,7,1,19,16,0,
2021-05-29,UCLA,Arizona State,,3,8,0,0,4,1,
2021-05-29,Oregon,California,,6,11,1,5,9,1,
2021-05-29,Oregon State,Stanford,,9,13,0,1,6,3,
2021-05-29,Xavier,Creighton,Big East Tournament,2,6,0,1,6,0,
2021-05-29,VCU,Dayton,Atlantic 10 Championship,7,8,3,6,11,1,
2021-05-29,Northeastern,UNC Wilmington,CAA Championship,7,11,1,5,12,2,
2021-05-29,Georgia Southern,Louisiana,Sun Belt Tournament,3,12,2,2,5,1,
2021-05-29,UCF,East Carolina,American Athletic Tournament,2,5,1,1,7,3,
2021-05-29,Murray State,Southeast Missouri State,Ohio Valley Championship,10,10,2,1,7,0,
2021-05-29,North Dakota State,Oral Roberts,Summit League Championship,11,13,0,6,12,2,
2021-05-29,Bryant,Central Connecticut,NEC Championship,5,3,2,7,14,1,
2021-05-29,Grand Canyon,UT Rio Grande Valley,WAC Championship,5,8,1,4,5,2,
2021-05-29,Utah Tech,Arizona,,4,7,1,5,12,4,
2021-05-30,Arkansas,Tennessee,SEC Championship,7,8,0,2,9,0,
2021-05-30,Duke,NC State,ACC Championship,1,4,2,0,5,0,
2021-05-30,Dallas Baptist,Indiana State,Missouri Valley Championship,12,14,1,8,16,5,
2021-05-30,UNC Wilmington,Northeastern,CAA Championship,10,12,4,11,10,3,
2021-05-30,Old Dominion,Louisiana Tech,Conference USA Championship,7,12,0,5,10,2,
2021-05-30,Cal State Fullerton,UC Irvine,CSU Fullerton vs UC Irvine,2,9,2,4,9,1,
2021-05-30,Xavier,UConn,Big East Championship,6,8,0,10,17,0,
2021-05-30,NJIT,Stony Brook,America East Championship,,,,,,,
2021-05-30,South Florida,UCF,American Athletic Championship,8,9,0,7,13,0,
2021-05-30,Western Carolina,Samford,Southern Conf Championship,6,12,1,8,11,1,
2021-05-30,Murray State,Southeast Missouri State,Ohio Valley Championship,1,2,1,10,11,1,
2021-05-30,Xavier,UConn,Big East Championship,5,9,1,4,10,1,
2021-05-30,Georgia Southern,South Alabama,Sun Belt Championship,4,11,2,10,12,0,
2021-05-30,Bryant,Central Connecticut,NEC Championship,2,11,2,5,6,1,
2021-05-30,Oklahoma State,TCU,Big 12 Championship,7,8,0,10,9,2,
2021-06-04,Army,Texas Tech,Lubbock Regional,3,8,0,6,9,2,401331857
2021-06-04,Virginia,South Carolina,Columbia Regional,3,7,1,4,6,1,401331876
2021-06-04,Norfolk State,East Carolina,Greenville Regional,5,10,4,8,5,1,401331860
2021-06-04,Indiana State,Georgia Tech,Nashville Regional,6,11,0,7,12,0,401331810
2021-06-04,Dallas Baptist,Oregon State,Fort Worth Regional,6,7,0,5,6,1,401331875
2021-06-04,Florida State,Southern Miss,Oxford Regional,5,7,2,2,9,1,401331808
2021-06-04,NJIT,Arkansas,Fayetteville Regional,8,11,0,13,13,2,401331854
2021-06-04,UC Santa Barbara,Oklahoma State,Tucson Regional,14,18,1,4,8,2,401331807
2021-06-04,Wright State,Tennessee,Knoxville Regional,8,10,0,9,12,1,401331869
2021-06-04,South Alabama,Miami,Gainesville Regional,0,4,0,1,4,0,401331812
2021-06-04,Presbyterian,Vanderbilt,Nashville Regional,0,2,0,10,14,0,401331861
2021-06-04,Jacksonville,Old Dominion,Columbia Regional,3,8,0,4,5,0,401331867
2021-06-04,Rider,Louisiana Tech,Ruston Regional,2,6,3,18,14,1,401331855
2021-06-04,Campbell,VCU,Starkville Regional,4,5,3,19,17,1,401331874
2021-06-04,Northeastern,Nebraska,Fayetteville Regional,6,10,0,8,12,1,401331803
2021-06-04,LSU,Gonzaga,Eugene Regional,0,4,3,3,8,0,401331877
2021-06-04,South Florida,Florida,Gainesville Regional,5,6,1,3,8,2,401331863
2021-06-04,Liberty,Duke,Knoxville Regional,11,12,2,6,11,0,401331878
2021-06-04,Central Michigan,Notre Dame,South Bend Regional,0,5,0,10,14,1,401331864
2021-06-04,Southern,Texas,Austin Regional,0,4,2,11,14,2,401331862
2021-06-04,Alabama,NC State,Ruston Regional,1,4,0,8,9,0,401331804
2021-06-04,Samford,Mississippi State,Starkville Regional,4,7,1,8,11,1,401331865
2021-06-04,North Dakota State,Stanford,Stanford Regional,1,4,1,9,11,1,401331856
2021-06-04,Central Connecticut,Oregon,Eugene Regional,10,16,1,13,13,1,401331868
2021-06-04,Maryland,Charlotte,Greenville Regional,10,9,2,13,14,1,401331809
2021-06-04,North Carolina,UCLA,Lubbock Regional,5,11,0,4,8,1,401331806
2021-06-04,Michigan,UConn,South Bend Regional,1,2,1,6,11,0,401331873
2021-06-04,McNeese,TCU,Fort Worth Regional,4,8,1,12,13,0,401331866
2021-06-04,Fairfield,Arizona State,Austin Regional,6,13,0,7,10,0,401331811
2021-06-04,Southeast Missouri State,Ole Miss,Oxford Regional,3,6,0,6,11,1,401331859
2021-06-04,Nevada,UC Irvine,Stanford Regional,0,2,1,7,13,0,401331805
2021-06-04,Grand Canyon,Arizona,Tucson Regional,6,14,3,12,17,1,401331858
2021-06-05,Jacksonville,Virginia,Columbia Regional - Elimination Game,8,10,2,13,21,1,401333037
2021-06-05,Michigan,Central Michigan,South Bend Regional - Elimination Game,2,9,0,8,11,1,401333048
2021-06-05,Southern Miss,Southeast Missouri State,Oxford Regional - Elimination Game,21,24,0,0,4,1,401333070
2021-06-05,Maryland,Norfolk State,Greenville Regional - Elimination Game,16,12,1,0,5,0,401333039
2021-06-05,Presbyterian,Indiana State,Nashville Regional - Elimination Game,2,5,1,9,11,0,401333042
2021-06-05,Samford,Campbell,Starkville Regional - Elimination Game,13,15,4,16,15,2,401333067
2021-06-05,Rider,Alabama,Ruston Regional - Elimination Game,1,7,0,3,7,0,401333035
2021-06-05,Oklahoma State,Grand Canyon,Tucson Regional - Elimination Game,5,10,1,3,7,1,401333077
2021-06-05,Notre Dame,UConn,South Bend Regional,26,21,1,3,10,0,401333049
2021-06-05,Charlotte,East Carolina,Greenville Regional,5,10,1,7,8,0,401333040
2021-06-05,Georgia Tech,Vanderbilt,Nashville Regional,3,4,3,4,3,1,401333041
2021-06-05,Old Dominion,South Carolina,Columbia Regional,2,5,1,1,3,1,401333038
2021-06-05,Texas Tech,North Carolina,Lubbock Regional,7,8,0,2,6,1,401333051
2021-06-05,UC Irvine,Stanford,Stanford Regional,4,9,3,12,12,1,401333066
2021-06-05,Arizona State,Texas,Austin Regional,3,5,2,10,12,0,401333055
2021-06-05,Oregon,Gonzaga,Eugene Regional,7,10,1,3,7,2,401333076
2021-06-05,Florida,South Alabama,Gainesville Regional - Elimination Game,1,6,2,19,21,0,401333020
2021-06-05,Duke,Wright State,Knoxville Regional - Elimination Game,14,15,1,6,12,4,401333044
2021-06-05,Oregon State,McNeese,Fort Worth Regional - Elimination Game,10,10,0,5,5,1,401333052
2021-06-05,Southern,Fairfield,Austin Regional - Elimination Game,2,5,2,6,9,2,401333054
2021-06-05,UCLA,Army,Lubbock Regional - Elimination Game,13,14,0,6,13,1,401333050
2021-06-05,Northeastern,NJIT,Fayetteville Regional - Elimination Game,2,5,0,3,9,0,401333056
2021-06-05,Central Connecticut,LSU,Eugene Regional - Elimination Game,5,8,0,6,13,0,401333075
2021-06-05,Nevada,North Dakota State,Stanford Regional - Elimination Game,1,5,0,6,8,1,401333064
2021-06-05,Tennessee,Liberty,Knoxville Regional,9,9,2,3,8,0,401333043
2021-06-05,Miami,South Florida,Gainesville Regional,2,8,1,10,11,1,401333021
2021-06-05,Ole Miss,Florida State,Oxford Regional,4,4,1,3,4,3,401333069
2021-06-05,TCU,Dallas Baptist,Forth Worth Regional,6,7,2,8,10,0,401333053
2021-06-05,NC State,Louisiana Tech,Ruston Regional,8,14,1,3,8,0,401333036
2021-06-05,Nebraska,Arkansas,Fayetteville Regional,1,5,2,5,5,0,401333057
2021-06-05,VCU,Mississippi State,Starkville Regional,4,8,3,16,14,0,401333068
2021-06-05,Arizona,UC Santa Barbara,Tucson Regional,4,11,1,0,3,1,401333078
2021-06-06,South Carolina,Virginia,Columbia Regional - Elimination Game,2,7,1,3,7,0,401333140
2021-06-06,UConn,Central Michigan,South Bend Regional - Elimination Game,9,18,3,14,19,0,401333135
2021-06-06,Arizona State,Fairfield,Austin Regional - Elimination Game,7,13,0,9,16,0,401333150
2021-06-06,Duke,Liberty,Knoxville Regional - Elimination Game,4,13,1,15,14,0,401333133
2021-06-06,Louisiana Tech,Alabama,Ruston Regional - Elimination Game,10,11,1,8,7,1,401333148
2021-06-06,Oklahoma State,UC Santa Barbara,Tucson Regional - Elimination Game,3,6,0,13,16,0,401333152
2021-06-06,Georgia Tech,Indiana State,Nashville Regional - Elimination Game,9,16,0,0,4,4,401333137
2021-06-06,Gonzaga,LSU,Eugene Regional - Elimination Game,4,6,2,9,12,2,401333153
2021-06-06,South Alabama,South Florida,Gainesville Regional,4,9,0,0,5,0,401333196
2021-06-06,Dallas Baptist,Oregon State,Fort Worth Regional,4,9,3,5,14,1,401333203
2021-06-06,Ole Miss,Southern Miss,Oxford Regional,7,7,2,10,13,0,401333208
2021-06-06,VCU,Campbell,Starkville Regional - Elimination Game,10,9,3,19,14,2,401333151
2021-06-06,East Carolina,Maryland,Greenville Regional,9,10,0,6,11,0,401333197
2021-06-06,Arkansas,Nebraska,Fayetteville Regional,3,4,3,5,10,2,401333206
2021-06-06,Vanderbilt,Georgia Tech,Nashville Regional,14,13,2,11,9,1,401333205
2021-06-06,LSU,Oregon,Eugene Regional,4,9,2,1,4,1,401333213
2021-06-06,Miami,South Alabama,Gainesville Regional - Elimination Game,2,7,0,7,7,0,401333138
2021-06-06,Charlotte,Maryland,Greenville Regional - Elimination Game,1,5,1,2,8,0,401333134
2021-06-06,Oregon State,TCU,Fort Worth Regional - Elimination Game,3,11,2,2,3,1,401333145
2021-06-06,UCLA,North Carolina,Lubbock Regional - Elimination Game,12,17,0,2,7,1,401333147
2021-06-06,Southern Miss,Florida State,Oxford Regional - Elimination Game,7,12,0,4,7,1,401333136
2021-06-06,NJIT,Nebraska,Fayetteville Regional - Elimination Game,4,5,0,18,19,3,401333149
2021-06-06,UC Irvine,North Dakota State,Stanford Regional - Elimination Game,18,22,1,3,7,2,401333146
2021-06-06,Central Michigan,Notre Dame,South Bend Regional,2,8,2,14,14,0,401333200
2021-06-06,Liberty,Tennessee,Knoxville Regional,1,5,0,3,6,0,401333202
2021-06-06,Louisiana Tech,NC State,Ruston Regional,7,10,1,14,19,1,401333207
2021-06-06,Virginia,Old Dominion,Columbia Regional,8,10,1,3,5,3,401333198
2021-06-06,Texas Tech,UCLA,Lubbock Regional,8,11,2,2,5,0,401333209
2021-06-06,Texas,Fairfield,Austin Regional,12,9,1,2,7,2,401333201
2021-06-06,Stanford,UC Irvine,Stanford Regional,4,9,1,8,12,0,401333212
2021-06-06,UC Santa Barbara,Arizona,Tucson Regional,2,10,1,5,10,2,401333204
2021-06-07,South Alabama,South Florida,Gainesville Regional,4,9,0,0,5,0,401333196
2021-06-07,Mississippi State,Campbell,Starkville Regional,6,10,0,5,7,2,401333224
2021-06-07,Oregon State,Dallas Baptist,Fort Worth Regional - Elimination Game,5,10,0,8,8,2,401333220
2021-06-07,Nebraska,Arkansas,Fayetteville Regional - Elimination Game,2,4,0,6,6,0,401333223
2021-06-07,Oregon,LSU,Eugene Regional - Elimination Game,8,14,0,9,10,1,401333226
2021-06-07,Southern Miss,Ole Miss,Oxford Regional - Elimination Game,9,11,0,12,11,0,401333221
2021-06-07,South Florida,South Alabama,Gainesville Regional - Elimination Game,6,9,2,4,7,2,401333230
2021-06-07,Stanford,UC Irvine,Stanford Regional - Elimination Game,11,13,0,8,12,4,401333225
2021-06-07,Old Dominion,Virginia,Columbia Regional - Elimination Game,,,,,,,
2021-06-08,Old Dominion,Virginia,Columbia Regional - Elimination Game,3,6,1,4,6,2,401333552
2021-06-11,East Carolina,Vanderbilt,"Nashville Super Regional - Game 1, VAN leads series 1-0",0,3,0,2,7,0,401333600
2021-06-11,NC State,Arkansas,Fayetteville Super Regional - Game 1,2,7,0,21,17,0,401333597
2021-06-11,Stanford,Texas Tech,"Lubbock Super Regional - Game 1, STAN leads series 1-0",15,14,0,3,7,3,401333603
2021-06-11,Ole Miss,Arizona,Tucson Super Regional - Game 1,3,6,0,9,13,0,401333606
2021-06-12,Vanderbilt,East Carolina,"Nashville Super Regional - Game 2, VAN Wins series 2-0",4,5,0,1,2,0,401333601
2021-06-12,Notre Dame,Mississippi State,Starkville Super Regional - Game 1,8,12,4,9,10,1,401333614
2021-06-12,Arkansas,NC State,Fayetteville Super Regional - Game 2,5,4,0,6,8,1,401333598
2021-06-12,South Florida,Texas,"Austin Super Regional - Game 1, TEX leads series 1-0",3,6,2,4,6,0,401333608
2021-06-12,Virginia,Dallas Baptist,Columbia Super Regional - Game 1,5,7,0,6,12,0,401333930
2021-06-12,Texas Tech,Stanford,"Lubbock Super Regional - Game 2, STAN Wins series 2-0",0,2,2,9,11,0,401333604
2021-06-12,LSU,Tennessee,"Knoxville Super Regional - Game 1, TENN leads series 1-0",2,8,0,4,6,1,401333611
2021-06-12,Arizona,Ole Miss,Tucson Super Regional - Game 2,3,10,1,12,16,0,401333607
2021-06-13,Dallas Baptist,Virginia,Columbia Super Regional - Game 2,0,4,2,4,7,2,401333931
2021-06-13,Mississippi State,Notre Dame,Starkville Super Regional - Game 2,1,5,2,9,8,1,401333615
2021-06-13,Texas,South Florida,"Austin Super Regional - Game 2, TEX Wins series 2-0",12,10,0,4,8,0,401333609
2021-06-13,Tennessee,LSU,"Knoxville Super Regional - Game 2, TENN Wins series 2-0",15,12,0,6,8,3,401333612
2021-06-13,NC State,Arkansas,Fayetteville Super Regional - Game 3,3,8,1,2,4,0,401333599
2021-06-13,Ole Miss,Arizona,Tucson Super Regional - Game 3,3,5,0,16,20,0,401333617
2021-06-14,Dallas Baptist,Virginia,Columbia Super Regional - Game 3,2,7,1,5,8,0,401333932
2021-06-14,Notre Dame,Mississippi State,Starkville Super Regional - Game 3,7,10,1,11,12,1,401333616
2021-06-19,NC State,Stanford,College World Series,10,12,2,4,8,3,401335463
2021-06-19,Arizona,Vanderbilt,College World Series,6,9,1,7,14,3,401335464
2021-06-20,Virginia,Tennessee,College World Series,6,13,0,0,6,0,401335465
2021-06-20,Mississippi State,Texas,College World Series,2,5,0,1,4,1,401335466
2021-06-21,Stanford,Arizona,College World Series - Elimination Game,14,20,1,5,7,0,401337414
2021-06-21,Vanderbilt,NC State,College World Series,0,2,0,1,4,0,401337413
2021-06-22,Tennessee,Texas,College World Series - Elimination Game,4,9,1,8,7,0,401337436
2021-06-22,Mississippi State,Virginia,College World Series,6,6,0,5,12,0,401337435
2021-06-23,Stanford,Vanderbilt,College World Series - Elimination Game,5,10,1,6,9,3,401337470
2021-06-24,Texas,Virginia,College World Series - Elimination Game,6,8,0,2,8,2,401337869
2021-06-25,Vanderbilt,NC State,College World Series,3,6,1,1,8,2,401337918
2021-06-25,Texas,Mississippi State,College World Series,8,8,2,5,6,0,401339812
2021-06-26,Texas,Mississippi State,College World Series - Elimination Game,3,4,0,4,11,0,401341484
2021-06-26,NC State,Vanderbilt,College World Series - Vanderbilt advances on no-contest,,,,,,,
2021-06-28,Mississippi State,Vanderbilt,College World Series Championship Final - Game 1,2,5,0,8,5,0,401340061
2021-06-29,Vanderbilt,Mississippi State,College World Series Championship Final - Game 2,2,4,3,13,14,0,401340062
