teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Lake Fenton,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,3.6,2.0,18.0,5.0,9.8,11.0,49.0,4.0,14.0,1.0,0.2,-31.0,-6.200000000000001,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,,5.0,3.6,2.0,18.0,5.0,9.8,11.0,49.0,4.0,6.0,1.0,0.2,-31.0,-6.200000000000001
Lake Leelanau St Mary,2,3.0,3.0,6.0,2,7.0,7.0,14.0,2.0,0.0,0.0,0.0,-8.0,-4.0,6.0,5.666666666666667,0.0,34.0,6.0,8.666666666666666,10.0,52.0,4.0,34.0,2.0,0.3333333333333333,-18.0,-2.999999999999999,0.0,,,0.0,0.0,,,0.0,0.0,22.0,0.0,,0.0,,6.0,5.666666666666667,0.0,34.0,6.0,8.666666666666666,10.0,52.0,4.0,12.0,2.0,0.3333333333333333,-18.0,-2.999999999999999
Lake Odessa Lakewood,2,3.0,3.0,6.0,2,7.0,7.0,14.0,1.0,0.0,1.0,0.5,-8.0,-4.0,10.0,2.0,1.5,20.0,10.0,9.5,11.0,95.0,9.0,17.0,1.0,0.1,-75.0,-7.5,6.0,2.5,1.5,15.0,6.0,11.0,12.0,66.0,5.0,6.0,1.0,0.16666666666666666,-51.0,-8.5,4.0,1.25,1.5,5.0,4.0,7.25,7.5,29.0,4.0,11.0,0.0,0.0,-24.0,-6.0
Lake Orion,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-3.0,-3.0,35.0,5.114285714285714,4.0,179.0,35.0,4.0285714285714285,4.0,141.0,14.0,4.0,21.0,0.6,38.0,1.0857142857142854,16.0,4.875,5.0,78.0,16.0,3.3125,2.0,53.0,5.0,2.0,11.0,0.6875,25.0,1.5625,19.0,5.315789473684211,4.0,101.0,19.0,4.631578947368421,4.0,88.0,9.0,2.0,10.0,0.5263157894736842,13.0,0.6842105263157894
Lakeview,1,0.0,0.0,0.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-9.0,-9.0,7.0,1.0,1.0,7.0,7.0,8.285714285714286,8.0,58.0,7.0,14.0,0.0,0.0,-51.0,-7.2857142857142865,3.0,0.3333333333333333,0.0,1.0,3.0,7.333333333333333,8.0,22.0,3.0,4.0,0.0,0.0,-21.0,-7.0,4.0,1.5,1.5,6.0,4.0,9.0,9.5,36.0,4.0,10.0,0.0,0.0,-30.0,-7.5
Lansing Catholic,6,6.833333333333333,7.0,41.0,6,1.6666666666666667,0.5,10.0,1.0,0.0,5.0,0.8333333333333334,31.0,5.166666666666666,22.0,6.090909090909091,5.0,134.0,22.0,4.681818181818182,3.5,103.0,9.0,4.0,13.0,0.5909090909090909,31.0,1.4090909090909092,12.0,6.166666666666667,6.0,74.0,12.0,5.75,4.0,69.0,5.0,2.0,7.0,0.5833333333333334,5.0,0.41666666666666696,10.0,6.0,4.0,60.0,10.0,3.4,2.0,34.0,4.0,2.0,6.0,0.6,26.0,2.6
Lansing Christian,4,3.0,3.0,12.0,4,3.0,3.0,12.0,2.0,0.0,2.0,0.5,0.0,0.0,10.0,13.0,15.0,130.0,10.0,2.8,2.0,28.0,2.0,32.0,8.0,0.8,102.0,10.2,6.0,12.333333333333334,16.0,74.0,6.0,3.3333333333333335,3.0,20.0,2.0,20.0,4.0,0.6666666666666666,54.0,9.0,4.0,14.0,14.0,56.0,4.0,2.0,2.0,8.0,0.0,12.0,4.0,1.0,48.0,12.0
Lansing Eastern,2,2.0,2.0,4.0,2,9.0,9.0,18.0,1.0,0.0,1.0,0.5,-14.0,-7.0,9.0,2.6666666666666665,2.0,24.0,9.0,10.444444444444445,10.0,94.0,8.0,13.0,1.0,0.1111111111111111,-70.0,-7.777777777777779,5.0,4.0,2.0,20.0,5.0,9.4,9.0,47.0,4.0,7.0,1.0,0.2,-27.0,-5.4,4.0,1.0,0.0,4.0,4.0,11.75,12.0,47.0,4.0,6.0,0.0,0.0,-43.0,-10.75
Lansing Everett,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,0.0,-16.0,-16.0,23.0,3.130434782608696,2.0,72.0,23.0,10.391304347826088,11.0,239.0,18.0,1.0,4.0,0.17391304347826086,-167.0,-7.2608695652173925,9.0,2.7777777777777777,2.0,25.0,9.0,12.11111111111111,12.0,109.0,8.0,0.0,1.0,0.1111111111111111,-84.0,-9.333333333333332,14.0,3.357142857142857,1.5,47.0,14.0,9.285714285714286,10.5,130.0,10.0,1.0,3.0,0.21428571428571427,-83.0,-5.928571428571429
Lansing Sexton,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-1.0,-1.0,15.0,2.1333333333333333,1.0,32.0,15.0,10.8,12.0,162.0,14.0,20.0,0.0,0.0,-130.0,-8.666666666666668,6.0,1.5,1.0,9.0,6.0,10.666666666666666,12.5,64.0,5.0,13.0,0.0,0.0,-55.0,-9.166666666666666,9.0,2.5555555555555554,1.0,23.0,9.0,10.88888888888889,11.0,98.0,9.0,7.0,0.0,0.0,-75.0,-8.333333333333334
Lansing Waverly,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-6.0,-6.0,21.0,3.5714285714285716,2.0,75.0,21.0,9.285714285714286,9.0,195.0,18.0,21.0,3.0,0.14285714285714285,-120.0,-5.714285714285715,8.0,3.0,2.0,24.0,8.0,11.75,14.0,94.0,7.0,19.0,1.0,0.125,-70.0,-8.75,13.0,3.923076923076923,3.0,51.0,13.0,7.769230769230769,8.0,101.0,11.0,2.0,2.0,0.15384615384615385,-50.0,-3.8461538461538463
Lapeer,3,3.6666666666666665,4.0,11.0,3,2.0,1.0,6.0,1.0,0.0,2.0,0.6666666666666666,5.0,1.6666666666666665,26.0,4.615384615384615,4.0,120.0,26.0,3.1538461538461537,3.0,82.0,12.0,6.0,14.0,0.5384615384615384,38.0,1.4615384615384612,8.0,5.5,5.5,44.0,8.0,2.0,2.5,16.0,2.0,3.0,6.0,0.75,28.0,3.5,18.0,4.222222222222222,3.5,76.0,18.0,3.6666666666666665,3.0,66.0,10.0,3.0,8.0,0.4444444444444444,10.0,0.5555555555555558
Lawrence,3,7.666666666666667,7.0,23.0,3,1.6666666666666667,1.0,5.0,1.0,0.0,2.0,0.6666666666666666,18.0,6.0,3.0,9.0,10.0,27.0,3.0,2.6666666666666665,2.0,8.0,0.0,18.0,3.0,1.0,19.0,6.333333333333334,3.0,9.0,10.0,27.0,3.0,2.6666666666666665,2.0,8.0,0.0,6.0,3.0,1.0,19.0,6.333333333333334,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,
Lawton,2,7.0,7.0,14.0,2,8.0,8.0,16.0,1.0,0.0,1.0,0.5,-2.0,-1.0,4.0,1.5,1.0,6.0,4.0,10.5,9.5,42.0,4.0,17.0,0.0,0.0,-36.0,-9.0,1.0,4.0,4.0,4.0,1.0,16.0,16.0,16.0,1.0,8.0,0.0,0.0,-12.0,-12.0,3.0,0.6666666666666666,0.0,2.0,3.0,8.666666666666666,3.0,26.0,3.0,9.0,0.0,0.0,-24.0,-7.999999999999999
Leroy Pine River,3,9.333333333333334,10.0,28.0,3,3.0,3.0,9.0,1.0,0.0,2.0,0.6666666666666666,19.0,6.333333333333334,33.0,7.96969696969697,7.0,263.0,33.0,1.9696969696969697,1.0,65.0,3.0,5.0,30.0,0.9090909090909091,198.0,6.0,17.0,8.235294117647058,9.0,140.0,17.0,2.0588235294117645,2.0,35.0,3.0,1.0,14.0,0.8235294117647058,105.0,6.1764705882352935,16.0,7.6875,6.5,123.0,16.0,1.875,1.0,30.0,0.0,4.0,16.0,1.0,93.0,5.8125
Leslie,2,2.0,2.0,4.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,-4.0,-2.0,3.0,1.6666666666666667,1.0,5.0,3.0,4.0,2.0,12.0,2.0,22.0,1.0,0.3333333333333333,-7.0,-2.333333333333333,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,12.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,1.0,2.0,5.0,5.0,10.0,2.0,10.0,0.0,0.0,-9.0,-4.5
Lincoln Alcona,4,9.25,10.0,37.0,4,4.75,4.5,19.0,1.0,0.0,3.0,0.75,18.0,4.5,7.0,4.714285714285714,3.0,33.0,7.0,7.0,10.0,49.0,4.0,20.0,3.0,0.42857142857142855,-16.0,-2.2857142857142856,5.0,6.6,4.0,33.0,5.0,5.6,5.0,28.0,2.0,8.0,3.0,0.6,5.0,1.0,2.0,0.0,0.0,0.0,2.0,10.5,10.5,21.0,2.0,12.0,0.0,0.0,-21.0,-10.5
Lincoln Park,1,1.0,1.0,1.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-13.0,-13.0,12.0,3.8333333333333335,2.5,46.0,12.0,6.833333333333333,6.5,82.0,8.0,25.0,4.0,0.3333333333333333,-36.0,-2.9999999999999996,2.0,10.5,10.5,21.0,2.0,2.5,2.5,5.0,0.0,16.0,2.0,1.0,16.0,8.0,10.0,2.5,1.0,25.0,10.0,7.7,8.0,77.0,8.0,9.0,2.0,0.2,-52.0,-5.2
Linden,4,4.75,4.5,19.0,4,1.75,1.0,7.0,1.0,0.0,3.0,0.75,12.0,3.0,38.0,5.368421052631579,5.0,204.0,38.0,2.0789473684210527,1.5,79.0,10.0,5.0,28.0,0.7368421052631579,125.0,3.289473684210526,22.0,6.863636363636363,7.0,151.0,22.0,1.4090909090909092,1.0,31.0,3.0,3.0,19.0,0.8636363636363636,120.0,5.454545454545454,16.0,3.3125,2.0,53.0,16.0,3.0,2.0,48.0,7.0,2.0,9.0,0.5625,5.0,0.3125
Litchfield,1,0.0,0.0,0.0,1,17.0,17.0,17.0,1.0,0.0,0.0,0.0,-17.0,-17.0,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Livonia Churchill,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,32.0,4.5,4.0,144.0,32.0,4.75,4.5,152.0,16.0,3.0,16.0,0.5,-8.0,-0.25,14.0,5.571428571428571,5.0,78.0,14.0,3.2142857142857144,2.5,45.0,4.0,1.0,10.0,0.7142857142857143,33.0,2.3571428571428568,18.0,3.6666666666666665,2.0,66.0,18.0,5.944444444444445,5.5,107.0,12.0,2.0,6.0,0.3333333333333333,-41.0,-2.277777777777778
Livonia Clarenceville,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-5.0,-5.0,13.0,6.846153846153846,5.0,89.0,13.0,8.076923076923077,8.0,105.0,9.0,17.0,4.0,0.3076923076923077,-16.0,-1.2307692307692308,5.0,5.8,5.0,29.0,5.0,9.6,13.0,48.0,4.0,10.0,1.0,0.2,-19.0,-3.8,8.0,7.5,4.5,60.0,8.0,7.125,8.0,57.0,5.0,7.0,3.0,0.375,3.0,0.375
Livonia Franklin,2,4.5,4.5,9.0,2,9.0,9.0,18.0,1.0,0.0,1.0,0.5,-9.0,-4.5,31.0,5.096774193548387,5.0,158.0,31.0,3.5483870967741935,3.0,110.0,13.0,3.0,18.0,0.5806451612903226,48.0,1.5483870967741935,23.0,5.173913043478261,5.0,119.0,23.0,3.6956521739130435,3.0,85.0,10.0,1.0,13.0,0.5652173913043478,34.0,1.4782608695652173,8.0,4.875,6.0,39.0,8.0,3.125,3.0,25.0,3.0,2.0,5.0,0.625,14.0,1.75
Livonia Stevenson,3,5.666666666666667,5.0,17.0,3,3.0,1.0,9.0,1.0,0.0,2.0,0.6666666666666666,8.0,2.666666666666667,34.0,6.911764705882353,7.0,235.0,34.0,4.176470588235294,4.0,142.0,12.0,7.0,22.0,0.6470588235294118,93.0,2.735294117647059,14.0,6.428571428571429,5.0,90.0,14.0,3.7857142857142856,3.0,53.0,3.0,3.0,11.0,0.7857142857142857,37.0,2.6428571428571432,20.0,7.25,7.0,145.0,20.0,4.45,4.5,89.0,9.0,4.0,11.0,0.55,56.0,2.8
Lowell,3,4.333333333333333,5.0,13.0,3,4.0,4.0,12.0,1.0,0.0,2.0,0.6666666666666666,1.0,0.33333333333333304,13.0,4.3076923076923075,4.0,56.0,13.0,5.923076923076923,5.0,77.0,8.0,22.0,5.0,0.38461538461538464,-21.0,-1.6153846153846159,7.0,4.142857142857143,4.0,29.0,7.0,6.714285714285714,8.0,47.0,4.0,10.0,3.0,0.42857142857142855,-18.0,-2.571428571428571,6.0,4.5,3.5,27.0,6.0,5.0,4.5,30.0,4.0,12.0,2.0,0.3333333333333333,-3.0,-0.5
Ludington,1,6.0,6.0,6.0,1,17.0,17.0,17.0,1.0,0.0,0.0,0.0,-11.0,-11.0,11.0,2.3636363636363638,2.0,26.0,11.0,8.181818181818182,9.0,90.0,10.0,11.0,1.0,0.09090909090909091,-64.0,-5.818181818181818,6.0,1.6666666666666667,1.5,10.0,6.0,9.333333333333334,9.5,56.0,6.0,8.0,0.0,0.0,-46.0,-7.666666666666667,5.0,3.2,2.0,16.0,5.0,6.8,6.0,34.0,4.0,3.0,1.0,0.2,-18.0,-3.5999999999999996
Lutheran Westland,2,9.0,9.0,18.0,2,2.0,2.0,4.0,1.0,0.0,1.0,0.5,14.0,7.0,6.0,4.666666666666667,4.5,28.0,6.0,5.833333333333333,5.0,35.0,3.0,22.0,3.0,0.5,-7.0,-1.166666666666666,2.0,5.5,5.5,11.0,2.0,8.0,8.0,16.0,1.0,14.0,1.0,0.5,-5.0,-2.5,4.0,4.25,4.0,17.0,4.0,4.75,4.5,19.0,2.0,8.0,2.0,0.5,-2.0,-0.5
Mackinaw City,1,1.0,1.0,1.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-13.0,-13.0,2.0,5.0,5.0,10.0,2.0,18.0,18.0,36.0,2.0,9.0,0.0,0.0,-26.0,-13.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,2.0,5.0,5.0,10.0,2.0,18.0,18.0,36.0,2.0,2.0,0.0,0.0,-26.0,-13.0
Macomb Dakota,2,6.0,6.0,12.0,2,6.5,6.5,13.0,1.0,0.0,1.0,0.5,-1.0,-0.5,32.0,6.84375,6.0,219.0,32.0,4.5,4.0,144.0,7.0,4.0,25.0,0.78125,75.0,2.34375,17.0,6.176470588235294,6.0,105.0,17.0,4.529411764705882,4.0,77.0,4.0,0.0,13.0,0.7647058823529411,28.0,1.6470588235294121,15.0,7.6,7.0,114.0,15.0,4.466666666666667,4.0,67.0,3.0,4.0,12.0,0.8,47.0,3.133333333333333
Macomb L'Anse Creuse North,2,3.0,3.0,6.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,3.0,1.5,26.0,3.8461538461538463,2.5,100.0,26.0,5.653846153846154,5.0,147.0,16.0,5.0,10.0,0.38461538461538464,-47.0,-1.807692307692308,14.0,3.7142857142857144,3.0,52.0,14.0,6.142857142857143,6.0,86.0,10.0,4.0,4.0,0.2857142857142857,-34.0,-2.428571428571429,12.0,4.0,2.5,48.0,12.0,5.083333333333333,4.5,61.0,6.0,1.0,6.0,0.5,-13.0,-1.083333333333333
Macomb Lutheran North,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-8.0,-8.0,28.0,4.5,4.0,126.0,28.0,4.107142857142857,3.5,115.0,17.0,9.0,11.0,0.39285714285714285,11.0,0.39285714285714324,13.0,3.769230769230769,4.0,49.0,13.0,4.0,3.0,52.0,8.0,4.0,5.0,0.38461538461538464,-3.0,-0.23076923076923084,15.0,5.133333333333334,4.0,77.0,15.0,4.2,4.0,63.0,9.0,5.0,6.0,0.4,14.0,0.9333333333333336
Madison Heights Bishop Foley,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-2.0,-2.0,25.0,6.68,6.0,167.0,25.0,3.56,3.0,89.0,8.0,7.0,16.0,0.64,78.0,3.1199999999999997,13.0,7.076923076923077,6.0,92.0,13.0,3.4615384615384617,3.0,45.0,2.0,5.0,10.0,0.7692307692307693,47.0,3.615384615384615,12.0,6.25,5.0,75.0,12.0,3.6666666666666665,3.0,44.0,6.0,2.0,6.0,0.5,31.0,2.5833333333333335
Madison Heights Lamphere,2,8.0,8.0,16.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,10.0,5.0,29.0,4.448275862068965,3.0,129.0,29.0,5.344827586206897,5.0,155.0,18.0,5.0,11.0,0.3793103448275862,-26.0,-0.8965517241379315,13.0,4.0,3.0,52.0,13.0,6.384615384615385,7.0,83.0,10.0,2.0,3.0,0.23076923076923078,-31.0,-2.384615384615385,16.0,4.8125,3.5,77.0,16.0,4.5,3.5,72.0,8.0,3.0,8.0,0.5,5.0,0.3125
Madison Heights Madison,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-1.0,-1.0,13.0,3.923076923076923,3.0,51.0,13.0,12.692307692307692,11.0,165.0,11.0,13.0,2.0,0.15384615384615385,-114.0,-8.769230769230768,7.0,4.285714285714286,2.0,30.0,7.0,12.571428571428571,11.0,88.0,6.0,6.0,1.0,0.14285714285714285,-58.0,-8.285714285714285,6.0,3.5,3.0,21.0,6.0,12.833333333333334,13.0,77.0,5.0,7.0,1.0,0.16666666666666666,-56.0,-9.333333333333334
Mancelona,3,5.0,4.0,15.0,3,2.3333333333333335,2.0,7.0,1.0,0.0,2.0,0.6666666666666666,8.0,2.6666666666666665,2.0,3.0,3.0,6.0,2.0,8.5,8.5,17.0,1.0,13.0,1.0,0.5,-11.0,-5.5,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,2.0,3.0,3.0,6.0,2.0,8.5,8.5,17.0,1.0,9.0,1.0,0.5,-11.0,-5.5
Manchester,4,5.75,7.0,23.0,4,6.25,6.0,25.0,1.0,0.0,3.0,0.75,-2.0,-0.5,7.0,4.142857142857143,3.0,29.0,7.0,9.571428571428571,10.0,67.0,7.0,17.0,0.0,0.0,-38.0,-5.428571428571428,5.0,5.6,4.0,28.0,5.0,9.8,11.0,49.0,5.0,10.0,0.0,0.0,-21.0,-4.200000000000001,2.0,0.5,0.5,1.0,2.0,9.0,9.0,18.0,2.0,7.0,0.0,0.0,-17.0,-8.5
Manistee,2,4.5,4.5,9.0,2,8.0,8.0,16.0,1.0,0.0,1.0,0.5,-7.0,-3.5,10.0,2.7,1.0,27.0,10.0,12.1,12.0,121.0,9.0,15.0,1.0,0.1,-94.0,-9.399999999999999,4.0,2.0,1.0,8.0,4.0,9.0,7.0,36.0,3.0,3.0,1.0,0.25,-28.0,-7.0,6.0,3.1666666666666665,1.0,19.0,6.0,14.166666666666666,14.0,85.0,6.0,12.0,0.0,0.0,-66.0,-11.0
Manton,2,4.0,4.0,8.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,-2.0,-1.0,6.0,4.166666666666667,2.5,25.0,6.0,5.833333333333333,7.0,35.0,4.0,20.0,2.0,0.3333333333333333,-10.0,-1.666666666666666,4.0,5.0,4.0,20.0,4.0,7.5,9.5,30.0,3.0,13.0,1.0,0.25,-10.0,-2.5,2.0,2.5,2.5,5.0,2.0,2.5,2.5,5.0,1.0,7.0,1.0,0.5,0.0,0.0
Maple City Glen Lake,5,5.6,7.0,28.0,5,3.0,2.0,15.0,1.0,0.0,4.0,0.8,13.0,2.5999999999999996,18.0,7.611111111111111,7.5,137.0,18.0,2.0,1.0,36.0,3.0,9.0,15.0,0.8333333333333334,101.0,5.611111111111111,14.0,8.071428571428571,9.0,113.0,14.0,2.142857142857143,1.0,30.0,3.0,4.0,11.0,0.7857142857142857,83.0,5.928571428571429,4.0,6.0,6.5,24.0,4.0,1.5,1.5,6.0,0.0,5.0,4.0,1.0,18.0,4.5
Marcellus,1,3.0,3.0,3.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-6.0,-6.0,6.0,1.0,0.0,6.0,6.0,16.166666666666668,15.0,97.0,6.0,21.0,0.0,0.0,-91.0,-15.166666666666668,6.0,1.0,0.0,6.0,6.0,16.166666666666668,15.0,97.0,6.0,8.0,0.0,0.0,-91.0,-15.166666666666668,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,
Marcellus Howardsville Christian,1,0.0,0.0,0.0,1,26.0,26.0,26.0,1.0,0.0,0.0,0.0,-26.0,-26.0,6.0,2.3333333333333335,2.5,14.0,6.0,6.5,5.0,39.0,6.0,13.0,0.0,0.0,-25.0,-4.166666666666666,5.0,2.8,3.0,14.0,5.0,5.6,5.0,28.0,5.0,4.0,0.0,0.0,-14.0,-2.8,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,9.0,0.0,0.0,-11.0,-11.0
Marine City,2,2.5,2.5,5.0,2,3.5,3.5,7.0,1.0,0.0,1.0,0.5,-2.0,-1.0,32.0,5.375,5.0,172.0,32.0,3.96875,3.0,127.0,15.0,5.0,17.0,0.53125,45.0,1.40625,14.0,5.357142857142857,4.5,75.0,14.0,2.9285714285714284,2.5,41.0,4.0,5.0,10.0,0.7142857142857143,34.0,2.4285714285714284,18.0,5.388888888888889,5.5,97.0,18.0,4.777777777777778,6.0,86.0,11.0,0.0,7.0,0.3888888888888889,11.0,0.6111111111111116
Marine City Cardinal Mooney,2,0.0,0.0,0.0,2,13.0,13.0,26.0,2.0,0.0,0.0,0.0,-26.0,-13.0,44.0,3.0,2.0,132.0,44.0,8.818181818181818,9.5,388.0,36.0,30.0,8.0,0.18181818181818182,-256.0,-5.818181818181818,20.0,2.3,2.0,46.0,20.0,8.9,8.0,178.0,18.0,20.0,2.0,0.1,-132.0,-6.6000000000000005,24.0,3.5833333333333335,2.5,86.0,24.0,8.75,10.0,210.0,18.0,10.0,6.0,0.25,-124.0,-5.166666666666666
Marion,3,7.666666666666667,8.0,23.0,3,8.0,7.0,24.0,1.0,0.0,2.0,0.6666666666666666,-1.0,-0.33333333333333304,7.0,6.285714285714286,5.0,44.0,7.0,7.428571428571429,7.0,52.0,5.0,17.0,2.0,0.2857142857142857,-8.0,-1.1428571428571432,4.0,9.5,10.0,38.0,4.0,7.0,6.0,28.0,2.0,11.0,2.0,0.5,10.0,2.5,3.0,2.0,1.0,6.0,3.0,8.0,7.0,24.0,3.0,6.0,0.0,0.0,-18.0,-6.0
Marlette,1,2.0,2.0,2.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-13.0,-13.0,10.0,1.7,1.0,17.0,10.0,9.1,9.0,91.0,9.0,13.0,1.0,0.1,-74.0,-7.3999999999999995,2.0,5.5,5.5,11.0,2.0,5.0,5.0,10.0,1.0,2.0,1.0,0.5,1.0,0.5,8.0,0.75,0.5,6.0,8.0,10.125,9.5,81.0,8.0,11.0,0.0,0.0,-75.0,-9.375
Marquette,1,6.0,6.0,6.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-2.0,-2.0,9.0,3.3333333333333335,4.0,30.0,9.0,6.444444444444445,8.0,58.0,7.0,3.0,2.0,0.2222222222222222,-28.0,-3.111111111111111,4.0,2.75,2.5,11.0,4.0,4.0,3.5,16.0,2.0,1.0,2.0,0.5,-5.0,-1.25,5.0,3.8,4.0,19.0,5.0,8.4,8.0,42.0,5.0,2.0,0.0,0.0,-23.0,-4.6000000000000005
Marshall,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-3.0,-3.0,4.0,2.75,1.5,11.0,4.0,4.75,5.0,19.0,2.0,24.0,0.0,0.0,-8.0,-2.0,2.0,1.5,1.5,3.0,2.0,3.0,3.0,6.0,1.0,13.0,0.0,0.0,-3.0,-1.5,2.0,4.0,4.0,8.0,2.0,6.5,6.5,13.0,1.0,11.0,0.0,0.0,-5.0,-2.5
Martin,1,1.0,1.0,1.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-6.0,-6.0,2.0,1.0,1.0,2.0,2.0,9.0,9.0,18.0,2.0,23.0,0.0,0.0,-16.0,-8.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,10.0,0.0,0.0,-11.0,-11.0,1.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,1.0,13.0,0.0,0.0,-5.0,-5.0
Marysville,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,26.0,3.6538461538461537,3.0,95.0,26.0,4.923076923076923,3.5,128.0,17.0,3.0,9.0,0.34615384615384615,-33.0,-1.2692307692307696,12.0,4.416666666666667,3.0,53.0,12.0,5.25,6.5,63.0,8.0,1.0,4.0,0.3333333333333333,-10.0,-0.833333333333333,14.0,3.0,2.0,42.0,14.0,4.642857142857143,3.0,65.0,9.0,2.0,5.0,0.35714285714285715,-23.0,-1.6428571428571432
Mason,2,3.5,3.5,7.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,4.0,2.0,29.0,6.0,5.0,174.0,29.0,4.931034482758621,4.0,143.0,11.0,6.0,18.0,0.6206896551724138,31.0,1.068965517241379,20.0,5.65,5.0,113.0,20.0,4.4,2.0,88.0,7.0,3.0,13.0,0.65,25.0,1.25,9.0,6.777777777777778,6.0,61.0,9.0,6.111111111111111,4.0,55.0,4.0,3.0,5.0,0.5555555555555556,6.0,0.666666666666667
Mason County Central,3,5.666666666666667,5.0,17.0,3,3.0,4.0,9.0,1.0,0.0,2.0,0.6666666666666666,8.0,2.666666666666667,12.0,5.916666666666667,5.5,71.0,12.0,5.833333333333333,5.0,70.0,7.0,16.0,5.0,0.4166666666666667,1.0,0.08333333333333393,4.0,10.0,9.5,40.0,4.0,4.75,4.0,19.0,1.0,7.0,3.0,0.75,21.0,5.25,8.0,3.875,3.0,31.0,8.0,6.375,5.0,51.0,6.0,9.0,2.0,0.25,-20.0,-2.5
Mason County Eastern,1,4.0,4.0,4.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-5.0,-5.0,3.0,4.333333333333333,3.0,13.0,3.0,6.333333333333333,4.0,19.0,2.0,12.0,1.0,0.3333333333333333,-6.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,3.0,4.333333333333333,3.0,13.0,3.0,6.333333333333333,4.0,19.0,2.0,6.0,1.0,0.3333333333333333,-6.0,-2.0
