field,foul,fop,home_plate,foul_ft,fop_ft,foul_pct
Rudyard HS,"[(-84.5878023, 46.2351548, 0.0), (-84.5877151, 46.2343088, 0.0), (-84.5875944, 46.23435330000001, 0.0), (-84.5875985, 46.2350917, 0.0), (-84.5875971, 46.2351798, 0.0), (-84.5876172, 46.2352105, 0.0), (-84.5876454, 46.2352383, 0.0), (-84.5877017, 46.2352754, 0.0), (-84.5877581, 46.2352912, 0.0), (-84.5878251, 46.2352856, 0.0), (-84.5887156, 46.23521139999999, 0.0), (-84.5887947, 46.235204, 0.0), (-84.5888819, 46.23519840000001, 0.0), (-84.5889704, 46.23513619999999, 0.0), (-84.5890107, 46.2351001, 0.0), (-84.5878023, 46.2351548, 0.0)]","[(-84.5878023, 46.2351548, 0.0), (-84.5890107, 46.2351001, 0.0), (-84.5890294, 46.23503610000001, 0.0), (-84.5890254, 46.2349591, 0.0), (-84.589016, 46.23487279999999, 0.0), (-84.5889905, 46.2347912, 0.0), (-84.588957, 46.2346919, 0.0), (-84.5889288, 46.2346399, 0.0), (-84.5888886, 46.23456669999999, 0.0), (-84.5888511, 46.2345296, 0.0), (-84.5887894, 46.2344804, 0.0), (-84.5887116, 46.2344275, 0.0), (-84.5886231, 46.2343923, 0.0), (-84.5885466, 46.23437, 0.0), (-84.5884715, 46.234357, 0.0), (-84.5883267, 46.2343329, 0.0), (-84.5882114, 46.2343199, 0.0), (-84.5880558, 46.2343106, 0.0), (-84.5879512, 46.2343023, 0.0), (-84.5878479, 46.2343014, 0.0), (-84.5877755, 46.2343032, 0.0), (-84.5877151, 46.2343088, 0.0), (-84.5878023, 46.2351548, 0.0)]","-84.58780230000001,46.2351548,0",26169.112019291028,85298.52172208854,23.476870496782063
Saginaw Heritage HS,"[(-84.0129481, 43.4554596, 0.0), (-84.0132008, 43.4563348, 0.0), (-84.0133389, 43.45629, 0.0), (-84.0132691, 43.4557838, 0.0), (-84.0132128, 43.4556017, 0.0), (-84.0131833, 43.4555959, 0.0), (-84.0131552, 43.4555078, 0.0), (-84.0131686, 43.4554873, 0.0), (-84.0131833, 43.4554829, 0.0), (-84.0131438, 43.4553452, 0.0), (-84.0130264, 43.4552882, 0.0), (-84.0128279, 43.455314, 0.0), (-84.0128299, 43.4553262, 0.0), (-84.0128091, 43.4553398, 0.0), (-84.0126623, 43.4553632, 0.0), (-84.0126489, 43.4553398, 0.0), (-84.0124021, 43.4553778, 0.0), (-84.0123686, 43.4553875, 0.0), (-84.0120206, 43.4554669, 0.0), (-84.011751, 43.4555292, 0.0), (-84.0117497, 43.4556436, 0.0), (-84.0129481, 43.4554596, 0.0)]","[(-84.0129481, 43.4554596, 0.0), (-84.0117497, 43.4556436, 0.0), (-84.011751, 43.4558295, 0.0), (-84.0118013, 43.456032, 0.0), (-84.0119381, 43.4562092, 0.0), (-84.012144, 43.4563606, 0.0), (-84.0124182, 43.4564243, 0.0), (-84.0126965, 43.4564472, 0.0), (-84.012962, 43.4564092, 0.0), (-84.0130821, 43.4563786, 0.0), (-84.0132008, 43.4563348, 0.0), (-84.0129481, 43.4554596, 0.0)]","-84.0129481,43.4554596,0",36530.40682695454,103302.1499513998,26.124393108865284
Saginaw Heritage HS - Field ,"[(-84.0135834, 43.4547419, 0.0), (-84.0136015, 43.4538409, 0.0), (-84.0135184, 43.4538404, 0.0), (-84.013519, 43.4544197, 0.0), (-84.0134064, 43.4545156, 0.0), (-84.013407, 43.4545453, 0.0), (-84.0134359, 43.4545458, 0.0), (-84.0134332, 43.4546568, 0.0), (-84.0134057, 43.4546577, 0.0), (-84.013405, 43.4548023, 0.0), (-84.0135163, 43.4548802, 0.0), (-84.0137095, 43.4548831, 0.0), (-84.0137101, 43.4548588, 0.0), (-84.013863, 43.4548607, 0.0), (-84.0138637, 43.454885, 0.0), (-84.0138979, 43.4548816, 0.0), (-84.0140233, 43.4548013, 0.0), (-84.014384, 43.4548047, 0.0), (-84.0148306, 43.4548077, 0.0), (-84.0148306, 43.4547522, 0.0), (-84.0135834, 43.4547419, 0.0)]","[(-84.0135834, 43.4547419, 0.0), (-84.0148306, 43.4547522, 0.0), (-84.0148313, 43.4545784, 0.0), (-84.0148313, 43.4545404, 0.0), (-84.0148259, 43.4544835, 0.0), (-84.0148259, 43.4544431, 0.0), (-84.0148259, 43.4543696, 0.0), (-84.014781, 43.4542756, 0.0), (-84.0147093, 43.4541418, 0.0), (-84.0146395, 43.4539982, 0.0), (-84.0141346, 43.4538331, 0.0), (-84.0136015, 43.4538409, 0.0), (-84.0135834, 43.4547419, 0.0)]","-84.0135834,43.4547419,0",20533.802422314406,98696.82566479118,17.221919192871443
Saginaw Heritage HS Field ,"[(-84.0135834, 43.4547419, 0.0), (-84.0136015, 43.4538409, 0.0), (-84.0135184, 43.4538404, 0.0), (-84.013519, 43.4544197, 0.0), (-84.0134064, 43.4545156, 0.0), (-84.013407, 43.4545453, 0.0), (-84.0134359, 43.4545458, 0.0), (-84.0134332, 43.4546568, 0.0), (-84.0134057, 43.4546577, 0.0), (-84.013405, 43.4548023, 0.0), (-84.0135163, 43.4548802, 0.0), (-84.0137095, 43.4548831, 0.0), (-84.0137101, 43.4548588, 0.0), (-84.013863, 43.4548607, 0.0), (-84.0138637, 43.454885, 0.0), (-84.0138979, 43.4548816, 0.0), (-84.0140233, 43.4548013, 0.0), (-84.014384, 43.4548047, 0.0), (-84.0148306, 43.4548077, 0.0), (-84.0148306, 43.4547522, 0.0), (-84.0135834, 43.4547419, 0.0)]","[(-84.0135834, 43.4547419, 0.0), (-84.0148306, 43.4547522, 0.0), (-84.0148313, 43.4545784, 0.0), (-84.0148313, 43.4545404, 0.0), (-84.0148259, 43.4544835, 0.0), (-84.0148259, 43.4544431, 0.0), (-84.0148259, 43.4543696, 0.0), (-84.014781, 43.4542756, 0.0), (-84.0147093, 43.4541418, 0.0), (-84.0146395, 43.4539982, 0.0), (-84.0141346, 43.4538331, 0.0), (-84.0136015, 43.4538409, 0.0), (-84.0135834, 43.4547419, 0.0)]","-84.0135834,43.4547419,0",20533.802422314406,98696.82566479118,17.221919192871443
Saginaw Swan Valley - Youth Field,"[(-84.0862373, 43.4096575, 0.0), (-84.0862761, 43.4103512, 0.0), (-84.08636, 43.4103472, 0.0), (-84.0863345, 43.4098991, 0.0), (-84.0863225, 43.4097188, 0.0), (-84.0863211, 43.409636, 0.0), (-84.0862688, 43.4095932, 0.0), (-84.085951, 43.4095854, 0.0), (-84.0852737, 43.4095844, 0.0), (-84.0852697, 43.4096224, 0.0), (-84.085267, 43.4096711, 0.0), (-84.0852657, 43.4096935, 0.0), (-84.0862373, 43.4096575, 0.0)]","[(-84.0862373, 43.4096575, 0.0), (-84.0852657, 43.4096935, 0.0), (-84.0852643, 43.4097159, 0.0), (-84.0852657, 43.4097529, 0.0), (-84.0852643, 43.409788, 0.0), (-84.0852724, 43.4098192, 0.0), (-84.0852818, 43.409866, 0.0), (-84.0852858, 43.409903, 0.0), (-84.0852952, 43.409941, 0.0), (-84.0853073, 43.409977, 0.0), (-84.0853327, 43.4100267, 0.0), (-84.0853542, 43.4100598, 0.0), (-84.085381, 43.4100998, 0.0), (-84.0854065, 43.410128, 0.0), (-84.085428, 43.4101524, 0.0), (-84.0854762, 43.4101962, 0.0), (-84.0855138, 43.4102186, 0.0), (-84.0855674, 43.410243, 0.0), (-84.085617, 43.4102634, 0.0), (-84.0856559, 43.410279, 0.0), (-84.0857069, 43.4102956, 0.0), (-84.085774, 43.410317, 0.0), (-84.0858142, 43.4103258, 0.0), (-84.0858531, 43.4103346, 0.0), (-84.0858853, 43.4103404, 0.0), (-84.0859309, 43.4103443, 0.0), (-84.0859952, 43.4103492, 0.0), (-84.0860583, 43.4103511, 0.0), (-84.0861253, 43.4103511, 0.0), (-84.0861884, 43.4103511, 0.0), (-84.0862761, 43.4103512, 0.0), (-84.0862373, 43.4096575, 0.0)]","-84.08623729999999,43.4096575,0",14395.76681506989,56176.70076266475,20.39855953628537
Saginaw Swan Valley High School,"[(-84.0822261, 43.4116302, 0.0), (-84.0824327, 43.4124408, 0.0), (-84.0825319, 43.4124174, 0.0), (-84.0824085, 43.4118416, 0.0), (-84.0823938, 43.4118319, 0.0), (-84.0823656, 43.4117013, 0.0), (-84.0823415, 43.4116789, 0.0), (-84.0823254, 43.4115718, 0.0), (-84.0822315, 43.4115182, 0.0), (-84.0821027, 43.4115406, 0.0), (-84.0820464, 43.4115347, 0.0), (-84.0818587, 43.411561, 0.0), (-84.0810835, 43.411712, 0.0), (-84.0810956, 43.4117919, 0.0), (-84.0822261, 43.4116302, 0.0)]","[(-84.0822261, 43.4116302, 0.0), (-84.0810956, 43.4117919, 0.0), (-84.0811237, 43.4119332, 0.0), (-84.0811439, 43.4120404, 0.0), (-84.0811586, 43.4121144, 0.0), (-84.0811895, 43.4122099, 0.0), (-84.0812458, 43.4122634, 0.0), (-84.0813102, 43.4123131, 0.0), (-84.0813853, 43.4123745, 0.0), (-84.0814416, 43.4124018, 0.0), (-84.0815153, 43.4124437, 0.0), (-84.0815676, 43.4124719, 0.0), (-84.0816065, 43.4124953, 0.0), (-84.0816494, 43.412509, 0.0), (-84.0817111, 43.4125275, 0.0), (-84.0817608, 43.4125382, 0.0), (-84.0818104, 43.4125479, 0.0), (-84.08186, 43.4125557, 0.0), (-84.0819069, 43.4125616, 0.0), (-84.0824327, 43.4124408, 0.0), (-84.0822261, 43.4116302, 0.0)]","-84.0822261,43.4116302,0",21585.143241051162,87095.00070496001,19.8611654873902
Salem High School,"[(-83.4972427, 42.3458381, 0.0), (-83.4961712, 42.3458679, 0.0), (-83.4961819, 42.3459115, 0.0), (-83.496253, 42.345961, 0.0), (-83.4967975, 42.3460066, 0.0), (-83.4970201, 42.3460027, 0.0), (-83.4970282, 42.3459888, 0.0), (-83.4973581, 42.3459789, 0.0), (-83.4974305, 42.3459154, 0.0), (-83.4974224, 42.3456617, 0.0), (-83.4974466, 42.3456617, 0.0), (-83.4974385, 42.345512, 0.0), (-83.4973205, 42.3450481, 0.0), (-83.4972025, 42.3450422, 0.0), (-83.4972427, 42.3458381, 0.0)]","[(-83.4972427, 42.3458381, 0.0), (-83.4972025, 42.3450422, 0.0), (-83.4962973, 42.3450144, 0.0), (-83.4960585, 42.3452087, 0.0), (-83.4961712, 42.3458679, 0.0), (-83.4972427, 42.3458381, 0.0)]","-83.4972427,42.3458381,0",30247.519350390496,89191.05448270495,25.324749266228398
Sanborn Park - Port Huron,"[(-82.44334, 43.0117653, 0.0), (-82.4440387, 43.0125155, 0.0), (-82.4440494, 43.0125096, 0.0), (-82.4437289, 43.0120566, 0.0), (-82.443796, 43.0120252, 0.0), (-82.4437289, 43.0119752, 0.0), (-82.443627, 43.0118732, 0.0), (-82.4435278, 43.0117683, 0.0), (-82.4434218, 43.0116496, 0.0), (-82.4433172, 43.0116378, 0.0), (-82.443159, 43.0117202, 0.0), (-82.4431536, 43.0117359, 0.0), (-82.4430007, 43.0118144, 0.0), (-82.4429873, 43.0118075, 0.0), (-82.442762, 43.0119242, 0.0), (-82.4427982, 43.0119585, 0.0), (-82.4423114, 43.0122831, 0.0), (-82.44334, 43.0117653, 0.0)]","[(-82.44334, 43.0117653, 0.0), (-82.4423114, 43.0122831, 0.0), (-82.4423328, 43.0123037, 0.0), (-82.442365, 43.0123449, 0.0), (-82.4423985, 43.012388, 0.0), (-82.442428, 43.0124204, 0.0), (-82.4424911, 43.0124753, 0.0), (-82.442534, 43.0125126, 0.0), (-82.4425769, 43.01254, 0.0), (-82.4426252, 43.0125704, 0.0), (-82.4426708, 43.0125989, 0.0), (-82.4427338, 43.0126263, 0.0), (-82.4427794, 43.0126479, 0.0), (-82.4428331, 43.0126695, 0.0), (-82.44288, 43.0126852, 0.0), (-82.4429404, 43.0127028, 0.0), (-82.4430128, 43.0127185, 0.0), (-82.4430986, 43.0127283, 0.0), (-82.4431563, 43.0127332, 0.0), (-82.4432394, 43.0127381, 0.0), (-82.4433118, 43.0127381, 0.0), (-82.4433977, 43.0127381, 0.0), (-82.443462, 43.0127303, 0.0), (-82.4435264, 43.0127224, 0.0), (-82.4436069, 43.0127067, 0.0), (-82.4436672, 43.0126901, 0.0), (-82.4437249, 43.0126714, 0.0), (-82.4437852, 43.0126489, 0.0), (-82.4438496, 43.0126244, 0.0), (-82.44391, 43.0125979, 0.0), (-82.443973, 43.0125606, 0.0), (-82.4440387, 43.0125155, 0.0), (-82.44334, 43.0117653, 0.0)]","-82.44334000000001,43.0117653,0",18780.666322966346,95217.7434057131,16.474498519466234
Sand Creek High School - Baseball,"[(-84.1047473, 41.8229202, 0.0), (-84.1058189, 41.8228972, 0.0), (-84.1058122, 41.8228652, 0.0), (-84.1056177, 41.8227373, 0.0), (-84.1050451, 41.8227513, 0.0), (-84.1050504, 41.8227683, 0.0), (-84.1050169, 41.8227812, 0.0), (-84.1048747, 41.8227822, 0.0), (-84.1046548, 41.8227902, 0.0), (-84.1045931, 41.8228422, 0.0), (-84.1045877, 41.8229961, 0.0), (-84.1046414, 41.8229981, 0.0), (-84.1046441, 41.823186, 0.0), (-84.1046535, 41.8237197, 0.0), (-84.1047701, 41.8237227, 0.0), (-84.1047473, 41.8229202, 0.0)]","[(-84.1047473, 41.8229202, 0.0), (-84.1047701, 41.8237227, 0.0), (-84.1052368, 41.8237287, 0.0), (-84.1056553, 41.8235458, 0.0), (-84.1058873, 41.823251, 0.0), (-84.1058645, 41.823138, 0.0), (-84.1058189, 41.8228972, 0.0), (-84.1047473, 41.8229202, 0.0)]","-84.1047473,41.8229202,0",26365.93595477944,79294.74097915155,24.953404350481218
Sandusky High School,"[(-82.8249717, 43.4102931, 0.0), (-82.8261438, 43.4102503, 0.0), (-82.8261385, 43.4101255, 0.0), (-82.8254277, 43.4101392, 0.0), (-82.8251541, 43.4101411, 0.0), (-82.8251461, 43.4101645, 0.0), (-82.8250012, 43.4101665, 0.0), (-82.8249476, 43.4101411, 0.0), (-82.8248698, 43.4101528, 0.0), (-82.8247705, 43.4102366, 0.0), (-82.8247571, 43.4102853, 0.0), (-82.8247357, 43.4103087, 0.0), (-82.8248001, 43.4103262, 0.0), (-82.8248081, 43.4104081, 0.0), (-82.8247705, 43.4104081, 0.0), (-82.8248591, 43.4111573, 0.0), (-82.8250388, 43.4111436, 0.0), (-82.8249717, 43.4102931, 0.0)]","[(-82.8249717, 43.4102931, 0.0), (-82.8250388, 43.4111436, 0.0), (-82.8255831, 43.4111193, 0.0), (-82.8259935, 43.4109517, 0.0), (-82.8261222, 43.4106945, 0.0), (-82.82609, 43.4102541, 0.0), (-82.8249717, 43.4102931, 0.0)]","-82.82497170000001,43.4102931,0",33613.77849560391,84661.168620427,28.420032572602118
Sexton High School,"[(-84.5795795, 42.7327867, 0.0), (-84.5794481, 42.7336408, 0.0), (-84.5796023, 42.7336457, 0.0), (-84.5796103, 42.7336319, 0.0), (-84.5796881, 42.7330561, 0.0), (-84.5796693, 42.7330473, 0.0), (-84.5797122, 42.7329266, 0.0), (-84.579735, 42.7329236, 0.0), (-84.5797699, 42.7328109, 0.0), (-84.5797887, 42.7327222, 0.0), (-84.5797122, 42.7326513, 0.0), (-84.5795915, 42.7326434, 0.0), (-84.5794199, 42.7326483, 0.0), (-84.5794172, 42.7326582, 0.0), (-84.579263, 42.7326621, 0.0), (-84.579259, 42.7326513, 0.0), (-84.5783892, 42.7326631, 0.0), (-84.5783799, 42.7326848, 0.0), (-84.5795795, 42.7327867, 0.0)]","[(-84.5795795, 42.7327867, 0.0), (-84.5783799, 42.7326848, 0.0), (-84.5783738, 42.7326946, 0.0), (-84.5783644, 42.7327586, 0.0), (-84.5783564, 42.7328217, 0.0), (-84.5783443, 42.7329049, 0.0), (-84.5783255, 42.733032, 0.0), (-84.5783255, 42.7330714, 0.0), (-84.5783255, 42.7331212, 0.0), (-84.5783363, 42.7331921, 0.0), (-84.5783564, 42.7332517, 0.0), (-84.5783832, 42.7332999, 0.0), (-84.5784261, 42.733364, 0.0), (-84.5784784, 42.7334211, 0.0), (-84.5785609, 42.7334901, 0.0), (-84.5787017, 42.733563, 0.0), (-84.5788016, 42.7335905, 0.0), (-84.5788915, 42.7336152, 0.0), (-84.5789653, 42.733627, 0.0), (-84.5794481, 42.7336408, 0.0), (-84.5795795, 42.7327867, 0.0)]","-84.57957949999999,42.7327867,0",25173.379851086323,95742.2374320915,20.8189648423426
St Clair HS,"[(-82.5113899, 42.824698, 0.0), (-82.5112893, 42.8255626, 0.0), (-82.5114932, 42.8255823, 0.0), (-82.5115147, 42.8248475, 0.0), (-82.5115281, 42.824817, 0.0), (-82.5114932, 42.8248062, 0.0), (-82.5114959, 42.8247226, 0.0), (-82.511516, 42.8247128, 0.0), (-82.5115133, 42.8246587, 0.0), (-82.5114664, 42.8246183, 0.0), (-82.5114074, 42.8246046, 0.0), (-82.5112102, 42.8245308, 0.0), (-82.5102647, 42.8244796, 0.0), (-82.510246, 42.8245554, 0.0), (-82.5102379, 42.8246242, 0.0), (-82.5113899, 42.824698, 0.0)]","[(-82.5113899, 42.824698, 0.0), (-82.5102379, 42.8246242, 0.0), (-82.5102124, 42.8247226, 0.0), (-82.5102071, 42.8247639, 0.0), (-82.5102044, 42.8248426, 0.0), (-82.5102071, 42.8249164, 0.0), (-82.5102124, 42.8249744, 0.0), (-82.5102205, 42.8250187, 0.0), (-82.5102393, 42.8250806, 0.0), (-82.5102621, 42.8251328, 0.0), (-82.5102862, 42.8251918, 0.0), (-82.5103144, 42.8252538, 0.0), (-82.5103398, 42.825298, 0.0), (-82.5103787, 42.8253275, 0.0), (-82.5104082, 42.8253521, 0.0), (-82.5104981, 42.8253983, 0.0), (-82.5105544, 42.8254219, 0.0), (-82.5106242, 42.8254505, 0.0), (-82.5106751, 42.8254731, 0.0), (-82.5107583, 42.8254967, 0.0), (-82.5108213, 42.8255105, 0.0), (-82.5109085, 42.8255262, 0.0), (-82.5109796, 42.8255341, 0.0), (-82.5110533, 42.8255419, 0.0), (-82.5111391, 42.8255538, 0.0), (-82.5112893, 42.8255626, 0.0), (-82.5113899, 42.824698, 0.0)]","-82.5113899,42.824698,0",31500.852625298307,87273.27036661131,26.521646156414057
St Gerard (Lansing),"[(-84.6106279, 42.7466265, 0.0), (-84.6106265, 42.7460218, 0.0), (-84.6105072, 42.7460208, 0.0), (-84.6105058, 42.7465241, 0.0), (-84.6105327, 42.746526, 0.0), (-84.6105442, 42.7466162, 0.0), (-84.6105221, 42.7466472, 0.0), (-84.6105194, 42.7466714, 0.0), (-84.6105771, 42.7467039, 0.0), (-84.6106126, 42.7467019, 0.0), (-84.6106341, 42.7466945, 0.0), (-84.610685, 42.7466925, 0.0), (-84.6107756, 42.7466925, 0.0), (-84.6107796, 42.7467044, 0.0), (-84.6111444, 42.7467048, 0.0), (-84.6114227, 42.7466561, 0.0), (-84.6115266, 42.7466551, 0.0), (-84.6115266, 42.7466354, 0.0), (-84.6106279, 42.7466265, 0.0)]","[(-84.6106279, 42.7466265, 0.0), (-84.6115266, 42.7466354, 0.0), (-84.6115299, 42.7463134, 0.0), (-84.6113972, 42.7460627, 0.0), (-84.6112181, 42.7460396, 0.0), (-84.6110498, 42.7460218, 0.0), (-84.611019, 42.7460199, 0.0), (-84.6106265, 42.7460218, 0.0), (-84.6106279, 42.7466265, 0.0)]","-84.6106279,42.7466265,0",12688.903457362656,51029.05453259738,19.91417154228645
St Gerard Field ,"[(-84.6117048, 42.7462672, 0.0), (-84.6113159, 42.7456078, 0.0), (-84.6113206, 42.745759, 0.0), (-84.6115982, 42.7462913, 0.0), (-84.6115888, 42.7462987, 0.0), (-84.6115875, 42.7463322, 0.0), (-84.6116076, 42.7463592, 0.0), (-84.6116854, 42.7463824, 0.0), (-84.6117156, 42.746373, 0.0), (-84.6117538, 42.7463538, 0.0), (-84.6117538, 42.7463381, 0.0), (-84.6118959, 42.7462992, 0.0), (-84.6126041, 42.7460968, 0.0), (-84.6126014, 42.7460165, 0.0), (-84.6117048, 42.7462672, 0.0)]","[(-84.6117048, 42.7462672, 0.0), (-84.6126014, 42.7460165, 0.0), (-84.6124415, 42.7457065, 0.0), (-84.6121599, 42.7455006, 0.0), (-84.6116771, 42.7455021, 0.0), (-84.6114866, 42.7455573, 0.0), (-84.6113159, 42.7456078, 0.0), (-84.6117048, 42.7462672, 0.0)]","-84.6117048,42.7462672,0",14288.705904887836,62521.13835228097,18.60270131136771
St Johns High School,"[(-84.5679294, 42.9878827, 0.0), (-84.5680367, 42.988743, 0.0), (-84.5681097, 42.9887144, 0.0), (-84.5681231, 42.9886614, 0.0), (-84.5681928, 42.9882239, 0.0), (-84.5681445, 42.9877982, 0.0), (-84.5679917, 42.9877118, 0.0), (-84.5668477, 42.9877864, 0.0), (-84.5668021, 42.9878413, 0.0), (-84.5667806, 42.9878786, 0.0), (-84.5667565, 42.9879218, 0.0), (-84.5667358, 42.9879739, 0.0), (-84.5679294, 42.9878827, 0.0)]","[(-84.5679294, 42.9878827, 0.0), (-84.5667358, 42.9879739, 0.0), (-84.5667224, 42.9880465, 0.0), (-84.5667143, 42.9880956, 0.0), (-84.5667117, 42.9881387, 0.0), (-84.566717, 42.9881858, 0.0), (-84.5667251, 42.988229, 0.0), (-84.5667358, 42.988282, 0.0), (-84.5667573, 42.9883428, 0.0), (-84.5667814, 42.9883918, 0.0), (-84.5667975, 42.9884154, 0.0), (-84.5668404, 42.9884801, 0.0), (-84.5668645, 42.9885115, 0.0), (-84.5669021, 42.9885508, 0.0), (-84.566945, 42.9885881, 0.0), (-84.5670147, 42.9886351, 0.0), (-84.5670738, 42.9886705, 0.0), (-84.5671435, 42.9887058, 0.0), (-84.5672159, 42.9887391, 0.0), (-84.5672964, 42.9887686, 0.0), (-84.5673688, 42.9887862, 0.0), (-84.5674385, 42.988798, 0.0), (-84.5675002, 42.9888058, 0.0), (-84.5675646, 42.9888137, 0.0), (-84.5676397, 42.9888156, 0.0), (-84.5677094, 42.9888137, 0.0), (-84.5677845, 42.9888058, 0.0), (-84.5678677, 42.988796, 0.0), (-84.5679213, 42.9887843, 0.0), (-84.5679857, 42.9887666, 0.0), (-84.5680367, 42.988743, 0.0), (-84.5679294, 42.9878827, 0.0)]","-84.5679294,42.9878827,0",37093.807588580414,96143.76930942107,27.84034988641167
Stevenson Lakeshore HS,"[(-86.4944752, 42.0092821, 0.0), (-86.4944538, 42.010158, 0.0), (-86.4945798, 42.01016, 0.0), (-86.4945906, 42.0092731, 0.0), (-86.4944752, 42.0091874, 0.0), (-86.4933152, 42.0091655, 0.0), (-86.4933071, 42.0092612, 0.0), (-86.4944752, 42.0092821, 0.0)]","[(-86.4944752, 42.0092821, 0.0), (-86.4933071, 42.0092612, 0.0), (-86.4932991, 42.009584, 0.0), (-86.4933125, 42.0096319, 0.0), (-86.4933286, 42.0096717, 0.0), (-86.4933474, 42.0097116, 0.0), (-86.4933661, 42.0097554, 0.0), (-86.493393, 42.0097893, 0.0), (-86.4934171, 42.0098252, 0.0), (-86.4934466, 42.0098531, 0.0), (-86.4934761, 42.009885, 0.0), (-86.4935029, 42.0099079, 0.0), (-86.4935378, 42.0099398, 0.0), (-86.4935834, 42.0099737, 0.0), (-86.4936317, 42.0100056, 0.0), (-86.4936746, 42.0100295, 0.0), (-86.4937202, 42.0100514, 0.0), (-86.4937765, 42.0100773, 0.0), (-86.4938167, 42.0100933, 0.0), (-86.4938865, 42.0101112, 0.0), (-86.4939535, 42.0101291, 0.0), (-86.4940179, 42.0101411, 0.0), (-86.494085, 42.010151, 0.0), (-86.4941574, 42.010151, 0.0), (-86.4944538, 42.010158, 0.0), (-86.4944752, 42.0092821, 0.0)]","-86.4944752,42.0092821,0",22071.681526577908,89254.4174887199,19.826151928259826
SV State,"[(-83.9533999, 43.5122297, 0.0), (-83.9533737, 43.513143, 0.0), (-83.95342, 43.5131299, 0.0), (-83.9534797, 43.5131099, 0.0), (-83.9535541, 43.5130798, 0.0), (-83.9535997, 43.5130613, 0.0), (-83.9536165, 43.5124705, 0.0), (-83.9535997, 43.512469, 0.0), (-83.9536044, 43.5123037, 0.0), (-83.9536205, 43.5123027, 0.0), (-83.9536205, 43.5121685, 0.0), (-83.9535005, 43.5120697, 0.0), (-83.953302, 43.5120693, 0.0), (-83.9533033, 43.5120838, 0.0), (-83.9530727, 43.51208, 0.0), (-83.9530713, 43.5120673, 0.0), (-83.9522693, 43.5120552, 0.0), (-83.9522137, 43.5121174, 0.0), (-83.9521446, 43.5122171, 0.0), (-83.9533999, 43.5122297, 0.0)]","[(-83.9533999, 43.5122297, 0.0), (-83.9521446, 43.5122171, 0.0), (-83.9521238, 43.5122638, 0.0), (-83.9521104, 43.5122974, 0.0), (-83.952099, 43.5123299, 0.0), (-83.952093, 43.5123606, 0.0), (-83.9520869, 43.5123936, 0.0), (-83.9520822, 43.5124209, 0.0), (-83.9520796, 43.5124646, 0.0), (-83.9520796, 43.5125177, 0.0), (-83.9520843, 43.5125658, 0.0), (-83.952089, 43.5126028, 0.0), (-83.9521017, 43.5126412, 0.0), (-83.9521178, 43.5126776, 0.0), (-83.9521359, 43.512718, 0.0), (-83.9521506, 43.5127433, 0.0), (-83.9521795, 43.5127939, 0.0), (-83.9522036, 43.5128226, 0.0), (-83.9522465, 43.5128692, 0.0), (-83.9522687, 43.5128916, 0.0), (-83.9522901, 43.512913, 0.0), (-83.9523169, 43.5129383, 0.0), (-83.9523364, 43.5129568, 0.0), (-83.952386, 43.5129894, 0.0), (-83.9524101, 43.5130064, 0.0), (-83.9524403, 43.5130234, 0.0), (-83.9524752, 43.5130458, 0.0), (-83.9525047, 43.5130589, 0.0), (-83.9525376, 43.5130754, 0.0), (-83.9525738, 43.513092, 0.0), (-83.952612, 43.5131066, 0.0), (-83.9526368, 43.5131173, 0.0), (-83.9526891, 43.5131333, 0.0), (-83.9527494, 43.5131494, 0.0), (-83.9528051, 43.513161, 0.0), (-83.9528333, 43.5131669, 0.0), (-83.9528728, 43.5131742, 0.0), (-83.9529164, 43.5131795, 0.0), (-83.9529446, 43.5131814, 0.0), (-83.9529788, 43.5131839, 0.0), (-83.953023, 43.5131834, 0.0), (-83.9530545, 43.5131839, 0.0), (-83.9530874, 43.5131844, 0.0), (-83.9531323, 43.5131814, 0.0), (-83.9531638, 43.5131795, 0.0), (-83.9532007, 43.5131776, 0.0), (-83.9532524, 43.5131698, 0.0), (-83.9532785, 43.513163, 0.0), (-83.9533147, 43.5131571, 0.0), (-83.9533382, 43.5131528, 0.0), (-83.9533737, 43.513143, 0.0), (-83.9533999, 43.5122297, 0.0)]","-83.95339989999999,43.5122297,0",39798.724200019315,106271.04743047028,27.246379422497846
