date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation
2016-02-26,Florida,Miami,,5.0,8.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,
2016-02-26,Stanford,Texas,,3.0,5.0,2.0,4.0,8.0,2.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2016-02-26,Illinois State,Oregon,,2.0,2.0,0.0,4.0,7.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2016-02-26,UCLA,Cal Poly,,7.0,11.0,0.0,6.0,10.0,2.0,,,Robin Baggett Stadium,San Luis Obispo,CA,Cal Poly,Big West,1534,2001,,35.3069122,-120.6651058,103.931282043457
2016-02-26,Purdue,California,,0.0,5.0,2.0,10.0,11.0,2.0,,,Evans Diamond,Berkeley,CA,California,Pac-12,2500,1933,,37.8694247,-122.2633963,70.94693756103516
2016-02-27,Nicholls,Mississippi State,,0.0,3.0,0.0,5.0,12.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2016-02-27,East Carolina,Virginia,,6.0,8.0,1.0,1.0,6.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2016-02-27,Charleston,Florida State,,3.0,8.0,3.0,8.0,12.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-02-27,Oklahoma State,North Carolina,,6.0,9.0,2.0,7.0,9.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2016-02-27,North Dakota,Alabama,,2.0,6.0,2.0,5.0,6.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2016-02-27,Southern,Auburn,,0.0,2.0,2.0,7.0,12.0,1.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2016-02-27,UMass Lowell,Mississippi State,,2.0,12.0,0.0,4.0,8.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2016-02-27,Stanford,Texas,,0.0,2.0,0.0,9.0,13.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2016-02-27,Wake Forest,USC,,5.0,10.0,1.0,4.0,11.0,4.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2016-02-27,Florida,Miami,,3.0,7.0,1.0,5.0,9.0,2.0,,,,,,,,,,,,,
2016-02-27,Indiana,Cal State Fullerton,,2.0,5.0,2.0,3.0,7.0,1.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2016-02-27,Purdue,California,,0.0,6.0,0.0,4.0,9.0,0.0,,,Evans Diamond,Berkeley,CA,California,Pac-12,2500,1933,,37.8694247,-122.2633963,70.94693756103516
2016-02-27,Alcorn State,Missouri State,,1.0,6.0,1.0,13.0,18.0,1.0,,,Hammons Field,Springfield,MO,Missouri State,Missouri Valley,10476,2004,[24],37.2115106,-93.2794258,394.5540466308594
2016-02-27,UIC,Vanderbilt,,5.0,9.0,2.0,6.0,12.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2016-02-27,Penn State,South Carolina,,5.0,8.0,3.0,16.0,18.0,3.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2016-02-27,Louisville,Ole Miss,,4.0,10.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,
2016-02-27,Sacramento State,LSU,,5.0,10.0,0.0,4.0,11.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2016-02-27,Wright State,NC State,,1.0,3.0,1.0,6.0,11.0,3.0,,,,,,,,,,,,,
2016-02-27,Texas A&M,Pepperdine,,6.0,13.0,0.0,0.0,2.0,0.0,,,Eddy D. Field Stadium,Malibu,CA,Pepperdine,West Coast,2000,1973,,34.0403085,-118.7109504,100.4457855224609
2016-02-27,Illinois State,Oregon,,3.0,4.0,1.0,2.0,5.0,2.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2016-02-27,UCLA,Cal Poly,,19.0,18.0,0.0,0.0,5.0,4.0,,,Robin Baggett Stadium,San Luis Obispo,CA,Cal Poly,Big West,1534,2001,,35.3069122,-120.6651058,103.931282043457
2016-02-28,UIC,Vanderbilt,,8.0,8.0,1.0,20.0,20.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2016-02-28,Florida,Miami,,7.0,12.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,
2016-02-28,Wright State,NC State,,4.0,9.0,0.0,8.0,12.0,1.0,,,,,,,,,,,,,
2016-02-28,Penn State,South Carolina,,2.0,8.0,2.0,4.0,8.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2016-02-28,North Dakota,Alabama,,1.0,5.0,1.0,7.0,4.0,3.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2016-02-28,Louisville,Ole Miss,,2.0,9.0,0.0,4.0,8.0,1.0,,,,,,,,,,,,,
2016-02-28,Indiana,Cal State Fullerton,,1.0,7.0,3.0,6.0,8.0,1.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2016-02-28,Wake Forest,USC,,1.0,4.0,1.0,2.0,6.0,0.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2016-02-28,Missouri State,Austin Peay,,11.0,17.0,1.0,4.0,9.0,2.0,,,Raymond C. Hand Park,Clarksville,TN,Austin Peay,ASUN,"1,000+",1970(Several renovations),[8],36.5380536,-87.3562753,141.8056640625
2016-02-28,Oklahoma State,North Carolina,,3.0,9.0,0.0,4.0,5.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2016-02-28,East Carolina,Virginia,,2.0,8.0,5.0,4.0,6.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2016-02-28,Charleston,Florida State,,2.0,5.0,6.0,11.0,10.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-02-28,Stanford,Texas,,11.0,15.0,0.0,1.0,5.0,2.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2016-02-28,Sacramento State,LSU,,1.0,5.0,3.0,11.0,14.0,1.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2016-02-28,Southern,Auburn,,6.0,10.0,0.0,5.0,14.0,2.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2016-02-28,Illinois State,Oregon,,1.0,2.0,0.0,3.0,4.0,2.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2016-02-28,Purdue,California,,5.0,10.0,2.0,15.0,19.0,0.0,,,Evans Diamond,Berkeley,CA,California,Pac-12,2500,1933,,37.8694247,-122.2633963,70.94693756103516
2016-02-28,Texas A&M,Pepperdine,,4.0,11.0,0.0,0.0,3.0,1.0,,,Eddy D. Field Stadium,Malibu,CA,Pepperdine,West Coast,2000,1973,,34.0403085,-118.7109504,100.4457855224609
2016-02-28,UCLA,Cal Poly,,2.0,6.0,4.0,6.0,10.0,2.0,,,Robin Baggett Stadium,San Luis Obispo,CA,Cal Poly,Big West,1534,2001,,35.3069122,-120.6651058,103.931282043457
2016-02-28,Nicholls,Mississippi State,,0.0,3.0,0.0,8.0,10.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2016-02-29,Michigan,California,,5.0,10.0,1.0,0.0,5.0,2.0,,,Evans Diamond,Berkeley,CA,California,Pac-12,2500,1933,,37.8694247,-122.2633963,70.94693756103516
2016-03-01,William & Mary,Virginia,,8.0,11.0,6.0,16.0,17.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2016-03-01,UNC Greensboro,NC State,,4.0,9.0,2.0,8.0,10.0,1.0,,,,,,,,,,,,,
2016-03-01,Charleston Southern,Georgia,,3.0,5.0,1.0,10.0,9.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2016-03-01,Incarnate Word,Oklahoma State,,1.0,4.0,4.0,7.0,9.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2016-03-01,Alcorn State,Mississippi State,,0.0,3.0,4.0,14.0,17.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2016-03-01,South Carolina,The Citadel,,6.0,15.0,0.0,3.0,6.0,4.0,,,Joseph P. Riley Jr. Park,Charleston,SC,The Citadel,Southern,6000,1997,,32.790528,-79.9613184,3.128093719482422
2016-03-01,New Orleans,Louisiana,,4.0,10.0,1.0,7.0,9.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2016-03-01,UT Rio Grande Valley,TCU,,0.0,4.0,4.0,13.0,10.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2016-03-01,USC,Long Beach State,,7.0,15.0,3.0,4.0,6.0,3.0,,,Blair Field,Long Beach,CA,Long Beach State,Big West,3283,1958,,33.7783672,-118.1388338,9.692743301391602
2016-03-01,Tennessee Tech,Vanderbilt,,,,,,,,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2016-03-01,Alabama A&M,Auburn,,1.0,5.0,2.0,15.0,17.0,1.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2016-03-01,Jacksonville,Florida State,,7.0,16.0,0.0,3.0,8.0,3.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-03-01,UCLA,UC Santa Barbara,,6.0,12.0,2.0,11.0,7.0,0.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482
2016-03-01,Florida,UCF,,9.0,14.0,0.0,5.0,7.0,2.0,,,John Euliano Park,Orlando,FL,UCF,Big 12,3600,2001,,28.6090475,-81.1953991,22.03911781311035
2016-03-01,Alabama,Troy,,2.0,9.0,0.0,1.0,7.0,0.0,,,Riddle–Pace Field,Troy,AL,Troy,Sun Belt,2000,1931,,31.7982637,-85.952973,165.994384765625
2016-03-01,Texas,Texas State,,10.0,14.0,0.0,4.0,10.0,1.0,,,Bobcat Ballpark,San Marcos,TX,Texas State,Sun Belt,2500,2009,,29.8879632,-97.9282519,176.7143859863281
2016-03-01,Houston Christian,Texas A&M,,2.0,12.0,1.0,3.0,13.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2016-03-01,UTSA,Houston,,3.0,7.0,3.0,2.0,8.0,1.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045
2016-03-01,Morehead State,Louisville,,,,,,,,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2016-03-01,Oral Roberts,Missouri State,,,,,,,,,,Hammons Field,Springfield,MO,Missouri State,Missouri Valley,10476,2004,[24],37.2115106,-93.2794258,394.5540466308594
2016-03-02,Winthrop,North Carolina,,6.0,10.0,4.0,11.0,10.0,2.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2016-03-02,Morehead State,Louisville,,5.0,3.0,1.0,9.0,15.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2016-03-02,Austin Peay,Kentucky,,2.0,8.0,1.0,3.0,8.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2016-03-02,Alabama A&M,Auburn,,0.0,2.0,3.0,5.0,4.0,1.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2016-03-02,Villanova,Florida State,,10.0,14.0,2.0,11.0,14.0,4.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-03-02,Arkansas-Pine Bluff,Missouri,,0.0,5.0,0.0,2.0,5.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2016-03-02,Incarnate Word,Oklahoma State,,2.0,7.0,1.0,3.0,6.0,2.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2016-03-02,UCF,Florida,,0.0,5.0,3.0,4.0,3.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2016-03-02,Louisiana,McNeese,,2.0,7.0,4.0,7.0,7.0,0.0,,,Joe Miller Ballpark,Lake Charles,LA,McNeese,Southland,2000,1965,,30.1728322,-93.2135598,3.834161758422852
2016-03-02,Cal State Fullerton,Arizona,,0.0,4.0,1.0,2.0,7.0,0.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2016-03-02,UNC Wilmington,NC State,,2.0,6.0,0.0,5.0,11.0,2.0,,,,,,,,,,,,,
2016-03-02,Memphis,Ole Miss,,7.0,11.0,2.0,9.0,5.0,1.0,,,,,,,,,,,,,
2016-03-02,Louisiana Tech,Arkansas,,3.0,6.0,1.0,2.0,6.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2016-03-02,Cincinnati,Tennessee,,1.0,4.0,1.0,7.0,7.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2016-03-02,Oral Roberts,Missouri State,,0.0,7.0,1.0,5.0,8.0,0.0,,,Hammons Field,Springfield,MO,Missouri State,Missouri Valley,10476,2004,[24],37.2115106,-93.2794258,394.5540466308594
2016-03-02,Charleston Southern,Georgia,,3.0,7.0,1.0,5.0,14.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2016-03-02,Florida Gulf Coast,Miami,,2.0,6.0,0.0,6.0,10.0,0.0,,,,,,,,,,,,,
2016-03-02,LSU,Nicholls,,9.0,12.0,0.0,4.0,12.0,3.0,,,Ben Meyer Diamond at Ray E. Didier Field,Thibodaux,LA,Nicholls,Southland,3200,1960,,29.7857095,-90.8021236,2.93195104598999
2016-03-02,Rice,Sam Houston,,8.0,9.0,2.0,3.0,8.0,1.0,,,Don Sanders Stadium,Huntsville,TX,Sam Houston,Conference USA,1164,2006,,30.7134961,-95.5398989,133.0574951171875
2016-03-03,Vanderbilt,Stanford,,1.0,6.0,1.0,4.0,12.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2016-03-03,Vanderbilt,Stanford,,4.0,5.0,1.0,1.0,2.0,2.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2016-03-03,California,Texas,,4.0,11.0,0.0,1.0,5.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2016-03-04,Monmouth,Virginia,,2.0,6.0,1.0,4.0,6.0,1.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2016-03-04,Niagara,NC State,,1.0,8.0,0.0,7.0,11.0,0.0,,,,,,,,,,,,,
2016-03-04,Buffalo,Kentucky,,1.0,3.0,1.0,5.0,9.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2016-03-04,SIU Edwardsville,Missouri State,,2.0,5.0,0.0,6.0,9.0,1.0,,,Hammons Field,Springfield,MO,Missouri State,Missouri Valley,10476,2004,[24],37.2115106,-93.2794258,394.5540466308594
2016-03-04,Indiana State,Oklahoma State,,0.0,6.0,1.0,1.0,5.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2016-03-04,UC Santa Barbara,Oregon,,1.0,5.0,1.0,13.0,12.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2016-03-04,Clemson,South Carolina,,1.0,6.0,3.0,8.0,12.0,0.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2016-03-04,Sacred Heart,Louisiana,,0.0,5.0,0.0,8.0,12.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2016-03-04,UCF,Rice,,3.0,3.0,2.0,4.0,8.0,1.0,,,Reckling Park,Houston,TX,Rice,The American,6193,2000,,29.7132708,-95.404089,14.29854393005371
2016-03-04,Yale,Texas A&M,,5.0,3.0,0.0,12.0,13.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2016-03-04,Gonzaga,TCU,,4.0,10.0,0.0,3.0,7.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2016-03-04,Fordham,LSU,,1.0,10.0,3.0,12.0,11.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2016-03-04,Oklahoma,USC,,4.0,9.0,1.0,5.0,9.0,2.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2016-03-04,Fairfield,North Carolina,,3.0,9.0,2.0,4.0,11.0,2.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2016-03-04,Princeton,Louisville,,2.0,6.0,0.0,4.0,9.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2016-03-04,Eastern Illinois,Arkansas,,2.0,8.0,1.0,5.0,8.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2016-03-04,Wright State,Georgia,,3.0,7.0,1.0,4.0,6.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2016-03-04,St. John's,Florida State,,1.0,5.0,6.0,19.0,17.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-03-04,UIC,Missouri,,4.0,10.0,2.0,7.0,9.0,2.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2016-03-04,Manhattan,Miami,,0.0,3.0,1.0,10.0,18.0,0.0,,,,,,,,,,,,,
2016-03-04,California,Texas,,4.0,10.0,0.0,3.0,9.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2016-03-04,Dartmouth,Florida,,0.0,2.0,0.0,7.0,12.0,1.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2016-03-04,Cal State Fullerton,Texas Tech,,7.0,7.0,0.0,3.0,6.0,3.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2016-03-04,Baylor,Houston,,4.0,5.0,3.0,2.0,7.0,2.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045
2016-03-04,Oregon State,San Diego,,7.0,11.0,1.0,2.0,5.0,1.0,,,Fowler Park,San Diego,CA,San Diego,West Coast,1700,2013,,32.7757645,-117.1833515,45.72412490844727
2016-03-04,Mississippi State,UCLA,,1.0,5.0,1.0,2.0,5.0,0.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2016-03-05,Monmouth,Virginia,,10.0,15.0,3.0,11.0,13.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2016-03-05,Eastern Illinois,Arkansas,,10.0,16.0,0.0,8.0,11.0,6.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2016-03-05,UIC,Missouri,,4.0,8.0,0.0,2.0,9.0,3.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2016-03-05,Yale,Texas A&M,,0.0,4.0,1.0,13.0,18.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2016-03-05,Gonzaga,TCU,,2.0,6.0,1.0,10.0,13.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2016-03-05,Sacred Heart,Louisiana,,3.0,6.0,0.0,9.0,12.0,1.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2016-03-05,Indiana State,Oklahoma State,,2.0,12.0,1.0,9.0,13.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2016-03-05,Oregon State,William & Mary,,12.0,15.0,3.0,3.0,9.0,1.0,,,Plumeri Park,Williamsburg,VA,William & Mary,Colonial Athletic,1000,1999,,37.2898694,-76.7326011,30.81233787536621
2016-03-05,Mississippi State,USC,,8.0,13.0,0.0,7.0,8.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2016-03-05,UIC,Missouri,,5.0,7.0,0.0,10.0,11.0,3.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2016-03-05,St. John's,Florida State,,2.0,7.0,1.0,9.0,13.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2016-03-05,Oregon State,San Diego,,5.0,15.0,0.0,2.0,4.0,0.0,,,Fowler Park,San Diego,CA,San Diego,West Coast,1700,2013,,32.7757645,-117.1833515,45.72412490844727
2016-03-05,Baylor,Houston,,4.0,6.0,1.0,10.0,11.0,4.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045
2016-03-05,Cal State Fullerton,Texas Tech,,5.0,12.0,0.0,6.0,7.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2016-03-05,Wright State,Georgia,,3.0,4.0,0.0,1.0,6.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2016-03-05,Princeton,Louisville,,1.0,4.0,1.0,9.0,9.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2016-03-05,Buffalo,Kentucky,,3.0,3.0,0.0,14.0,21.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2016-03-05,Fairfield,North Carolina,,2.0,7.0,1.0,10.0,15.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
