date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation,weather_data
2016-02-20,North Carolina,UCLA,,5.0,12.0,1.0,6.0,4.0,3.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578,"{'lat': 34.0592278, 'lon': -118.4592393, 'tz': '-08:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 48.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.88, 'max': 67.03, 'afternoon': 67.03, 'night': 55.56, 'evening': 60.46, 'morning': 50.88}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 9.17, 'direction': 210.0}}}"
2016-02-20,Cal State Fullerton,Stanford,,1.0,5.0,1.0,2.0,7.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238,"{'lat': 37.43173, 'lon': -122.1587444, 'tz': '-08:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 71.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.3, 'max': 59.74, 'afternoon': 54.86, 'night': 51.87, 'evening': 56.19, 'morning': 47.3}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 11.41, 'direction': 350.0}}}"
2016-02-20,Villanova,Houston,,0.0,1.0,2.0,4.0,8.0,0.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045,"{'lat': 29.7267987, 'lon': -95.3453574, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 57.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 62.44, 'max': 77.0, 'afternoon': 75.29, 'night': 65.19, 'evening': 71.38, 'morning': 63.16}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 16.11, 'direction': 140.0}}}"
2016-02-20,California,Duke,,5.0,9.0,1.0,6.0,13.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859,"{'lat': 35.9980856, 'lon': -78.94423610000001, 'tz': '-05:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 47.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 43.9, 'max': 65.44, 'afternoon': 62.65, 'night': 44.06, 'evening': 59.95, 'morning': 45.27}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 13.87, 'direction': 220.0}}}"
2016-02-20,Albany,South Carolina,,2.0,2.0,1.0,6.0,9.0,0.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477,"{'lat': 33.9865404, 'lon': -81.042621, 'tz': '-05:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 53.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 43.54, 'max': 66.27, 'afternoon': 63.72, 'night': 46.09, 'evening': 63.81, 'morning': 45.03}, 'pressure': {'afternoon': 1025.0}, 'wind': {'max': {'speed': 11.41, 'direction': 220.0}}}"
2016-02-20,Missouri State,Central Arkansas,,6.0,11.0,0.0,5.0,7.0,1.0,,,Bear Stadium,Conway,AR,Central Arkansas,ASUN,1000,2009,,35.0832533,-92.459899,96.23611450195312,"{'lat': 35.0832533, 'lon': -92.459899, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 77.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 60.33, 'max': 68.47, 'afternoon': 68.47, 'night': 61.88, 'evening': 65.8, 'morning': 61.21}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 13.87, 'direction': 200.0}}}"
2016-02-20,SIU Edwardsville,Louisville,,0.0,4.0,0.0,12.0,12.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-05:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 54.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.05, 'max': 73.9, 'afternoon': 68.11, 'night': 58.84, 'evening': 70.0, 'morning': 49.6}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 17.22, 'direction': 220.0}}}"
2016-02-20,Florida International,Ole Miss,,4.0,8.0,0.0,7.0,6.0,0.0,,,,,,,,,,,,,,failed
2016-02-20,Hofstra,Texas A&M,,4.0,7.0,0.0,15.0,16.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547,"{'lat': 30.6060601, 'lon': -96.3413557, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 80.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 65.28, 'max': 74.62, 'afternoon': 69.66, 'night': 65.73, 'evening': 73.6, 'morning': 66.27}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 16.11, 'direction': 190.0}}}"
2016-02-20,Loyola Marymount,TCU,,0.0,3.0,0.0,1.0,8.0,1.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 66.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 64.96, 'max': 77.45, 'afternoon': 73.44, 'night': 67.98, 'evening': 72.75, 'morning': 66.51}, 'pressure': {'afternoon': 1016.0}, 'wind': {'max': {'speed': 20.8, 'direction': 160.0}}}"
2016-02-20,San Diego,Vanderbilt,,6.0,9.0,2.0,13.0,11.0,0.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547,"{'lat': 36.1433984, 'lon': -86.8073934, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 63.0}, 'precipitation': {'total': 0.23}, 'temperature': {'min': 58.33, 'max': 66.7, 'afternoon': 65.26, 'night': 60.93, 'evening': 64.22, 'morning': 58.33}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 12.75, 'direction': 190.0}}}"
2016-02-20,Oregon,San Diego State,,10.0,11.0,2.0,5.0,9.0,1.0,,,Tony Gwynn Stadium,San Diego,CA,San Diego State,Mountain West,3000,1997,,32.774026,-117.0788554,133.0369110107422,"{'lat': 32.774026, 'lon': -117.0788554, 'tz': '-08:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 43.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.68, 'max': 69.49, 'afternoon': 68.81, 'night': 51.98, 'evening': 61.18, 'morning': 48.07}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 11.41, 'direction': 280.0}}}"
2016-02-20,Maryland,Alabama,,9.0,8.0,1.0,5.0,13.0,0.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 72.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.61, 'max': 70.16, 'afternoon': 67.05, 'night': 57.15, 'evening': 65.61, 'morning': 56.82}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 13.87, 'direction': 180.0}}}"
2016-02-20,North Dakota,USC,,5.0,11.0,0.0,4.0,6.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719,"{'lat': 34.0238376, 'lon': -118.2898635, 'tz': '-08:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 48.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.09, 'max': 68.14, 'afternoon': 66.61, 'night': 54.97, 'evening': 61.11, 'morning': 50.09}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 9.17, 'direction': 240.0}}}"
2016-02-20,Missouri State,Central Arkansas,,10.0,7.0,2.0,6.0,5.0,4.0,,,Bear Stadium,Conway,AR,Central Arkansas,ASUN,1000,2009,,35.0832533,-92.459899,96.23611450195312,"{'lat': 35.0832533, 'lon': -92.459899, 'tz': '-06:00', 'date': '2016-02-20', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 77.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 60.33, 'max': 68.47, 'afternoon': 68.47, 'night': 61.88, 'evening': 65.8, 'morning': 61.21}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 13.87, 'direction': 200.0}}}"
2016-02-20,Rutgers,Miami,,0.0,4.0,1.0,2.0,6.0,0.0,,,,,,,,,,,,,,failed
2016-02-21,Rutgers,Miami,,1.0,3.0,2.0,8.0,11.0,2.0,,,,,,,,,,,,,,failed
2016-02-21,Maryland,Alabama,,1.0,7.0,0.0,5.0,6.0,2.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 72.0}, 'precipitation': {'total': 0.5}, 'temperature': {'min': 59.68, 'max': 71.83, 'afternoon': 67.64, 'night': 62.6, 'evening': 67.62, 'morning': 59.68}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 11.41, 'direction': 240.0}}}"
2016-02-21,Florida International,Ole Miss,,5.0,10.0,0.0,16.0,12.0,2.0,,,,,,,,,,,,,,failed
2016-02-21,Georgia Southern,Georgia,,1.0,2.0,1.0,5.0,7.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594,"{'lat': 33.9408739, 'lon': -83.37970969999999, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 80.0}, 'precipitation': {'total': 2.6}, 'temperature': {'min': 53.17, 'max': 67.37, 'afternoon': 61.88, 'night': 53.47, 'evening': 63.52, 'morning': 53.17}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 9.17, 'direction': 250.0}}}"
2016-02-21,Central Michigan,Arkansas,,4.0,7.0,4.0,9.0,10.0,1.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 78.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 48.45, 'max': 68.5, 'afternoon': 66.18, 'night': 63.64, 'evening': 58.08, 'morning': 60.46}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 11.41, 'direction': 340.0}}}"
2016-02-21,San Diego,Vanderbilt,,1.0,6.0,4.0,17.0,17.0,1.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547,"{'lat': 36.1433984, 'lon': -86.8073934, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 100.0}, 'humidity': {'afternoon': 77.0}, 'precipitation': {'total': 3.74}, 'temperature': {'min': 56.62, 'max': 65.35, 'afternoon': 64.62, 'night': 59.65, 'evening': 61.88, 'morning': 59.36}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 16.11, 'direction': 340.0}}}"
2016-02-21,SIU Edwardsville,Louisville,,1.0,4.0,3.0,10.0,10.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 86.0}, 'precipitation': {'total': 14.96}, 'temperature': {'min': 47.75, 'max': 62.89, 'afternoon': 57.45, 'night': 61.7, 'evening': 58.14, 'morning': 58.51}, 'pressure': {'afternoon': 1014.0}, 'wind': {'max': {'speed': 13.87, 'direction': 210.0}}}"
2016-02-21,Albany,South Carolina,,1.0,4.0,0.0,8.0,12.0,2.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477,"{'lat': 33.9865404, 'lon': -81.042621, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 74.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.67, 'max': 66.97, 'afternoon': 64.13, 'night': 53.96, 'evening': 66.15, 'morning': 51.67}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 9.17, 'direction': 230.0}}}"
2016-02-21,Loyola Marymount,TCU,,0.0,3.0,1.0,5.0,10.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 75.0}, 'precipitation': {'total': 6.51}, 'temperature': {'min': 55.67, 'max': 71.55, 'afternoon': 71.47, 'night': 67.62, 'evening': 63.25, 'morning': 63.9}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 16.11, 'direction': 360.0}}}"
2016-02-21,Villanova,Houston,,3.0,9.0,2.0,10.0,13.0,1.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045,"{'lat': 29.7267987, 'lon': -95.3453574, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 68.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 65.59, 'max': 73.47, 'afternoon': 73.44, 'night': 66.24, 'evening': 71.22, 'morning': 65.75}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 12.75, 'direction': 130.0}}}"
2016-02-21,Sacramento State,Auburn,,7.0,11.0,1.0,6.0,11.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125,"{'lat': 32.5996377, 'lon': -85.48956489999999, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 81.0}, 'precipitation': {'total': 0.37}, 'temperature': {'min': 55.62, 'max': 69.94, 'afternoon': 66.04, 'night': 59.76, 'evening': 64.49, 'morning': 55.89}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 12.75, 'direction': 250.0}}}"
2016-02-21,Oregon,San Diego State,,4.0,7.0,2.0,3.0,9.0,0.0,,,Tony Gwynn Stadium,San Diego,CA,San Diego State,Mountain West,3000,1997,,32.774026,-117.0788554,133.0369110107422,"{'lat': 32.774026, 'lon': -117.0788554, 'tz': '-08:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 35.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.0, 'max': 70.07, 'afternoon': 69.21, 'night': 53.06, 'evening': 62.04, 'morning': 54.48}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 11.41, 'direction': 290.0}}}"
2016-02-21,North Carolina,UCLA,,14.0,12.0,3.0,5.0,5.0,5.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578,"{'lat': 34.0592278, 'lon': -118.4592393, 'tz': '-08:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 64.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.12, 'max': 67.28, 'afternoon': 66.56, 'night': 56.01, 'evening': 61.75, 'morning': 51.12}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 10.29, 'direction': 240.0}}}"
2016-02-21,South Dakota State,Mississippi State,,5.0,8.0,2.0,15.0,14.0,2.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594,"{'lat': 33.4630609, 'lon': -88.7940698, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 73.0}, 'precipitation': {'total': 1.08}, 'temperature': {'min': 60.98, 'max': 70.88, 'afternoon': 69.53, 'night': 62.35, 'evening': 67.57, 'morning': 60.98}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 11.41, 'direction': 180.0}}}"
2016-02-21,California,Duke,,4.0,7.0,0.0,5.0,9.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859,"{'lat': 35.9980856, 'lon': -78.94423610000001, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 60.0}, 'precipitation': {'total': 1.1}, 'temperature': {'min': 46.17, 'max': 68.45, 'afternoon': 66.61, 'night': 50.67, 'evening': 62.98, 'morning': 48.47}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 18.34, 'direction': 220.0}}}"
2016-02-21,Hofstra,Texas A&M,,0.0,5.0,0.0,5.0,8.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547,"{'lat': 30.6060601, 'lon': -96.3413557, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 84.0}, 'precipitation': {'total': 2.8}, 'temperature': {'min': 63.03, 'max': 70.34, 'afternoon': 70.34, 'night': 66.15, 'evening': 67.8, 'morning': 63.16}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 10.29, 'direction': 180.0}}}"
2016-02-21,Cincinnati,LSU,,4.0,7.0,1.0,12.0,10.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221,"{'lat': 30.4056564, 'lon': -91.1879038, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 61.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 59.86, 'max': 74.55, 'afternoon': 74.25, 'night': 63.27, 'evening': 70.02, 'morning': 60.69}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 12.75, 'direction': 160.0}}}"
2016-02-21,Florida Gulf Coast,Florida,,3.0,8.0,1.0,12.0,11.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441,"{'lat': 29.6364107, 'lon': -82.3637638, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 40.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.71, 'max': 76.78, 'afternoon': 73.71, 'night': 57.49, 'evening': 72.36, 'morning': 53.17}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 9.17, 'direction': 170.0}}}"
2016-02-21,Memphis,Tennessee,,2.0,4.0,1.0,5.0,9.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375,"{'lat': 35.949736, 'lon': -83.92927000000002, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 89.0}, 'precipitation': {'total': 2.03}, 'temperature': {'min': 53.6, 'max': 60.04, 'afternoon': 57.61, 'night': 55.87, 'evening': 59.7, 'morning': 54.95}, 'pressure': {'afternoon': 1016.0}, 'wind': {'max': {'speed': 17.22, 'direction': 220.0}}}"
2016-02-21,Rhode Island,Florida State,,4.0,9.0,1.0,23.0,24.0,2.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398,"{'lat': 30.4405434, 'lon': -84.3040448, 'tz': '-05:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 53.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.9, 'max': 75.56, 'afternoon': 71.82, 'night': 53.24, 'evening': 69.37, 'morning': 50.9}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 11.41, 'direction': 160.0}}}"
2016-02-21,UNLV,Texas,,0.0,5.0,0.0,7.0,10.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797,"{'lat': 30.2799584, 'lon': -97.7261606, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 87.0}, 'precipitation': {'total': 0.65}, 'temperature': {'min': 64.58, 'max': 70.84, 'afternoon': 68.34, 'night': 66.38, 'evening': 69.94, 'morning': 65.03}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 8.84, 'direction': 201.0}}}"
2016-02-21,Sam Houston,Louisiana,,3.0,6.0,4.0,13.0,17.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133,"{'lat': 30.213099, 'lon': -92.041655, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 59.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 62.17, 'max': 74.98, 'afternoon': 74.98, 'night': 63.86, 'evening': 68.85, 'morning': 63.54}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 10.29, 'direction': 200.0}}}"
2016-02-21,Arizona,Rice,,3.0,4.0,0.0,4.0,6.0,1.0,,,Reckling Park,Houston,TX,Rice,The American,6193,2000,,29.7132708,-95.404089,14.29854393005371,"{'lat': 29.7132708, 'lon': -95.404089, 'tz': '-06:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 68.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 65.44, 'max': 73.69, 'afternoon': 73.69, 'night': 65.79, 'evening': 71.65, 'morning': 65.61}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 12.75, 'direction': 130.0}}}"
2016-02-21,North Dakota,USC,,6.0,11.0,2.0,7.0,11.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719,"{'lat': 34.0238376, 'lon': -118.2898635, 'tz': '-08:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 37.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 49.98, 'max': 69.21, 'afternoon': 68.11, 'night': 55.47, 'evening': 63.5, 'morning': 49.98}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 7.4, 'direction': 242.0}}}"
2016-02-21,Cal State Fullerton,Stanford,,4.0,9.0,1.0,3.0,4.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238,"{'lat': 37.43173, 'lon': -122.1587444, 'tz': '-08:00', 'date': '2016-02-21', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 62.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 44.1, 'max': 63.0, 'afternoon': 57.81, 'night': 48.85, 'evening': 56.93, 'morning': 44.1}, 'pressure': {'afternoon': 1026.0}, 'wind': {'max': {'speed': 12.75, 'direction': 360.0}}}"
