date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id
2016-03-04,Dartmouth,Florida,,0.0,2.0,0.0,7.0,12.0,1.0,
2016-03-04,Cal State Fullerton,Texas Tech,,7.0,7.0,0.0,3.0,6.0,3.0,
2016-03-04,Baylor,Houston,,4.0,5.0,3.0,2.0,7.0,2.0,
2016-03-04,Oregon State,San Diego,,7.0,11.0,1.0,2.0,5.0,1.0,
2016-03-04,Mississippi State,UCLA,,1.0,5.0,1.0,2.0,5.0,0.0,
2016-03-05,Michigan State,Auburn,COX DIAMOND INVITATIONAL ,3.0,9.0,0.0,0.0,5.0,1.0,
2016-03-05,Niagara,Alabama,USA BASEBALL-IRISH CLASSIC AT CARY NC,4.0,8.0,1.0,8.0,11.0,1.0,
2016-03-05,Monmouth,Virginia,,10.0,15.0,3.0,11.0,13.0,0.0,
2016-03-05,Eastern Illinois,Arkansas,,10.0,16.0,0.0,8.0,11.0,6.0,
2016-03-05,UIC,Missouri,,4.0,8.0,0.0,2.0,9.0,3.0,
2016-03-05,South Carolina,Clemson, AT GREENVILLE SC,0.0,2.0,2.0,5.0,5.0,0.0,
2016-03-05,Yale,Texas A&M,,0.0,4.0,1.0,13.0,18.0,0.0,
2016-03-05,Gonzaga,TCU,,2.0,6.0,1.0,10.0,13.0,0.0,
2016-03-05,Sacred Heart,Louisiana,,3.0,6.0,0.0,9.0,12.0,1.0,
2016-03-05,Indiana State,Oklahoma State,,2.0,12.0,1.0,9.0,13.0,1.0,
2016-03-05,Oregon State,William & Mary,,12.0,15.0,3.0,3.0,9.0,1.0,
2016-03-05,Mississippi State,USC,,8.0,13.0,0.0,7.0,8.0,1.0,
2016-03-05,NC State,Alabama,USA BASEBALL-IRISH CLASSIC AT CARY NC,2.0,7.0,0.0,1.0,5.0,0.0,
2016-03-05,UIC,Missouri,,5.0,7.0,0.0,10.0,11.0,3.0,
2016-03-05,St. John's,Florida State,,2.0,7.0,1.0,9.0,13.0,1.0,
2016-03-05,Oregon State,San Diego,,5.0,15.0,0.0,2.0,4.0,0.0,
2016-03-05,Baylor,Houston,,4.0,6.0,1.0,10.0,11.0,4.0,
2016-03-05,Cal State Fullerton,Texas Tech,,5.0,12.0,0.0,6.0,7.0,1.0,
2016-03-05,Wright State,Georgia,,3.0,4.0,0.0,1.0,6.0,1.0,
2016-03-05,Princeton,Louisville,,1.0,4.0,1.0,9.0,9.0,1.0,
2016-03-05,Buffalo,Kentucky,,3.0,3.0,0.0,14.0,21.0,0.0,
2016-03-05,Fairfield,North Carolina,,2.0,7.0,1.0,10.0,15.0,0.0,
2016-03-05,Fordham,LSU,,1.0,3.0,2.0,15.0,13.0,0.0,
2016-03-05,UC Santa Barbara,Oregon,,1.0,5.0,1.0,0.0,4.0,1.0,
2016-03-05,Ole Miss,Coastal Carolina,Coastal Carolina Tournament ,8.0,11.0,0.0,2.0,9.0,2.0,
2016-03-05,California,Texas,,6.0,8.0,1.0,0.0,3.0,1.0,
2016-03-05,SIU Edwardsville,Missouri State,,5.0,5.0,1.0,12.0,14.0,3.0,
2016-03-05,Dartmouth,Florida,,3.0,6.0,1.0,4.0,5.0,1.0,
2016-03-05,Oklahoma,UCLA,,2.0,7.0,1.0,4.0,5.0,0.0,
2016-03-05,Tennessee,East Carolina,Keith LeClair Classic ,5.0,10.0,1.0,2.0,8.0,4.0,
2016-03-05,UCF,Rice,,2.0,7.0,0.0,0.0,5.0,1.0,
2016-03-05,Manhattan,Miami,,4.0,7.0,4.0,14.0,13.0,1.0,
2016-03-05,Fordham,LSU,,7.0,12.0,3.0,10.0,15.0,1.0,
2016-03-05,Vanderbilt,Stanford,,,,,,,,
2016-03-06,SE Louisiana,Tennessee,Keith LeClair Classic AT KNOXVILLE TN,5.0,10.0,2.0,4.0,6.0,2.0,
2016-03-06,Wright State,Georgia,,1.0,3.0,1.0,5.0,10.0,0.0,
2016-03-06,Princeton,Louisville,,0.0,4.0,2.0,11.0,14.0,1.0,
2016-03-06,Yale,Texas A&M,,2.0,7.0,0.0,10.0,15.0,2.0,
2016-03-06,Cal State Fullerton,Texas Tech,,4.0,8.0,0.0,1.0,4.0,0.0,
2016-03-06,Monmouth,Virginia,,6.0,11.0,3.0,4.0,13.0,2.0,
2016-03-06,Fairfield,North Carolina,,0.0,5.0,2.0,11.0,15.0,1.0,
2016-03-06,St. John's,Florida State,,5.0,7.0,0.0,1.0,8.0,3.0,
2016-03-06,UIC,Missouri,,5.0,9.0,2.0,13.0,14.0,2.0,
2016-03-06,Oklahoma,Mississippi State,Dodger Stadium Classic AT LOS ANGELES,5.0,8.0,1.0,5.0,10.0,0.0,
2016-03-06,Baylor,Houston,,2.0,8.0,2.0,11.0,13.0,2.0,
2016-03-06,Indiana State,Oklahoma State,,2.0,7.0,0.0,0.0,3.0,0.0,
2016-03-06,SIU Edwardsville,Missouri State,,1.0,6.0,1.0,11.0,12.0,1.0,
2016-03-06,Vanderbilt,Stanford,,5.0,9.0,1.0,2.0,6.0,0.0,
2016-03-06,USC,UCLA, AT LOS ANGELES,3.0,10.0,1.0,5.0,14.0,1.0,
2016-03-06,Ole Miss,Cincinnati,Coastal Carolina Tournament AT CONWAY SC,7.0,11.0,0.0,1.0,2.0,1.0,
2016-03-06,Alabama,Brown,USA BASEBALL-IRISH CLASSIC AT CARY NC,2.0,6.0,0.0,0.0,4.0,1.0,
2016-03-06,Dartmouth,Florida,,6.0,12.0,1.0,8.0,12.0,0.0,
2016-03-06,Buffalo,Kentucky,,8.0,9.0,0.0,9.0,11.0,2.0,
2016-03-06,Manhattan,Miami,,4.0,10.0,1.0,7.0,8.0,0.0,
2016-03-06,California,Texas,,10.0,16.0,1.0,7.0,10.0,2.0,
2016-03-06,Bucknell,NC State,USA BASEBALL-IRISH CLASSIC ,2.0,5.0,1.0,5.0,13.0,1.0,
2016-03-06,South Carolina,Clemson,,1.0,7.0,0.0,4.0,7.0,1.0,
2016-03-06,Gonzaga,TCU,,1.0,6.0,0.0,16.0,16.0,2.0,
2016-03-06,Sacred Heart,Louisiana,,0.0,4.0,3.0,4.0,8.0,2.0,
2016-03-06,UCF,Rice,,10.0,15.0,0.0,13.0,13.0,0.0,
2016-03-06,Eastern Illinois,Arkansas,,2.0,4.0,4.0,3.0,6.0,2.0,
2016-03-06,UC Santa Barbara,Oregon,,1.0,7.0,3.0,3.0,6.0,1.0,
2016-03-06,Auburn,Southern Miss,COX DIAMOND INVITATIONAL AT AUBURN AL,1.0,7.0,2.0,3.0,2.0,0.0,
2016-03-08,Oklahoma State,Missouri State,,6.0,5.0,1.0,5.0,8.0,1.0,
2016-03-08,Fairfield,NC State,,2.0,8.0,1.0,4.0,11.0,1.0,
2016-03-08,Wagner,Virginia,,2.0,6.0,2.0,6.0,9.0,1.0,
2016-03-08,Longwood,Louisville,,1.0,7.0,1.0,10.0,12.0,0.0,
2016-03-08,UCLA,Cal State Northridge,,12.0,16.0,4.0,20.0,13.0,0.0,
2016-03-08,Florida,North Florida,,6.0,11.0,0.0,2.0,4.0,0.0,
2016-03-08,Maine,Miami,,2.0,9.0,1.0,6.0,10.0,0.0,
2016-03-08,Georgia,Charlotte, AT CHARLOTTE NC,5.0,6.0,0.0,10.0,18.0,1.0,
2016-03-08,Wofford,South Carolina,,1.0,6.0,1.0,7.0,13.0,0.0,
2016-03-08,Northwestern State,Texas A&M,,6.0,12.0,0.0,7.0,13.0,0.0,
2016-03-08,Louisiana Tech,LSU,,3.0,6.0,0.0,6.0,10.0,0.0,
2016-03-08,UT Arlington,TCU,,1.0,6.0,0.0,5.0,7.0,1.0,
2016-03-08,Gonzaga,Arkansas,,,,,,,,
2016-03-08,Gardner-Webb,North Carolina,,5.0,10.0,2.0,11.0,12.0,2.0,
2016-03-08,Cincinnati,Kentucky,,4.0,11.0,1.0,8.0,5.0,0.0,
2016-03-08,George Mason,East Carolina,,1.0,6.0,0.0,8.0,12.0,1.0,
2016-03-08,Radford,Vanderbilt,,4.0,7.0,3.0,13.0,17.0,0.0,
2016-03-08,Georgia Tech,Auburn,,4.0,10.0,0.0,1.0,4.0,2.0,
2016-03-08,Western Kentucky,Tennessee,,6.0,16.0,0.0,0.0,5.0,3.0,
2016-03-08,Florida State,South Florida,,12.0,10.0,1.0,4.0,8.0,3.0,
2016-03-08,Saint Joseph's,Florida Atlantic,,0.0,4.0,1.0,1.0,5.0,1.0,
2016-03-08,South Alabama,Mississippi State,,3.0,3.0,0.0,7.0,7.0,1.0,
2016-03-08,Southeast Missouri State,Ole Miss,,2.0,8.0,1.0,10.0,13.0,0.0,
2016-03-08,Louisiana,Tulane,,3.0,9.0,0.0,5.0,9.0,1.0,
2016-03-08,Sam Houston,Texas,,3.0,8.0,2.0,12.0,14.0,2.0,
2016-03-08,Alabama A&M,Missouri,,,,,,,,
2016-03-09,Saint Joseph's,Florida Atlantic,,1.0,5.0,0.0,4.0,9.0,1.0,
2016-03-09,Fairfield,NC State,,0.0,8.0,2.0,4.0,10.0,1.0,
2016-03-09,Gonzaga,Arkansas,,15.0,18.0,0.0,10.0,10.0,1.0,
2016-03-09,George Mason,East Carolina,,0.0,5.0,2.0,6.0,7.0,0.0,
2016-03-09,Radford,Vanderbilt,,0.0,4.0,0.0,12.0,12.0,0.0,
2016-03-09,Tennessee,East Tennessee State,,11.0,14.0,2.0,2.0,4.0,1.0,
2016-03-09,Toledo,Florida State,,2.0,0.0,0.0,3.0,10.0,2.0,
2016-03-09,North Florida,Florida,,4.0,10.0,2.0,5.0,7.0,0.0,
2016-03-09,McNeese,LSU,,,,,,,,
2016-03-09,Georgia,Charlotte,,6.0,7.0,1.0,3.0,7.0,1.0,
2016-03-09,Alabama A&M,Missouri,,3.0,8.0,1.0,5.0,4.0,3.0,
2016-03-09,Wagner,Virginia,,7.0,9.0,2.0,20.0,20.0,0.0,
2016-03-09,Murray State,Kentucky,,1.0,7.0,1.0,11.0,12.0,0.0,
2016-03-09,Southeast Missouri State,Ole Miss,,4.0,5.0,2.0,6.0,11.0,3.0,
2016-03-09,Stetson,Miami,,2.0,8.0,1.0,4.0,10.0,2.0,
2016-03-09,Furman,South Carolina,,4.0,10.0,0.0,5.0,7.0,0.0,
2016-03-09,Northwestern State,Texas A&M,,,,,,,,
2016-03-10,Oregon,Alabama,,,,,,,,
2016-03-11,Notre Dame,Louisville,,3.0,8.0,0.0,4.0,15.0,0.0,
2016-03-11,Boston College,NC State,,7.0,12.0,0.0,0.0,8.0,4.0,
2016-03-11,Virginia,Duke,,6.0,10.0,0.0,0.0,8.0,0.0,
2016-03-11,Oral Roberts,Auburn,,8.0,10.0,1.0,7.0,11.0,1.0,
2016-03-11,Xavier,Vanderbilt,,0.0,3.0,0.0,7.0,12.0,0.0,
2016-03-11,Lipscomb,Georgia,,8.0,13.0,2.0,9.0,8.0,2.0,
2016-03-11,Notre Dame,Louisville,,2.0,4.0,3.0,8.0,6.0,2.0,
2016-03-11,Charleston Southern,South Carolina,,0.0,5.0,5.0,9.0,13.0,0.0,
2016-03-11,Youngstown State,Missouri,,3.0,6.0,1.0,8.0,10.0,1.0,
2016-03-11,East Carolina,Rice,,10.0,13.0,0.0,1.0,10.0,1.0,
2016-03-11,Houston,Alabama,,3.0,7.0,0.0,1.0,6.0,1.0,
2016-03-11,Grambling,Ole Miss,,2.0,7.0,2.0,15.0,11.0,3.0,
2016-03-11,Ball State,LSU,,7.0,11.0,1.0,1.0,8.0,2.0,
2016-03-11,Texas,UCLA,,7.0,11.0,3.0,5.0,7.0,1.0,
2016-03-11,Missouri State,Memphis,,,,,,,,
2016-03-11,Pittsburgh,North Carolina,,2.0,5.0,1.0,14.0,14.0,0.0,
2016-03-11,Western Illinois,Arkansas,,2.0,4.0,2.0,3.0,4.0,3.0,
2016-03-11,South Carolina Upstate,Kentucky,,3.0,6.0,0.0,5.0,8.0,1.0,
2016-03-11,UC Irvine,Tennessee,,1.0,9.0,0.0,12.0,14.0,1.0,
2016-03-11,Miami,Virginia Tech,,3.0,9.0,1.0,14.0,15.0,0.0,
2016-03-11,Georgia Tech,Florida State,,2.0,8.0,2.0,8.0,14.0,1.0,
2016-03-11,Rutgers,Florida Atlantic,,8.0,6.0,0.0,9.0,11.0,2.0,
2016-03-11,Harvard,Florida,,5.0,10.0,1.0,16.0,20.0,0.0,
2016-03-11,Louisiana,Troy,,4.0,8.0,0.0,2.0,5.0,1.0,
2016-03-11,Oregon,Mississippi State,,4.0,4.0,1.0,10.0,13.0,1.0,
2016-03-11,Fresno State,Texas A&M,,2.0,10.0,0.0,3.0,5.0,0.0,
2016-03-11,USC,TCU,,3.0,7.0,0.0,8.0,11.0,2.0,
2016-03-11,San Francisco,Oregon State,,5.0,6.0,0.0,8.0,14.0,0.0,
2016-03-11,Texas Tech,California,,2.0,7.0,3.0,9.0,12.0,1.0,
2016-03-12,South Carolina Upstate,Kentucky,,0.0,7.0,0.0,3.0,8.0,1.0,
2016-03-12,UC Irvine,Tennessee,,4.0,11.0,1.0,14.0,12.0,2.0,
2016-03-12,Virginia,Duke,,7.0,12.0,1.0,6.0,10.0,1.0,
2016-03-12,Youngstown State,Missouri,,4.0,8.0,0.0,3.0,4.0,4.0,
2016-03-12,Pittsburgh,North Carolina,,0.0,7.0,0.0,4.0,9.0,1.0,
2016-03-12,Georgia Tech,Florida State,,9.0,16.0,4.0,14.0,13.0,3.0,
2016-03-12,Fresno State,Texas A&M,,3.0,5.0,2.0,4.0,9.0,0.0,
2016-03-12,Western Illinois,Arkansas,,3.0,9.0,2.0,9.0,15.0,1.0,
2016-03-12,USC,TCU,,11.0,18.0,1.0,12.0,12.0,1.0,
2016-03-12,East Carolina,Rice,,2.0,4.0,0.0,7.0,12.0,1.0,
2016-03-12,South Carolina Upstate,Kentucky,,1.0,5.0,0.0,3.0,7.0,1.0,
2016-03-12,Harvard,Florida,,2.0,5.0,1.0,9.0,13.0,0.0,
2016-03-12,Rutgers,Florida Atlantic,,5.0,10.0,0.0,4.0,9.0,0.0,
2016-03-12,San Francisco,Oregon State,,0.0,5.0,1.0,4.0,8.0,2.0,
2016-03-12,Youngstown State,Missouri,,3.0,7.0,2.0,2.0,4.0,0.0,
2016-03-12,Ball State,LSU,,3.0,7.0,2.0,9.0,12.0,0.0,
2016-03-12,Grambling,Ole Miss,,,,,,,,
2016-03-12,Missouri State,Memphis,,6.0,11.0,1.0,4.0,10.0,2.0,
2016-03-12,Miami,Virginia Tech,,11.0,12.0,1.0,6.0,11.0,3.0,
2016-03-12,Notre Dame,Louisville,,0.0,5.0,1.0,1.0,6.0,0.0,
2016-03-12,Texas Tech,California,,11.0,9.0,1.0,8.0,11.0,4.0,
2016-03-12,Lipscomb,Georgia,,0.0,2.0,2.0,1.0,5.0,1.0,
2016-03-12,Houston,Alabama,,3.0,9.0,1.0,2.0,7.0,3.0,
2016-03-12,Xavier,Vanderbilt,,3.0,7.0,1.0,14.0,12.0,0.0,
2016-03-12,Oral Roberts,Auburn,,1.0,7.0,0.0,10.0,14.0,3.0,
2016-03-12,Oregon,Mississippi State,,3.0,9.0,1.0,9.0,11.0,0.0,
2016-03-12,Boston College,NC State,,2.0,7.0,2.0,3.0,7.0,0.0,
2016-03-12,Charleston Southern,South Carolina,,4.0,9.0,1.0,5.0,9.0,0.0,
2016-03-12,Louisiana,Troy,,1.0,7.0,1.0,4.0,10.0,1.0,
2016-03-12,UC Irvine,Tennessee,,2.0,8.0,0.0,0.0,7.0,1.0,
2016-03-12,Texas,UCLA,,4.0,9.0,1.0,5.0,8.0,0.0,
2016-03-12,Harvard,Florida,,1.0,3.0,0.0,3.0,9.0,0.0,
2016-03-12,Missouri State,Memphis,,,,,,,,
2016-03-12,Texas Tech,California,,,,,,,,
2016-03-13,Oregon,Mississippi State,,2.0,6.0,1.0,5.0,9.0,1.0,
2016-03-13,Pittsburgh,North Carolina,,5.0,11.0,0.0,0.0,6.0,1.0,
2016-03-13,Grambling,Ole Miss,,3.0,9.0,1.0,7.0,8.0,0.0,
2016-03-13,Lipscomb,Georgia,,2.0,4.0,1.0,8.0,13.0,1.0,
2016-03-13,Miami,Virginia Tech,,7.0,8.0,2.0,2.0,5.0,1.0,
2016-03-13,Georgia Tech,Florida State,,3.0,9.0,1.0,8.0,12.0,1.0,
2016-03-13,East Carolina,Rice,,1.0,5.0,0.0,4.0,6.0,0.0,
2016-03-13,Fresno State,Texas A&M,,1.0,3.0,3.0,12.0,14.0,1.0,
2016-03-13,Western Illinois,Arkansas,,0.0,2.0,1.0,3.0,6.0,1.0,
2016-03-13,Louisiana,Troy,,8.0,13.0,0.0,3.0,4.0,0.0,
2016-03-13,Texas,UCLA,,3.0,10.0,1.0,6.0,9.0,0.0,
2016-03-13,Missouri State,Memphis,,8.0,13.0,1.0,7.0,8.0,2.0,
2016-03-13,Texas Tech,California,,,,,,,,
2016-03-13,Rutgers,Florida Atlantic,,2.0,6.0,1.0,3.0,9.0,0.0,
2016-03-13,Boston College,NC State,,1.0,3.0,0.0,0.0,5.0,0.0,
2016-03-13,Ball State,LSU,,6.0,14.0,2.0,10.0,14.0,0.0,
2016-03-13,Missouri State,Memphis,,7.0,13.0,1.0,4.0,4.0,1.0,
2016-03-13,Virginia,Duke,,0.0,5.0,0.0,3.0,5.0,1.0,
2016-03-13,Charleston Southern,South Carolina,,0.0,7.0,0.0,2.0,6.0,0.0,
2016-03-13,Houston,Alabama,,6.0,9.0,4.0,7.0,7.0,2.0,
2016-03-13,Xavier,Vanderbilt,,2.0,11.0,1.0,5.0,8.0,0.0,
2016-03-13,Oral Roberts,Auburn,,11.0,10.0,3.0,18.0,21.0,3.0,
2016-03-13,USC,TCU,,16.0,17.0,0.0,6.0,9.0,3.0,
2016-03-13,Grambling,Ole Miss,,1.0,5.0,1.0,6.0,12.0,2.0,
2016-03-13,San Francisco,Oregon State,,5.0,6.0,2.0,0.0,7.0,1.0,
2016-03-15,Xavier,Louisville,,1.0,4.0,0.0,11.0,11.0,0.0,
2016-03-15,Towson,Virginia,,3.0,8.0,1.0,4.0,14.0,2.0,
2016-03-15,Georgia,Kennesaw State,,4.0,7.0,2.0,2.0,8.0,2.0,
2016-03-15,Indiana State,NC State,,3.0,8.0,3.0,8.0,12.0,0.0,
2016-03-15,North Carolina,East Carolina,,17.0,16.0,2.0,4.0,14.0,2.0,
2016-03-15,Florida State,Florida,,0.0,9.0,3.0,6.0,9.0,1.0,
2016-03-15,Clemson,The Citadel,,12.0,11.0,1.0,1.0,3.0,1.0,
2016-03-15,Eastern Kentucky,Mississippi State,,16.0,17.0,3.0,12.0,15.0,1.0,
2016-03-15,Ole Miss,UAB,,8.0,13.0,1.0,1.0,5.0,1.0,
2016-03-15,TCU,Rice,,6.0,9.0,0.0,4.0,8.0,1.0,
2016-03-15,Western Kentucky,Kentucky,,14.0,15.0,2.0,6.0,9.0,2.0,
2016-03-15,Western Illinois,Missouri State,,4.0,4.0,0.0,13.0,17.0,2.0,
2016-03-15,Tennessee,UNC Asheville,,7.0,11.0,0.0,3.0,8.0,3.0,
2016-03-15,Auburn,Georgia Tech,,14.0,17.0,1.0,3.0,12.0,4.0,
2016-03-15,Southeast Missouri State,Missouri,,7.0,15.0,0.0,2.0,8.0,0.0,
2016-03-15,South Carolina,South Carolina Upstate,,12.0,16.0,2.0,6.0,10.0,0.0,
2016-03-15,Alabama,Southern Miss,,2.0,7.0,1.0,9.0,15.0,0.0,
2016-03-15,Northern Illinois,Vanderbilt,,2.0,8.0,1.0,9.0,4.0,1.0,
2016-03-15,Texas,Texas A&M,,4.0,9.0,2.0,5.0,7.0,0.0,
2016-03-15,Grambling,Arkansas,,4.0,8.0,2.0,14.0,15.0,0.0,
2016-03-16,Wright State,Louisville,,1.0,7.0,2.0,9.0,13.0,2.0,
2016-03-16,Indiana State,NC State,,11.0,16.0,1.0,7.0,10.0,2.0,
2016-03-16,Towson,Virginia,,8.0,10.0,2.0,10.0,12.0,1.0,
2016-03-16,Southeast Missouri State,Missouri,,6.0,10.0,3.0,13.0,10.0,2.0,
2016-03-16,Elon,North Carolina,,6.0,7.0,3.0,11.0,11.0,0.0,
2016-03-16,Davidson,South Carolina,,2.0,8.0,2.0,15.0,19.0,1.0,
2016-03-16,New Orleans,LSU,,4.0,8.0,1.0,9.0,10.0,0.0,
2016-03-16,Ole Miss,UAB,,5.0,7.0,0.0,1.0,6.0,1.0,
2016-03-16,Grambling,Arkansas,,2.0,6.0,2.0,3.0,4.0,1.0,
2016-03-16,Western Illinois,Missouri State,,3.0,6.0,1.0,15.0,16.0,2.0,
2016-03-16,Clemson,The Citadel,,5.0,11.0,2.0,4.0,6.0,0.0,
2016-03-16,Miami,UCF,,5.0,10.0,0.0,2.0,8.0,1.0,
2016-03-16,Oral Roberts,Mississippi State,,3.0,7.0,1.0,1.0,6.0,0.0,
2016-03-17,California,USC,,5.0,12.0,4.0,4.0,9.0,1.0,
2016-03-18,Wake Forest,Virginia,,0.0,7.0,2.0,4.0,6.0,1.0,
2016-03-18,Michigan,Oklahoma State,,3.0,7.0,1.0,6.0,5.0,2.0,
2016-03-18,North Carolina,Duke,,11.0,10.0,0.0,2.0,4.0,5.0,
2016-03-18,Notre Dame,NC State,,1.0,4.0,1.0,9.0,10.0,0.0,
2016-03-18,Tulane,Texas,,3.0,5.0,0.0,2.0,8.0,1.0,
2016-03-18,Kentucky,Georgia,,2.0,5.0,0.0,5.0,8.0,2.0,
2016-03-18,Wake Forest,Virginia,,4.0,5.0,1.0,6.0,11.0,1.0,
2016-03-18,Louisville,Miami,,4.0,9.0,1.0,8.0,12.0,0.0,
2016-03-18,Arkansas,South Carolina,,6.0,12.0,0.0,10.0,16.0,0.0,
2016-03-18,Mississippi State,Vanderbilt,,2.0,8.0,1.0,1.0,7.0,2.0,
2016-03-18,Utah,Oregon,,4.0,7.0,0.0,1.0,3.0,2.0,
2016-03-18,Texas A&M,Auburn,,,,,,,,
2016-03-18,Iowa,Missouri State,,1.0,8.0,0.0,4.0,5.0,0.0,
2016-03-18,Florida State,Pittsburgh,,17.0,11.0,0.0,4.0,6.0,5.0,
2016-03-18,Boston College,Clemson,,2.0,7.0,1.0,6.0,9.0,0.0,
2016-03-18,Michigan State,South Florida,,11.0,15.0,1.0,1.0,4.0,3.0,
2016-03-18,Ole Miss,Tennessee,,2.0,7.0,2.0,3.0,6.0,0.0,
2016-03-18,Missouri,Florida,,3.0,10.0,2.0,4.0,10.0,2.0,
2016-03-18,Florida Atlantic,Middle Tennessee,,6.0,13.0,0.0,8.0,11.0,2.0,
2016-03-18,Virginia Tech,Georgia Tech,,4.0,10.0,1.0,14.0,16.0,3.0,
2016-03-18,West Virginia,TCU,,6.0,9.0,2.0,10.0,11.0,3.0,
2016-03-18,Arizona State,Oregon State,,2.0,6.0,2.0,3.0,7.0,0.0,
2016-03-18,California,USC,,5.0,8.0,3.0,18.0,18.0,0.0,
2016-03-18,Alabama,LSU,,,,,,,,
2016-03-19,Tulane,Texas,,3.0,5.0,0.0,2.0,8.0,1.0,
2016-03-19,Wake Forest,Virginia,,9.0,11.0,2.0,8.0,12.0,2.0,
2016-03-19,North Carolina,Duke,,12.0,8.0,0.0,2.0,9.0,2.0,
2016-03-19,Kentucky,Georgia,,11.0,14.0,1.0,4.0,7.0,2.0,
2016-03-19,Alabama,LSU,,6.0,12.0,0.0,0.0,5.0,0.0,
2016-03-19,Michigan,Oklahoma State,,4.0,9.0,2.0,5.0,2.0,1.0,
2016-03-19,Ole Miss,Tennessee,,6.0,10.0,1.0,4.0,10.0,1.0,
2016-03-19,West Virginia,TCU,,1.0,2.0,3.0,7.0,10.0,0.0,
2016-03-19,Arizona State,Oregon State,,2.0,8.0,3.0,12.0,11.0,0.0,
2016-03-19,California,USC,,4.0,10.0,0.0,5.0,14.0,0.0,
2016-03-19,Tulane,Texas,,3.0,9.0,2.0,10.0,10.0,2.0,
2016-03-19,Michigan State,South Florida,,0.0,5.0,1.0,2.0,6.0,0.0,
2016-03-19,Alabama,LSU,,4.0,7.0,1.0,3.0,13.0,2.0,
2016-03-19,Mississippi State,Vanderbilt,,5.0,9.0,1.0,4.0,8.0,0.0,
2016-03-19,Florida Atlantic,Middle Tennessee,,7.0,8.0,0.0,2.0,6.0,2.0,
2016-03-19,Texas A&M,Auburn,,12.0,17.0,1.0,8.0,10.0,2.0,
2016-03-19,Notre Dame,NC State,,8.0,17.0,1.0,4.0,16.0,2.0,
2016-03-19,Florida State,Pittsburgh,,10.0,11.0,1.0,2.0,6.0,2.0,
2016-03-19,Iowa,Missouri State,,4.0,8.0,0.0,5.0,9.0,3.0,
2016-03-19,Arkansas,South Carolina,,2.0,4.0,0.0,6.0,8.0,1.0,
2016-03-19,Boston College,Clemson,,1.0,5.0,3.0,6.0,7.0,2.0,
2016-03-19,Utah,Oregon,,5.0,6.0,0.0,9.0,14.0,1.0,
2016-03-19,Texas A&M,Auburn,,7.0,11.0,2.0,9.0,17.0,0.0,
2016-03-19,Virginia Tech,Georgia Tech,,3.0,6.0,3.0,8.0,11.0,1.0,
2016-03-19,Missouri,Florida,,2.0,4.0,0.0,6.0,9.0,1.0,
2016-03-19,Louisville,Miami,,3.0,9.0,2.0,6.0,8.0,0.0,
2016-03-20,Florida State,Pittsburgh,,2.0,2.0,1.0,5.0,9.0,2.0,
2016-03-20,Michigan State,South Florida,,5.0,8.0,0.0,7.0,11.0,2.0,
2016-03-20,Missouri,Florida,,5.0,9.0,2.0,7.0,11.0,0.0,
2016-03-20,Florida Atlantic,Middle Tennessee,,12.0,14.0,3.0,1.0,6.0,6.0,
2016-03-20,Boston College,Clemson,,2.0,10.0,1.0,3.0,12.0,1.0,
2016-03-20,North Carolina,Duke,,8.0,11.0,3.0,2.0,6.0,2.0,
2016-03-20,Arkansas,South Carolina,,6.0,9.0,1.0,8.0,10.0,2.0,
2016-03-20,Mississippi State,Vanderbilt,,6.0,11.0,3.0,12.0,14.0,1.0,
2016-03-20,Texas A&M,Auburn,,12.0,16.0,1.0,10.0,11.0,2.0,
2016-03-20,Iowa,Missouri State,,6.0,8.0,0.0,8.0,11.0,1.0,
2016-03-20,Arizona State,Oregon State,,3.0,4.0,1.0,7.0,9.0,1.0,
2016-03-20,Notre Dame,NC State,,6.0,7.0,0.0,16.0,17.0,1.0,
2016-03-20,Louisville,Miami,,4.0,5.0,2.0,3.0,4.0,3.0,
2016-03-20,Kentucky,Georgia,,14.0,13.0,0.0,6.0,11.0,4.0,
2016-03-20,Tulane,Texas,,5.0,7.0,1.0,3.0,8.0,3.0,
2016-03-20,Michigan,Oklahoma State,,4.0,8.0,0.0,2.0,4.0,0.0,
2016-03-20,Virginia Tech,Georgia Tech,,8.0,11.0,2.0,16.0,17.0,1.0,
2016-03-20,Ole Miss,Tennessee,,10.0,15.0,2.0,7.0,11.0,2.0,
2016-03-20,Alabama,LSU,,5.0,12.0,4.0,7.0,11.0,1.0,
2016-03-20,West Virginia,TCU,,2.0,8.0,2.0,14.0,16.0,0.0,
2016-03-20,Utah,Oregon,,2.0,6.0,1.0,0.0,3.0,2.0,
2016-03-22,UT Martin,Ole Miss,,2.0,7.0,1.0,8.0,7.0,0.0,
2016-03-22,Mercer,Georgia,,3.0,9.0,1.0,1.0,6.0,1.0,
2016-03-22,NC State,UNC Wilmington,,4.0,7.0,0.0,6.0,7.0,0.0,
2016-03-22,UCF,Florida State,,2.0,5.0,0.0,7.0,11.0,1.0,
2016-03-22,Morehead State,Kentucky,,5.0,10.0,0.0,10.0,14.0,4.0,
2016-03-22,Alabama State,Auburn,,0.0,2.0,0.0,11.0,21.0,1.0,
2016-03-22,Vanderbilt,Middle Tennessee,,4.0,7.0,6.0,7.0,9.0,3.0,
