PopularName_Score,ProperName_Score,MHSAA_SchoolId,SchoolInfo_Index,Matched_School_Name
70,81,6386,1411,muskegon catholic central
51,50,6387,1296,windover high school
46,53,6388,975,pentwater public school
50,53,6389,1055,roosevelt high school
48,48,6390,851,mosaic school
47,54,6391,533,heartwood school
53,56,6392,89,bedford senior high school
47,53,6393,1162,the learning coop
46,57,6394,274,columbia central high school
46,53,6395,550,hill center
57,52,6396,49,armada high school
49,57,6397,225,charem alternative schools
50,50,6398,706,learning options high school
59,62,6399,597,innovation central high
47,63,6400,1236,warren woods enterprise hs
54,58,6401,555,hillside learning behavior center
39,47,6402,388,edwardsburg high school
42,50,6403,924,oakridge fusion
56,62,6404,885,niles cedar lane
49,54,6405,521,harrison center
57,58,6406,1411,muskegon catholic central
48,51,6407,1336,calvary schools of holland
58,69,6408,499,gull lake gateway academy
56,59,6409,1037,river valley academy
50,54,6410,885,niles cedar lane
51,59,6411,1274,west senior high
46,59,6412,525,hartford alternative education
51,52,6413,469,gogebicontonagon isd special education
50,46,6414,682,lakeland high school
54,59,6415,1048,rockford high school
49,58,6416,1187,union city high school
55,59,6417,1204,van buren tech
51,57,6418,1085,sheldon pines school
59,71,6419,1386,juniata christian school
50,51,6420,425,forest park school
42,52,6421,382,eau claire high school
61,70,6422,182,career and technical education
54,67,6423,381,eaton resa meadowview onsite
50,61,6424,1258,way south haven
44,53,6425,506,hamilton flex
53,75,6426,198,carsonvilleport sanilac hs
59,69,6427,638,jonesville pathways
47,55,6428,759,mackinac island school
58,62,6429,1233,warren mott high school
57,59,6430,138,bridge academy
45,55,6431,550,hill center
51,50,6432,1295,wilson talent center
51,52,6433,1295,wilson talent center
55,55,6434,1295,wilson talent center
48,48,6435,663,kent city high school
56,58,6436,974,pennfield senior high school
51,52,6437,372,east lee campus
53,67,6438,1006,portage northern high school
67,62,6439,1422,oakland christian school
47,56,6440,394,engadine schools
54,58,6441,493,greenfield school
50,55,6442,974,pennfield senior high school
57,53,6443,1154,tecumseh high school
61,52,6444,769,madison school
58,55,6445,926,oakridge middle school
50,53,6446,801,mattawan high school
50,58,6447,1294,williamston high school
58,62,6448,438,fremont high school
57,59,6449,139,bridge academy of southwest michigan
50,57,6450,1040,riverside academy west campus
50,55,6451,489,great lakes bay early college
52,59,6452,236,cheboygan area high school
51,55,6453,237,cheboygan middle school
44,48,6454,138,bridge academy
51,61,6455,1258,way south haven
50,54,6457,506,hamilton flex
42,52,6458,869,negaunee high school
57,59,6459,1391,lake michigan academy
61,64,6460,1407,michigan lutheran seminary
51,55,6461,176,capital area k12 online
61,67,6462,1392,lake michigan catholic school
52,57,6463,466,godwin heights learning center
48,51,6464,489,great lakes bay early college
47,52,6465,218,central lake public schools
43,54,6466,251,clare high school
53,54,6467,1097,southeast career pathways
64,67,6468,1338,cardinal mooney catholic
56,55,6469,381,eaton resa meadowview onsite
46,54,6470,1253,way academy vernor site
43,68,6471,45,annapolis high school
56,56,6472,1445,st mary school
47,47,6473,1217,vicksburg high school
48,50,6474,1257,way niles
57,73,6475,637,jonesville high school
48,56,6476,500,gull lake high school
49,59,6477,205,cassopolis alternative ed
57,62,6478,1422,oakland christian school
61,71,6479,998,plymouth high school
59,77,6480,796,mason county central hs
57,67,6481,638,jonesville pathways
53,57,6482,877,new school high
48,58,6483,548,highland pines school
57,56,6484,418,flex high north flint
51,50,6485,1227,waldron learning center
53,60,6486,230,charlotte early middle college
50,76,6487,84,beacon day treatment center
50,67,6488,167,calhoun area career center
52,50,6489,91,beekman center
53,77,6490,233,charlton heston academy
45,50,6491,1255,way eau claire
57,62,6492,1274,west senior high
40,44,6493,1249,way oasis
61,71,6494,526,hartford high school
40,48,6495,282,comstock high school
47,53,6496,1354,everest academy
50,58,6497,1246,watersmeet township school
72,75,6498,1411,muskegon catholic central
52,54,6499,924,oakridge fusion
53,52,6500,1077,sault area career center
56,56,6501,1443,st mary cathedral school
50,56,6502,2,academy 21
60,68,6503,483,grandville education center
52,53,6504,1345,cornerstone christian school
52,48,6505,289,constantine alternative education
52,52,6506,45,annapolis high school
44,50,6507,877,new school high
46,49,6508,594,inland lakes secondary school
57,67,6509,795,marysville high school
62,76,6510,233,charlton heston academy
62,54,6511,1227,waldron learning center
56,61,6512,841,monroe county youth center
47,51,6513,167,calhoun area career center
50,50,6514,273,columbia alternative education
62,60,6515,1407,michigan lutheran seminary
47,55,6516,688,lakeview high school
53,65,6517,1400,lumen christi catholic school
63,80,6518,104,benzie academy
48,52,6519,242,chippewa correctional facility
56,59,6520,364,east china virtual academy
54,58,6521,224,chandler park academy high school
60,63,6522,158,burt township school
63,60,6523,852,mott middle college high school
53,61,6524,1121,st louis high school
50,57,6525,1378,hillsdale academy
52,49,6526,1427,plymouth christian academy
50,58,6527,384,edison
46,69,6528,1384,international islamic academy
45,54,6529,205,cassopolis alternative ed
63,63,6530,213,central academy
50,65,6531,748,litchfield high school
55,52,6532,1039,riverside academy
66,68,6533,1411,muskegon catholic central
49,55,6534,255,clarkston high school
56,57,6535,1267,west iron county high school
57,68,6536,1392,lake michigan catholic school
51,57,6537,874,new lothrop high school
50,54,6538,1445,st mary school
50,50,6539,1447,st patrick school
50,53,6540,492,great lakes online education
52,54,6541,597,innovation central high
56,61,6542,506,hamilton flex
51,59,6543,1208,vandercook lake high school
44,48,6544,436,freedom acres school
50,54,6545,924,oakridge fusion
41,52,6546,426,fowler high school
57,68,6547,1448,state line christian school
42,48,6548,1341,cedar creek christian school
44,53,6549,1133,sturgis high school
50,59,6550,500,gull lake high school
53,57,6551,1105,southwestern classical academy
56,63,6552,597,innovation central high
45,52,6553,735,link learning belding
44,53,6554,808,melvindale high school
50,65,6555,429,francis reh psa
50,54,6556,1204,van buren tech
51,56,6557,1365,freedom christian school
47,53,6558,584,huron valley adult education
51,56,6559,812,menominee isd special education
55,64,6560,1464,west michigan lutheran school
53,62,6561,638,jonesville pathways
47,52,6562,381,eaton resa meadowview onsite
52,63,6563,745,link learning st louis
49,56,6564,1271,west middle school
51,62,6565,1234,warren woods adult education
56,56,6566,885,niles cedar lane
52,59,6567,787,marquette branch prison
54,71,6568,1002,port huron northern high school
55,59,6569,890,north branch high school
55,60,6570,910,northwest high school
51,62,6571,1238,washtenaw alliance for virtual education
50,56,6572,890,north branch high school
52,59,6573,332,detention center
52,57,6574,497,grosse pointe north high school
58,70,6575,597,innovation central high
56,65,6576,795,marysville high school
52,57,6577,498,grosse pointe south high school
57,51,6578,1422,oakland christian school
52,64,6579,6,academy west alternative education
59,72,6580,597,innovation central high
51,52,6581,139,bridge academy of southwest michigan
62,71,6582,790,marshall academy
51,62,6583,778,manton consolidated high school
54,62,6584,1266,west bloomfield high school
55,59,6585,924,oakridge fusion
42,52,6586,362,early college alliance
36,46,6587,93,belding high school
48,54,6588,1075,satterlee school
51,57,6589,476,grand rapids learning center
47,56,6590,843,montabella juniorsenior high
53,61,6591,680,lake shore high school
49,57,6592,500,gull lake high school
45,55,6593,785,marion high school
38,50,6594,785,marion high school
52,63,6595,1129,stoney creek high school
46,55,6596,526,hartford high school
45,52,6597,759,mackinac island school
52,62,6598,493,greenfield school
44,53,6599,132,brandon high school
49,57,6600,463,glen lake community school
47,57,6601,963,parnall correctional facility
49,48,6602,1120,st louis correctional facility
58,65,6603,284,comstock park high school
56,69,6604,796,mason county central hs
52,62,6605,361,ea johnson memorial hs
47,48,6606,1447,st patrick school
52,55,6607,1161,the learning community
53,65,6608,1463,west highland christian academy
49,55,6609,418,flex high north flint
51,61,6610,1258,way south haven
54,67,6611,1263,webberville high school
58,57,6612,230,charlotte early middle college
62,65,6613,682,lakeland high school
53,48,6614,1126,sterling heights senior hs
41,45,6615,158,burt township school
53,56,6616,160,byron center charter school
52,59,6617,840,monroe county middle college
50,50,6618,661,kent career tech center
55,53,6619,1177,tri county educational center
52,54,6620,1178,tri county senior high school
55,62,6621,198,carsonvilleport sanilac hs
53,56,6622,996,plainwell high school
47,50,6623,814,merrill high school
61,69,6624,1140,superior central school
50,55,6625,273,columbia alternative education
58,58,6626,378,eaton county youth facility
59,62,6627,1251,way academy chicago site
50,50,6628,418,flex high north flint
53,57,6629,1379,howardsville christian school
47,54,6630,232,charlotte senior high school
51,69,6631,169,calumet high school
50,53,6632,515,harbor springs high school
54,77,6633,160,byron center charter school
46,47,6634,227,charles l bowers farm
53,50,6635,77,bay city academy farragut campus
52,52,6636,497,grosse pointe north high school
56,73,6637,1055,roosevelt high school
52,56,6638,837,mioausable high school
57,75,6639,367,east jackson secondary school
53,61,6640,1242,washtenaw technical middle college
46,51,6641,1294,williamston high school
41,47,6642,1303,woodville community center
48,55,6643,233,charlton heston academy
43,50,6644,696,landmark academy
43,48,6645,550,hill center
50,59,6646,143,brighton high school
42,52,6647,1213,veritas
46,55,6648,835,millington high school
48,56,6649,1082,shared time
58,67,6650,47,arbor preparatory high school
51,48,6651,198,carsonvilleport sanilac hs
59,62,6652,917,oakland early college
39,50,6653,113,big bay de noc school
53,59,6654,1274,west senior high
57,53,6655,36,allendale high school
45,52,6656,1174,transition services
54,61,6657,897,north farmington high school
47,53,6658,1174,transition services
54,63,6659,388,edwardsburg high school
46,50,6660,486,grant learning center
56,65,6661,692,lakeville high school
46,50,6662,521,harrison center
58,60,6663,512,hanoverhorton high school
55,59,6664,1002,port huron northern high school
49,57,6665,1049,rockford hs freshman center
67,65,6666,580,huron area technical center
48,59,6667,426,fowler high school
39,50,6668,896,north ednew horizons
53,53,6669,379,eaton rapids high school
55,67,6670,842,monroe high school
55,57,6671,118,black river public school middlehigh
47,52,6672,562,home education site
45,53,6673,1082,shared time
45,51,6674,784,marion d crouse instr center
49,55,6675,1380,huron valley lutheran high school
42,50,6676,280,compass pointe
56,51,6677,1142,suttons bay virtual school
57,60,6678,148,brookside learning center
53,74,6679,87,beaver island community school
57,52,6680,959,oxford virtual academy
59,59,6681,1411,muskegon catholic central
52,60,6682,701,lawrence jrsr high school
44,53,6683,1158,the greenspire school
49,60,6684,1258,way south haven
50,62,6685,72,bates
47,49,6686,127,boyne falls public school
47,54,6687,917,oakland early college
52,47,6688,660,kensington woods schools
50,51,6689,796,mason county central hs
55,55,6690,1072,sanilac career center
47,56,6691,384,edison
54,54,6692,1154,tecumseh high school
63,73,6693,431,frankfort high school
57,77,6694,507,hamilton high school
54,62,6695,1266,west bloomfield high school
54,69,6696,637,jonesville high school
44,50,6697,901,north pointe center
50,56,6698,1082,shared time
50,54,6699,1173,tipton academy 48
49,50,6700,678,lake lindenhubbell schools
50,50,6701,260,clinton county education center
52,53,6702,836,milton c porter ed center
49,54,6703,25,alanson public school
52,52,6704,1316,algoma christian school
45,50,6705,594,inland lakes secondary school
60,80,6706,1447,st patrick school
59,55,6707,885,niles cedar lane
52,58,6708,360,durand area high school
59,54,6709,915,oak park high school
64,65,6710,717,lifetech academy
60,47,6711,1036,river rouge high school
52,62,6712,569,horizon high school
63,77,6713,890,north branch high school
44,52,6714,787,marquette branch prison
49,54,6715,1421,oakdale academy
41,52,6716,271,coloma high school
67,67,6717,1365,freedom christian school
47,57,6718,38,almont high school
51,58,6719,1322,battle creek academy
40,50,6720,238,chelsea high school
54,57,6721,1094,south lake high school
67,71,6722,1455,tri-unity christian school
49,62,6723,381,eaton resa meadowview onsite
65,55,6724,785,marion high school
58,61,6725,759,mackinac island school
52,47,6726,193,caro high school
49,57,6727,1407,michigan lutheran seminary
55,68,6728,1246,watersmeet township school
50,59,6729,532,hazel park high school
57,60,6730,446,galesburgaugusta high school
52,62,6731,1330,brockway christian academy
62,67,6732,1017,quincy high school
50,53,6733,811,menominee high school
54,63,6734,406,farmington high school
48,55,6735,705,learning center
49,72,6736,1098,southeastern high school
51,61,6737,85,beal city high school
53,74,6738,989,pine river area high school
53,62,6739,638,jonesville pathways
61,68,6740,939,orchard center high school
48,55,6741,1429,prairie baptist school
47,50,6742,453,genesee county jail
47,55,6743,55,ashley high school
51,61,6744,1343,community baptist christian school
57,61,6745,85,beal city high school
50,53,6746,1064,saginaw high school
59,63,6747,835,millington high school
47,50,6748,1007,portland high school
48,52,6749,343,dewitt high school
54,61,6750,164,cadillac innovation high school
58,69,6751,834,milford high school
49,53,6752,573,howe trainable center and montessori
56,53,6753,483,grandville education center
47,46,6754,1228,walkerville public school
48,52,6755,485,grant high school
54,57,6756,756,ludington high school
62,69,6757,405,farmington central high school
62,64,6758,882,newcomers community school
55,56,6759,405,farmington central high school
55,51,6760,327,decatur jr sr high school
58,74,6761,390,eisenhower high school
65,69,6762,316,dansville high school
64,73,6763,882,newcomers community school
49,63,6764,1286,white lake area community education
50,50,6765,924,oakridge fusion
68,82,6766,828,michigan school for the deaf
48,54,6767,694,lamphere center
50,56,6768,656,kennedy center
63,75,6769,828,michigan school for the deaf
57,60,6770,1048,rockford high school
62,70,6771,1438,skeels christian school
50,62,6772,167,calhoun area career center
49,67,6773,909,northwest alternative high school
39,47,6774,630,jerry l white center
53,61,6775,1379,howardsville christian school
54,59,6776,75,battle creek central high school
47,59,6777,431,frankfort high school
61,73,6778,796,mason county central hs
55,56,6779,171,camdenfrontier k12 school
55,75,6780,506,hamilton flex
50,57,6781,122,bloomfield hills high school
45,51,6782,1231,walled lake western high school
51,62,6783,205,cassopolis alternative ed
58,65,6784,1437,shrine catholic high school
49,48,6785,1146,swartz creek virtual learning center
41,52,6786,271,coloma high school
45,45,6787,506,hamilton flex
55,58,6788,414,flat river academy
53,67,6789,118,black river public school middlehigh
54,60,6790,1407,michigan lutheran seminary
74,81,6791,1411,muskegon catholic central
44,53,6792,769,madison school
50,61,6793,265,clio area high school
50,53,6794,759,mackinac island school
48,48,6795,187,career preparation
47,52,6796,885,niles cedar lane
49,56,6797,1222,vista meadows academy
62,64,6798,1114,st charles virtual school
52,60,6799,424,forest area high school
55,63,6800,627,jefferson high school
51,72,6801,998,plymouth high school
50,81,6802,273,columbia alternative education
57,61,6803,586,huron valley womens
48,59,6804,798,mason high school
49,57,6805,1111,spring lake high school
46,56,6806,807,mecostaosceola education center
57,69,6807,21,airport center for education
55,69,6808,839,monroe county education center
66,81,6809,1333,cadillac heritage christian school
51,54,6810,901,north pointe center
47,52,6811,787,marquette branch prison
47,60,6812,482,grand traverse academy
40,55,6813,233,charlton heston academy
52,59,6814,1037,river valley academy
43,50,6815,207,cedar springs high school
47,49,6816,760,mackinaw city k12 school
46,54,6817,688,lakeview high school
47,52,6818,741,link learning lakeview
55,63,6819,654,kelloggsville high school
50,53,6820,793,martin high school
49,53,6821,596,innovation academy
51,61,6822,638,jonesville pathways
58,55,6823,1313,zeeland west high school
51,59,6824,94,bellaire middlehigh school
44,56,6825,835,millington high school
56,67,6826,1432,rochester hills christian school
50,58,6827,1263,webberville high school
68,74,6828,824,michigan international prep school
42,50,6830,158,burt township school
40,48,6831,1066,sail skills for adult independent living
50,59,6832,671,kingston high school
45,48,6833,524,hart middle school
54,61,6834,597,innovation central high
44,49,6835,417,flex high burton
50,51,6836,556,holland high school
47,62,6837,274,columbia central high school
45,52,6838,274,columbia central high school
60,63,6839,79,bay city central high school
45,53,6840,388,edwardsburg high school
58,64,6841,506,hamilton flex
50,48,6842,692,lakeville high school
52,50,6843,332,detention center
49,50,6844,1303,woodville community center
53,50,6845,443,fulton alternative education
55,53,6846,583,huron learning center
48,45,6847,35,allen park high school
58,55,6848,1345,cornerstone christian school
52,48,6849,260,clinton county education center
62,57,6851,730,lincoln park high school
59,63,6852,14,addison high school
54,52,6853,881,newberry correctional facility
49,52,6854,432,franklin high school
49,44,6855,35,allen park high school
57,54,6856,193,caro high school
72,72,6857,828,michigan school for the deaf
51,55,6858,1095,south lyon east high school
53,55,6859,260,clinton county education center
64,69,6860,405,farmington central high school
56,71,6861,790,marshall academy
49,62,6862,605,ionia county career center
58,62,6863,1274,west senior high
43,50,6864,348,dickinsoniron special education
54,51,6865,252,clare pioneer high school
58,71,6866,233,charlton heston academy
51,56,6867,221,centreville adult education
40,47,6868,521,harrison center
55,55,6869,507,hamilton high school
65,69,6870,896,north ednew horizons
53,54,6871,187,career preparation
59,62,6872,586,huron valley womens
55,63,6873,627,jefferson high school
47,58,6874,388,edwardsburg high school
58,60,6875,316,dansville high school
52,64,6876,316,dansville high school
57,63,6877,597,innovation central high
52,60,6878,316,dansville high school
49,56,6879,201,caseville school k12
54,56,6880,221,centreville adult education
58,71,6881,250,clara b ford academy sda
49,58,6882,1190,union high transition
49,54,6883,796,mason county central hs
55,52,6884,682,lakeland high school
54,61,6885,660,kensington woods schools
53,54,6886,429,francis reh psa
54,62,6887,1126,sterling heights senior hs
51,56,6888,161,byron center high school
63,48,6889,493,greenfield school
58,59,6890,83,bayarenac community high school
54,54,6891,694,lamphere center
50,50,6892,583,huron learning center
55,64,6893,1007,portland high school
66,66,6912,326,dearborn public schools virtual k12
75,91,7341,815,merritt academy
54,69,7342,1000,pontiac high school
60,50,7343,645,kalamazoo covenant academy
81,69,7344,1177,tri county educational center
57,100,7345,44,ann arbor learning community
57,61,7346,255,clarkston high school
73,100,7347,439,frontier international academy
100,100,7348,482,grand traverse academy
75,82,7349,1351,detroit cristo rey high school
86,86,7350,926,oakridge middle school
76,94,7351,524,hart middle school
71,82,7352,1317,all saints central middle & high school
86,94,7353,820,michigan collegiate middlehigh school
30,30,7354,621,jackson pathways
78,100,7355,1033,reuther middle school
80,100,7356,1271,west middle school
48,72,7357,493,greenfield school
67,80,7358,323,dearborn high school
50,50,7359,991,pineview homes
94,94,7360,1271,west middle school
71,82,7361,627,jefferson high school
76,83,7362,1245,waterford mott high school
72,84,7363,508,hamilton middle school
86,86,7364,508,hamilton middle school
67,82,7365,1205,van hoosen middle school
74,79,7366,497,grosse pointe north high school
83,83,7367,508,hamilton middle school
81,81,7368,282,comstock high school
71,80,7369,508,hamilton middle school
83,83,7370,508,hamilton middle school
79,89,7371,1033,reuther middle school
81,81,7372,791,marshall high school
79,94,7373,1311,ypsilanti stemm middle college
82,82,7374,627,jefferson high school
73,73,7375,1113,st charles community middlehigh school
80,80,7376,729,lincoln high school
84,84,7377,926,oakridge middle school
73,82,7378,1002,port huron northern high school
73,82,7379,405,farmington central high school
62,72,7380,1145,swartz creek high school
64,82,7381,1033,reuther middle school
78,100,7382,524,hart middle school
59,61,7383,1380,huron valley lutheran high school
56,61,7384,775,manistee isd center programs
73,77,7385,908,northville high school
69,78,7386,864,muskegon high school
71,71,7387,1119,st joseph high school
72,86,7388,508,hamilton middle school
67,74,7389,508,hamilton middle school
71,83,7390,478,grand rapids montessori middlehigh
72,79,7391,237,cheboygan middle school
69,79,7392,926,oakridge middle school
78,78,7393,1454,traverse city christian school
70,76,7394,284,comstock park high school
71,80,7395,926,oakridge middle school
73,84,7396,1033,reuther middle school
71,82,7397,926,oakridge middle school
84,100,7398,1271,west middle school
80,80,7399,1000,pontiac high school
72,82,7400,474,grand haven high school
82,88,7401,1461,waterbrook christian academy
70,78,7402,1464,west michigan lutheran school
86,86,7403,1119,st joseph high school
85,85,7404,1378,hillsdale academy
71,78,7405,1464,west michigan lutheran school
64,64,7406,1268,west mi academy of environmental science
94,94,7407,999,pontiac academy for excellence
86,86,7408,1469,zion christian school
94,94,7409,439,frontier international academy
66,73,7410,477,grand rapids montessori academy
56,72,7411,164,cadillac innovation high school
57,73,7412,341,detroit school of arts
56,84,7413,341,detroit school of arts
65,87,7414,341,detroit school of arts
65,87,7415,341,detroit school of arts
58,83,7416,1389,laingsburg christian school
65,78,7417,618,jackson county jail
82,82,7418,639,joy preparatory academy
69,82,7419,1335,calvary christian schools
69,69,7420,1464,west michigan lutheran school
59,75,7421,643,kalamazoo central high school
81,89,7422,480,grand rapids university preparatory academy
53,65,7423,812,menominee isd special education
43,90,7425,1342,clonlara school
70,89,7426,1269,west michigan aviation academy
67,76,7427,1354,everest academy
50,52,7428,618,jackson county jail
62,64,7429,812,menominee isd special education
33,38,7430,292,cooke school
46,51,7431,124,blossomland learning center
52,49,7432,1290,whitehall senior high school
73,83,7433,1202,utica high school
62,70,7434,1163,the lincoln center
57,60,7435,731,lincoln school
58,59,7436,732,lincoln senior high school
51,53,7437,533,heartwood school
42,44,7438,1257,way niles
51,52,7439,440,fruitport adult education
54,56,7440,504,hale area school
57,59,7441,1356,faith baptist school
60,69,7442,209,cedarville school
57,58,7443,1322,battle creek academy
50,56,7444,820,michigan collegiate middlehigh school
55,53,7445,715,life skills center
57,50,7446,770,malc
50,51,7447,790,marshall academy
53,56,7448,760,mackinaw city k12 school
60,73,7449,1001,port huron high school
58,60,7450,1424,our lady of the lakes catholic school
54,56,7451,772,malcolm williams school
45,50,7452,271,coloma high school
49,61,7453,1163,the lincoln center
46,52,7454,521,harrison center
41,50,7455,124,blossomland learning center
49,57,7456,674,laingsburg high school
53,59,7457,127,boyne falls public school
53,56,7458,605,ionia county career center
44,50,7459,992,pioneer high school
70,75,7460,1037,river valley academy
62,60,7461,476,grand rapids learning center
49,57,7462,233,charlton heston academy
57,59,7463,340,detroit public safety academy
48,48,7464,562,home education site
48,48,7465,562,home education site
48,48,7466,562,home education site
48,48,7467,562,home education site
48,48,7468,562,home education site
48,48,7469,562,home education site
48,48,7470,562,home education site
48,48,7471,562,home education site
82,82,7882,474,grand haven high school
55,55,8165,697,lanse area school
55,50,8166,566,hope of detroit academy middlehigh
62,90,8198,1341,cedar creek christian school
58,58,8223,1253,way academy vernor site
65,85,8228,457,genesee stem academy
53,63,8229,481,grand river preparatory high school
60,73,8230,457,genesee stem academy
53,56,8251,260,clinton county education center
55,53,8252,631,jo brighton skills center
58,50,8253,1303,woodville community center
46,55,8254,769,madison school
64,80,8255,1224,voyageur college prep
54,65,8256,549,highpoint virtual academy of michigan
47,50,8257,265,clio area high school
48,52,8258,648,kalkaska high school
46,67,8260,310,crestwood high school
48,52,8261,1162,the learning coop
46,53,8262,583,huron learning center
56,52,8263,1312,zeeland east high school
54,59,8265,1379,howardsville christian school
64,77,8266,403,fairview school
45,52,8267,812,menominee isd special education
54,57,8268,562,home education site
48,48,8269,1082,shared time
46,58,8270,1162,the learning coop
45,55,8273,93,belding high school
63,79,8274,1390,lake area christian school
45,52,8275,568,horizon alternative school
68,75,8276,1345,cornerstone christian school
50,56,8277,1194,universal learning academy
47,57,8278,638,jonesville pathways
51,65,8279,586,huron valley womens
51,57,8280,901,north pointe center
54,72,8281,1119,st joseph high school
59,65,8282,521,harrison center
49,53,8283,885,niles cedar lane
48,61,8284,780,maple valley jrsr high school
38,46,8285,151,buchanan step up
50,53,8286,1117,st ignace juvenile detention facility
50,71,8287,533,heartwood school
50,47,8288,261,clinton high school
55,70,8289,1451,the new millennium academy
56,59,8290,671,kingston high school
47,50,8291,66,bangor high school
50,54,8292,885,niles cedar lane
60,74,8293,1194,universal learning academy
50,51,8294,1403,meadow montessori school
55,71,8295,379,eaton rapids high school
43,43,8296,1107,special education
54,53,8297,728,lincoln developmental center
51,56,8298,784,marion d crouse instr center
48,54,8299,1257,way niles
54,48,8300,831,midland high school
65,72,8301,916,oak park virtual academy
57,71,8302,250,clara b ford academy sda
71,83,8303,1403,meadow montessori school
84,92,8304,1403,meadow montessori school
55,67,8305,1060,saginaw arts and sciences academy
49,47,8306,260,clinton county education center
50,56,8307,1254,way east jackson
51,59,8308,580,huron area technical center
80,80,8309,508,hamilton middle school
71,92,8310,377,eastpointe virtual academy
55,62,8312,1338,cardinal mooney catholic
50,47,8313,896,north ednew horizons
59,60,8315,818,michael j mcgivney
65,72,8316,1198,university preparatory art design middlehigh
44,75,8317,9,ace
54,54,8318,394,engadine schools
71,74,8319,233,charlton heston academy
77,86,8320,765,madison academy high school
80,100,8321,696,landmark academy
62,71,8322,94,bellaire middlehigh school
67,67,8323,1383,interlochen arts academy
76,68,8326,556,holland high school
69,68,8327,556,holland high school
56,59,8328,556,holland high school
63,92,8329,1204,van buren tech
48,48,8330,46,apollo center
44,44,8331,938,ontonagon area school
48,53,8332,924,oakridge fusion
46,53,8333,1149,taylor high school
47,57,8334,49,armada high school
40,48,8335,373,eastern high school
47,52,8336,293,cooper correctional facility
59,75,8337,1203,valley center school
46,50,8338,843,montabella juniorsenior high
63,87,8339,1380,huron valley lutheran high school
57,62,8340,1400,lumen christi catholic school
54,68,8341,507,hamilton high school
43,52,8342,69,baraga school
49,54,8343,640,juvenile care center
66,57,8344,1126,sterling heights senior hs
60,63,8345,453,genesee county jail
61,67,8346,361,ea johnson memorial hs
71,81,8347,1333,cadillac heritage christian school
47,52,8348,531,hawthorn center
55,58,8349,340,detroit public safety academy
53,75,8350,731,lincoln school
47,53,8351,877,new school high
77,85,8352,828,michigan school for the deaf
61,61,8353,1349,detroit country day school
55,55,8354,72,bates
67,67,8355,72,bates
67,67,8356,1213,veritas
55,55,8357,72,bates
48,79,8358,90,beecher high school
39,63,8359,649,karl richter campus
81,81,8363,1412,new covenant christian school
52,59,8364,840,monroe county middle college
64,72,8365,1347,de la salle collegiate high school
54,53,8366,840,monroe county middle college
52,56,8367,988,pine grove learning center
43,57,8368,754,lowell senior high school
54,65,8369,1242,washtenaw technical middle college
56,61,8372,1459,veritas christi catholic h.s.
52,54,8373,1065,saginaw isd transitions center
58,79,8376,692,lakeville high school
49,51,8377,328,deckerville community high school
68,74,8378,828,michigan school for the deaf
73,80,8379,828,michigan school for the deaf
72,79,8380,828,michigan school for the deaf
75,82,8381,828,michigan school for the deaf
61,61,8382,828,michigan school for the deaf
74,81,8383,828,michigan school for the deaf
77,85,8384,828,michigan school for the deaf
75,81,8385,828,michigan school for the deaf
72,79,8386,828,michigan school for the deaf
55,55,8390,72,bates
50,60,8393,848,morganshaw school
49,66,8397,1065,saginaw isd transitions center
57,69,8398,1444,st mary catholic central high school
58,61,8399,508,hamilton middle school
49,47,8400,836,milton c porter ed center
55,62,8401,508,hamilton middle school
53,86,8402,1092,south central michigan virtual
47,78,8403,334,detour high school
71,77,8404,1039,riverside academy
58,61,8405,1121,st louis high school
60,54,8406,341,detroit school of arts
63,63,8407,364,east china virtual academy
82,82,8408,639,joy preparatory academy
50,50,8409,304,covenant house academy detroit central site
83,83,8410,1271,west middle school
50,54,8411,424,forest area high school
57,57,8412,316,dansville high school
67,70,8413,1334,calhoun christian school
57,80,8414,1349,detroit country day school
55,55,8415,72,bates
84,94,8416,1319,auburn hills christian school
56,60,8417,11,ackerson lake community education
62,75,8418,680,lake shore high school
47,50,8419,421,flint cultural center academy
48,48,8420,634,john glenn high school
56,52,8421,341,detroit school of arts
58,67,8422,1247,watervliet senior high school
64,64,8423,1368,grace christian school
41,41,8425,1188,union high school
53,63,8427,840,monroe county middle college
47,54,8428,848,morganshaw school
62,68,8429,1390,lake area christian school
41,41,8431,1188,union high school
43,43,8748,1188,union high school
41,41,8749,1188,union high school
52,69,8765,1452,the valley school
46,55,8766,121,blissfield high school
82,100,8767,1321,barry county christian school
78,87,8768,577,hudsonville high school
80,88,8769,1175,traverse city high school
43,80,8770,443,fulton alternative education
68,77,8771,1450,the leelanau school
60,67,8772,1369,grand rapids christian high school
61,100,8773,1356,faith baptist school
46,54,8774,694,lamphere center
70,100,8775,1450,the leelanau school
41,50,8776,1056,roscommon high school
60,59,8797,384,edison
52,53,8798,164,cadillac innovation high school
53,61,8800,1085,sheldon pines school
43,47,8801,591,ingham academyfamily center
50,57,8803,160,byron center charter school
48,54,8804,1329,brightmont academy birmingham
41,41,8807,1188,union high school
63,47,8809,341,detroit school of arts
41,41,8813,1188,union high school
46,56,8824,826,michigan online school
43,47,8825,851,mosaic school
47,55,8826,172,canton high school
64,82,8827,624,jardon vocational school
64,83,8828,371,east lansing high school
48,48,8829,242,chippewa correctional facility
69,96,8830,1381,immanuel christian school
59,64,8831,1338,cardinal mooney catholic
59,76,8832,145,britton deerfield schoolsbritton building
