name,foul,fop,field,home_plate,fop_list,distance,min_distance,max_distance,avg_distance
,"-83.49864049999999,42.3483182,0 -83.4986834,42.3491429,0 -83.4987746,42.3491369,0 -83.4988068,42.3489526,0 -83.49886840000001,42.3486493,0 -83.4988577,42.3484788,0 -83.4988389,42.3484768,0 -83.49883629999999,42.3483638,0 -83.4988524,42.3483519,0 -83.4988443,42.348229,0 -83.4987558,42.3481795,0 -83.49858949999999,42.3481676,0 -83.49819789999999,42.3481735,0 -83.4975354,42.3482825,0 -83.4975273,42.3483499,0 -83.49864049999999,42.3483182,0 ","-83.49864049999999,42.3483182 -83.4975273,42.3483499 -83.4974737,42.349014 -83.497691,42.3491667 -83.4986834,42.3491429 -83.49864049999999,42.3483182 ",Plymouth HS,"42.3483182,-83.49864049999999","[(42.3483182, -83.4986405), (42.3483499, -83.4975273), (42.349014, -83.4974737), (42.3491667, -83.497691), (42.3491429, -83.4986834), (42.3483182, -83.4986405)]","[301.15591315170633, 404.71140539101265, 401.87507130858984, 300.7739444666083]",300.7739444666083,404.71140539101265,352.1290835794793
,"-85.59873090000001,42.2356888,0 -85.59872009999999,42.2365415,0 -85.5987818,42.2365395,0 -85.5989106,42.2358335,0 -85.5989079,42.2357144,0 -85.5988972,42.2356032,0 -85.5988435,42.2355615,0 -85.5986853,42.2355476,0 -85.5985378,42.2355555,0 -85.59758960000001,42.2356548,0 -85.59758960000001,42.2356965,0 -85.59873090000001,42.2356888,0 ","-85.59873090000001,42.2356888 -85.59758960000001,42.2356965 -85.5975708,42.2358355 -85.59756280000001,42.235917 -85.59756280000001,42.2359537 -85.5975708,42.2359815 -85.5975923,42.2360609 -85.5976057,42.2361304 -85.5976191,42.2361721 -85.5976325,42.2362138 -85.59766740000001,42.2362754 -85.59769420000001,42.2363211 -85.5977237,42.2363548 -85.59775860000001,42.2363926 -85.5977881,42.2364144 -85.5978283,42.2364402 -85.5978685,42.2364581 -85.5979329,42.2364839 -85.59798120000001,42.2364958 -85.5980778,42.2365157 -85.5981341,42.2365256 -85.5982253,42.2365395 -85.5983165,42.2365475 -85.5983782,42.2365494 -85.59849079999999,42.2365494 -85.59872009999999,42.2365415 -85.59873090000001,42.2356888 ",Portage Northern High School,"42.2356888,-85.59873090000001","[(42.2356888, -85.5987309), (42.2356965, -85.5975896), (42.2358355, -85.5975708), (42.235917, -85.5975628), (42.2359537, -85.5975628), (42.2359815, -85.5975708), (42.2360609, -85.5975923), (42.2361304, -85.5976057), (42.2361721, -85.5976191), (42.2362138, -85.5976325), (42.2362754, -85.5976674), (42.2363211, -85.5976942), (42.2363548, -85.5977237), (42.2363926, -85.5977586), (42.2364144, -85.5977881), (42.2364402, -85.5978283), (42.2364581, -85.5978685), (42.2364839, -85.5979329), (42.2364958, -85.5979812), (42.2365157, -85.5980778), (42.2365256, -85.5981341), (42.2365395, -85.5982253), (42.2365475, -85.5983165), (42.2365494, -85.5983782), (42.2365494, -85.5984908), (42.2365415, -85.5987201), (42.2356888, -85.5987309)]","[309.0935663714432, 318.6880485269704, 327.0868748897534, 330.74033094514874, 331.7857956118337, 336.8491783040825, 344.605705235774, 348.82201432342157, 353.6788402938538, 358.6768794278213, 363.20655156765537, 365.1132016397232, 367.5834115325996, 367.5766660235134, 367.05958141206344, 364.8892406703017, 361.4723837586241, 357.36792839598286, 349.41628581520195, 345.1352016185307, 338.91002026032345, 332.44953274471766, 327.84960421238407, 320.29673144591123, 310.76212418014643]",309.0935663714432,367.5834115325996,343.9646279683113
,"-84.91802490000001,42.882565,0 -84.9180248,42.883414,0 -84.9182502,42.883414,0 -84.9182394,42.8824824,0 -84.9181241,42.8823999,0 -84.91686350000001,42.8824019,0 -84.91686350000001,42.8825611,0 -84.91802490000001,42.882565,0 ","-84.91802490000001,42.882565 -84.91686350000001,42.8825611 -84.9168579,42.8827944 -84.9168633,42.8828995 -84.9168686,42.8829447 -84.91687400000001,42.8829919 -84.9168954,42.883041 -84.9169196,42.8830833 -84.91695180000001,42.8831344 -84.9169813,42.8831717 -84.9170215,42.8832169 -84.9170658,42.8832494 -84.91710329999999,42.8832749 -84.9171328,42.8833005 -84.9171784,42.883328 -84.9172267,42.8833476 -84.9172884,42.8833673 -84.91735540000001,42.883381 -84.91742790000001,42.8833968 -84.9174869,42.8834066 -84.917562,42.8834125 -84.9176532,42.8834125 -84.9178034,42.8834144 -84.9180248,42.883414 -84.91802490000001,42.882565 ",Portland High School,"42.882565,-84.91802490000001","[(42.882565, -84.9180249), (42.8825611, -84.9168635), (42.8827944, -84.9168579), (42.8828995, -84.9168633), (42.8829447, -84.9168686), (42.8829919, -84.916874), (42.883041, -84.9168954), (42.8830833, -84.9169196), (42.8831344, -84.9169518), (42.8831717, -84.9169813), (42.8832169, -84.9170215), (42.8832494, -84.9170658), (42.8832749, -84.9171033), (42.8833005, -84.9171328), (42.883328, -84.9171784), (42.8833476, -84.9172267), (42.8833673, -84.9172884), (42.883381, -84.9173554), (42.8833968, -84.9174279), (42.8834066, -84.9174869), (42.8834125, -84.917562), (42.8834125, -84.9176532), (42.8834144, -84.9178034), (42.883414, -84.9180248), (42.882565, -84.9180249)]","[311.2953605595302, 323.7741260173323, 334.3634955105513, 339.418018395889, 345.495042340009, 348.9268346484822, 351.35683061886334, 354.67689092956937, 356.562997506882, 358.8626847250232, 358.19802600847316, 357.7180459659412, 359.2126742452051, 358.9043403127993, 356.55234548934413, 352.80943968441704, 347.350160107203, 342.8033839629317, 338.942245674184, 332.8747913794952, 324.5573662268642, 315.22201493838713, 309.4350334819058]",309.4350334819058,359.2126742452051,342.5787890751862
,"-84.91077540000001,42.8702585,0 -84.9114151,42.8708935,0 -84.9116296,42.8707617,0 -84.91122729999999,42.8703843,0 -84.9110476,42.8703116,0 -84.91098049999999,42.8702487,0 -84.9109189,42.870174,0 -84.9108384,42.8701406,0 -84.91078210000001,42.8701307,0 -84.9107472,42.8701386,0 -84.91069349999999,42.8701445,0 -84.9104924,42.8702408,0 -84.90971450000001,42.8705376,0 -84.9097199,42.870689,0 -84.91077540000001,42.8702585,0 ","-84.91077540000001,42.8702585 -84.9097199,42.870689 -84.9097373,42.8714635 -84.9104562,42.8714586 -84.9114151,42.8708935 -84.91077540000001,42.8702585 ",Portland St. Pats HS,"42.8702585,-84.91077540000001","[(42.8702585, -84.9107754), (42.870689, -84.9097199), (42.8714635, -84.9097373), (42.8714586, -84.9104562), (42.8708935, -84.9114151), (42.8702585, -84.9107754)]","[323.5533914709254, 519.9352897100501, 445.6914774046134, 288.0510631142025]",288.0510631142025,519.9352897100501,394.3078054249479
,"-82.7574992,42.8073051,0 -82.75752199999999,42.808164,0 -82.7577366,42.8081571,0 -82.757695,42.8075225,0 -82.7576749,42.8075196,0 -82.7576668,42.8074409,0 -82.757695,42.8074409,0 -82.7576869,42.8072323,0 -82.7576226,42.807187,0 -82.7573275,42.807187,0 -82.75733150000001,42.8072008,0 -82.75720680000001,42.8071998,0 -82.7562144,42.8072146,0 -82.7562748,42.8073326,0 -82.7574992,42.8073051,0 ","-82.7574992,42.8073051 -82.7562748,42.8073326 -82.7565098,42.8079122 -82.75668279999999,42.8081759 -82.75752199999999,42.808164 -82.7574992,42.8073051 ",Richmond High School,"42.8073051,-82.7574992","[(42.8073051, -82.7574992), (42.8073326, -82.7562748), (42.8079122, -82.7565098), (42.8081759, -82.7566828), (42.808164, -82.757522), (42.8073051, -82.7574992)]","[328.7294699672647, 345.6231027078577, 385.65025199809145, 313.09894439898267]",313.09894439898267,385.65025199809145,343.2754422680492
,"-83.19984239999999,42.6972168,0 -83.1997954,42.6963425,0 -83.19963180000001,42.6963484,0 -83.1996855,42.6972823,0 -83.19976990000001,42.6973355,0 -83.2010346,42.697304,0 -83.2010346,42.6971828,0 -83.19984239999999,42.6972168,0 ","-83.19984239999999,42.6972168 -83.2010346,42.6971828 -83.2010172,42.6968229 -83.2010078,42.6967839 -83.20099570000001,42.6967519 -83.2009722,42.6967001 -83.2009535,42.6966627 -83.200928,42.6966282 -83.20089780000001,42.6965927 -83.2008656,42.6965572 -83.200824,42.6965203 -83.2007717,42.6964799 -83.200706,42.6964414 -83.2006578,42.6964168 -83.2006014,42.6963931 -83.20055309999999,42.6963754 -83.2005008,42.6963606 -83.2004512,42.6963517 -83.2004338,42.6963468 -83.2003828,42.6963379 -83.2003453,42.696332 -83.2003064,42.696329 -83.20027020000001,42.6963271 -83.2002353,42.6963271 -83.1997954,42.6963425 -83.19984239999999,42.6972168 ",Rochester Adams HS,"42.6972168,-83.19984239999999","[(42.6972168, -83.1998424), (42.6971828, -83.2010346), (42.6968229, -83.2010172), (42.6967839, -83.2010078), (42.6967519, -83.2009957), (42.6967001, -83.2009722), (42.6966627, -83.2009535), (42.6966282, -83.200928), (42.6965927, -83.2008978), (42.6965572, -83.2008656), (42.6965203, -83.200824), (42.6964799, -83.2007717), (42.6964414, -83.200706), (42.6964168, -83.2006578), (42.6963931, -83.2006014), (42.6963754, -83.2005531), (42.6963606, -83.2005008), (42.6963517, -83.2004512), (42.6963468, -83.2004338), (42.6963379, -83.2003828), (42.696332, -83.2003453), (42.696329, -83.2003064), (42.6963271, -83.2002702), (42.6963271, -83.2002353), (42.6963425, -83.1997954), (42.6972168, -83.1998424)]","[320.7418872458501, 346.9226584360025, 350.78297267504115, 353.323107923871, 357.3705314874458, 360.5617480809132, 362.2057818975443, 363.64618535015876, 365.3143936017052, 366.16118624808456, 366.80142676868195, 365.73758061274515, 364.77799199383776, 362.983524987675, 361.3052828655889, 358.7531647492265, 355.2410583234029, 354.7058456973883, 351.7272958422623, 349.66661623090323, 346.77770869373785, 344.04971827699825, 341.0280948686099, 318.89613631606454]",318.89613631606454,366.80142676868195,353.7284124655725
,"-83.1544493,42.6409811,0 -83.1555584,42.6409988,0 -83.1555611,42.6409081,0 -83.1546223,42.6408972,0 -83.1543836,42.6409041,0 -83.1543353,42.6409436,0 -83.1543152,42.6417486,0 -83.154456,42.641721,0 -83.1544493,42.6409811,0 ","-83.1544493,42.6409811 -83.154456,42.641721 -83.15485700000001,42.6417189 -83.1549402,42.641708 -83.1550823,42.6416794 -83.15519500000001,42.6416528 -83.1552969,42.6416143 -83.1553827,42.641562 -83.1554364,42.6415087 -83.15547530000001,42.6414525 -83.1555034,42.6413766 -83.15553559999999,42.6413095 -83.15554640000001,42.6411852 -83.1555584,42.6409988 -83.1544493,42.6409811 ",Rochester Hills Lutheran Northwest HS,"42.6409811,-83.1544493","[(42.6409811, -83.1544493), (42.641721, -83.154456), (42.6417189, -83.154857), (42.641708, -83.1549402), (42.6416794, -83.1550823), (42.6416528, -83.155195), (42.6416143, -83.1552969), (42.641562, -83.1553827), (42.6415087, -83.1554364), (42.6414525, -83.1554753), (42.6413766, -83.1555034), (42.6413095, -83.1555356), (42.6411852, -83.1555464), (42.6409988, -83.1555584), (42.6409811, -83.1544493)]","[269.665960671142, 290.41120422070065, 296.0252974037425, 306.23468520638926, 316.52612023198327, 324.4542081932989, 328.48126348898484, 327.9007780634668, 325.1634165640602, 318.15643116648374, 315.8506634573334, 304.4294497171993, 298.5009099544623]",269.665960671142,328.48126348898484,309.3692606414806
,"-83.15624510000001,42.6774369,0 -83.1565348,42.6782592,0 -83.156567,42.6782473,0 -83.1566689,42.6780166,0 -83.15650530000001,42.6775572,0 -83.1564865,42.6775394,0 -83.1564544,42.6774467,0 -83.1564034,42.6773146,0 -83.1562881,42.6772752,0 -83.15612710000001,42.6772969,0 -83.15596619999999,42.6773304,0 -83.1551213,42.6776439,0 -83.15513199999999,42.6776577,0 -83.15624510000001,42.6774369,0 ","-83.15624510000001,42.6774369 -83.15513199999999,42.6776577 -83.15526079999999,42.6780127 -83.15528759999999,42.6780442 -83.1553332,42.6780935 -83.1553815,42.6781408 -83.1554271,42.6781744 -83.1554941,42.6782177 -83.1556121,42.678273 -83.155765,42.678338 -83.15593939999999,42.678413 -83.1560547,42.6783913 -83.15625319999999,42.6783459 -83.15641410000001,42.6783025 -83.1565348,42.6782592 -83.15624510000001,42.6774369 ",Rochester HS,"42.6774369,-83.15624510000001","[(42.6774369, -83.1562451), (42.6776577, -83.155132), (42.6780127, -83.1552608), (42.6780442, -83.1552876), (42.6780935, -83.1553332), (42.6781408, -83.1553815), (42.6781744, -83.1554271), (42.6782177, -83.1554941), (42.678273, -83.1556121), (42.678338, -83.155765), (42.678413, -83.1559394), (42.6783913, -83.1560547), (42.6783459, -83.1562532), (42.6783025, -83.1564141), (42.6782592, -83.1565348), (42.6774369, -83.1562451)]","[309.9604182194081, 337.79007975231116, 339.54229374265054, 342.63822725085214, 346.04490961362944, 347.3252452315558, 348.94871281339, 349.0443290432564, 352.8782089113512, 365.12131808622144, 351.58590191460235, 331.29848366440837, 318.7305927568837, 309.65308439512694]",309.65308439512694,365.12131808622144,339.3258432425463
,"-85.56869709999999,43.0900641,0 -85.5686997,43.0909573,0 -85.56879410000001,43.0909559,0 -85.5689228,43.0903575,0 -85.5689148,43.0899932,0 -85.5688048,43.089905,0 -85.56830050000001,43.089907,0 -85.5674825,43.0900108,0 -85.5674717,43.0900715,0 -85.56869709999999,43.0900641,0 ","-85.56869709999999,43.0900641 -85.5674717,43.0900715 -85.5674758,43.0902067 -85.5674731,43.0903174 -85.5674784,43.0904251 -85.5674784,43.0904868 -85.56748380000001,43.0905299 -85.56749189999999,43.0905651 -85.5674999,43.0906043 -85.56751869999999,43.0906376 -85.5675428,43.0906748 -85.5675683,43.0907218 -85.56760319999999,43.090761 -85.5676461,43.0907982 -85.5676809,43.0908257 -85.56773459999999,43.090859 -85.56779090000001,43.0908903 -85.567866,43.0909177 -85.56794379999999,43.0909412 -85.5680189,43.0909491 -85.568094,43.0909628 -85.5682067,43.0909628 -85.56835150000001,43.0909588 -85.5685258,43.0909608 -85.5686997,43.0909573 -85.56869709999999,43.0900641 ",Rockford HS,"43.0900641,-85.56869709999999","[(43.0900641, -85.5686971), (43.0900715, -85.5674717), (43.0902067, -85.5674758), (43.0903174, -85.5674731), (43.0904251, -85.5674784), (43.0904868, -85.5674784), (43.0905299, -85.5674838), (43.0905651, -85.5674919), (43.0906043, -85.5674999), (43.0906376, -85.5675187), (43.0906748, -85.5675428), (43.0907218, -85.5675683), (43.090761, -85.5676032), (43.0907982, -85.5676461), (43.0908257, -85.5676809), (43.090859, -85.5677346), (43.0908903, -85.5677909), (43.0909177, -85.567866), (43.0909412, -85.5679438), (43.0909491, -85.5680189), (43.0909628, -85.568094), (43.0909628, -85.5682067), (43.0909588, -85.5683515), (43.0909608, -85.5685258), (43.0909573, -85.5686997), (43.0900641, -85.5686971)]","[327.35438998957676, 330.3618942039229, 339.7530570239386, 351.1372354306968, 360.16805052443635, 365.88405041760495, 370.12723421961937, 375.55937406100736, 377.8685572931225, 380.29619156370416, 385.2147440786492, 387.1810567519422, 387.83360295404543, 388.2598523364097, 387.36171881369916, 386.3707681917199, 382.2128459997546, 377.74816964648767, 369.96157942242826, 365.03620034271376, 352.7852127601916, 338.91928218303144, 330.019952333571, 325.5571951420053]",325.5571951420053,388.2598523364097,364.290508986845
,"-83.8041977,45.41751360000001,0 -83.8030833,45.4177838,0 -83.80311140000001,45.4178365,0 -83.8042943,45.4176021,0 -83.8043627,45.4175277,0 -83.8039,45.4167435,0 -83.8038531,45.41672939999999,0 -83.80381149999999,45.4167341,0 -83.8041977,45.41751360000001,0 ","-83.8041977,45.41751360000001 -83.80381149999999,45.4167341 -83.80376990000001,45.41674400000001 -83.8037096,45.4167619 -83.8036211,45.41679480000001 -83.80355,45.4168212 -83.8034802,45.41685509999999 -83.80340510000001,45.41690029999999 -83.8033046,45.41696810000001 -83.8032791,45.4169916 -83.8032268,45.4170368 -83.8031919,45.4170744 -83.80315969999999,45.4171121 -83.8031275,45.4171629 -83.803102,45.4172034 -83.8030739,45.4172589 -83.8030444,45.4173305 -83.8030296,45.41738509999999 -83.8030162,45.41744249999999 -83.80301350000001,45.41749329999999 -83.80301489999999,45.4175404 -83.80302020000001,45.41759499999999 -83.80303360000001,45.4176553 -83.8030457,45.4176929 -83.8030833,45.4177838 -83.8041977,45.41751360000001 ",Rogers City HS,"45.41751360000001,-83.8041977","[(45.41751360000001, -83.8041977), (45.4167341, -83.8038115), (45.41674400000001, -83.8037699), (45.4167619, -83.8037096), (45.41679480000001, -83.8036211), (45.4168212, -83.80355), (45.41685509999999, -83.8034802), (45.41690029999999, -83.8034051), (45.41696810000001, -83.8033046), (45.4169916, -83.8032791), (45.4170368, -83.8032268), (45.4170744, -83.8031919), (45.4171121, -83.8031597), (45.4171629, -83.8031275), (45.4172034, -83.803102), (45.4172589, -83.8030739), (45.4173305, -83.8030444), (45.41738509999999, -83.8030296), (45.41744249999999, -83.8030162), (45.41749329999999, -83.8030135), (45.4175404, -83.8030149), (45.41759499999999, -83.8030202), (45.4176553, -83.8030336), (45.4176929, -83.8030457), (45.4177838, -83.8030833), (45.41751360000001, -83.8041977)]","[301.0367250533247, 301.3588721249073, 301.3946153573082, 301.03184791408205, 302.3362907581574, 302.6589884756884, 302.38752475474746, 303.58573477718386, 303.1096912837356, 303.95696678482653, 303.90779738778417, 304.11484661113434, 303.12032177193714, 303.2578219813384, 303.16607729968877, 303.5979180995243, 303.6037570040603, 304.5129346252901, 304.1906137126906, 303.8980548327181, 303.832950880848, 303.3707825751765, 302.96931754992477, 302.6602160303012]",301.03184791408205,304.5129346252901,303.04419448526573
,"-84.58780230000001,46.2351548,0 -84.5877151,46.2343088,0 -84.5875944,46.23435330000001,0 -84.5875985,46.2350917,0 -84.5875971,46.2351798,0 -84.5876172,46.2352105,0 -84.5876454,46.2352383,0 -84.5877017,46.2352754,0 -84.5877581,46.2352912,0 -84.5878251,46.2352856,0 -84.5887156,46.23521139999999,0 -84.58879469999999,46.235204,0 -84.5888819,46.23519840000001,0 -84.58897039999999,46.23513619999999,0 -84.5890107,46.2351001,0 -84.58780230000001,46.2351548,0 ","-84.58780230000001,46.2351548 -84.5890107,46.2351001 -84.5890294,46.23503610000001 -84.5890254,46.2349591 -84.589016,46.23487279999999 -84.58899049999999,46.2347912 -84.58895699999999,46.2346919 -84.58892880000001,46.2346399 -84.5888886,46.23456669999999 -84.5888511,46.2345296 -84.5887894,46.2344804 -84.5887116,46.2344275 -84.58862310000001,46.2343923 -84.5885466,46.23437 -84.5884715,46.234357 -84.5883267,46.2343329 -84.58821140000001,46.2343199 -84.58805580000001,46.2343106 -84.58795120000001,46.2343023 -84.5878479,46.2343014 -84.58777550000001,46.2343032 -84.5877151,46.2343088 -84.58780230000001,46.2351548 ",Rudyard HS,"46.2351548,-84.58780230000001","[(46.2351548, -84.5878023), (46.2351001, -84.5890107), (46.23503610000001, -84.5890294), (46.2349591, -84.5890254), (46.23487279999999, -84.589016), (46.2347912, -84.5889905), (46.2346919, -84.588957), (46.2346399, -84.5889288), (46.23456669999999, -84.5888886), (46.2345296, -84.5888511), (46.2344804, -84.5887894), (46.2344275, -84.5887116), (46.2343923, -84.5886231), (46.23437, -84.5885466), (46.234357, -84.5884715), (46.2343329, -84.5883267), (46.2343199, -84.5882114), (46.2343106, -84.5880558), (46.2343023, -84.5879512), (46.2343014, -84.5878479), (46.2343032, -84.5877755), (46.2343088, -84.5877151), (46.2351548, -84.5878023)]","[306.4549302560887, 313.54010816913484, 317.64683883685666, 323.9066114115442, 328.6326429859451, 337.47314238407415, 341.36569507881376, 348.6713132617817, 349.90085048262625, 350.55616811698775, 351.1443071533177, 347.0890864210215, 342.6250198745869, 336.64474336828346, 327.7991881755345, 321.5954974755869, 314.47982768683397, 313.1690079972083, 311.43581487629984, 310.6395574399514, 309.31147259789464]",306.4549302560887,351.1443071533177,328.76580114525575
,"-84.0129481,43.4554596,0 -84.01320080000001,43.4563348,0 -84.01333889999999,43.45629,0 -84.0132691,43.4557838,0 -84.01321280000001,43.4556017,0 -84.01318329999999,43.4555959,0 -84.0131552,43.4555078,0 -84.0131686,43.4554873,0 -84.01318329999999,43.4554829,0 -84.01314379999999,43.4553452,0 -84.0130264,43.4552882,0 -84.0128279,43.455314,0 -84.0128299,43.4553262,0 -84.0128091,43.4553398,0 -84.0126623,43.4553632,0 -84.0126489,43.4553398,0 -84.0124021,43.4553778,0 -84.0123686,43.4553875,0 -84.0120206,43.4554669,0 -84.011751,43.4555292,0 -84.0117497,43.4556436,0 -84.0129481,43.4554596,0 ","-84.0129481,43.4554596 -84.0117497,43.4556436 -84.011751,43.4558295 -84.0118013,43.456032 -84.01193809999999,43.4562092 -84.01214400000001,43.4563606 -84.0124182,43.4564243 -84.0126965,43.4564472 -84.012962,43.4564092 -84.01308210000001,43.4563786 -84.01320080000001,43.4563348 -84.0129481,43.4554596 ",Saginaw Heritage HS,"43.4554596,-84.0129481","[(43.4554596, -84.0129481), (43.4556436, -84.0117497), (43.4558295, -84.011751), (43.456032, -84.0118013), (43.4562092, -84.0119381), (43.4563606, -84.012144), (43.4564243, -84.0124182), (43.4564472, -84.0126965), (43.4564092, -84.012962), (43.4563786, -84.0130821), (43.4563348, -84.0132008), (43.4554596, -84.0129481)]","[325.2118092291964, 345.28821275329847, 369.13868160293555, 382.86281345761927, 391.7267981093466, 378.74665743481177, 366.1337180373923, 346.1551853845695, 336.86606275042914, 325.99677375102067]",325.2118092291964,391.7267981093466,356.81267125106194
,"-84.0135834,43.4547419,0 -84.01360149999999,43.4538409,0 -84.0135184,43.4538404,0 -84.013519,43.4544197,0 -84.01340639999999,43.4545156,0 -84.013407,43.4545453,0 -84.0134359,43.4545458,0 -84.01343319999999,43.4546568,0 -84.01340570000001,43.4546577,0 -84.01340500000001,43.4548023,0 -84.01351630000001,43.4548802,0 -84.0137095,43.4548831,0 -84.0137101,43.4548588,0 -84.013863,43.4548607,0 -84.0138637,43.454885,0 -84.0138979,43.4548816,0 -84.01402330000001,43.4548013,0 -84.01438400000001,43.4548047,0 -84.0148306,43.4548077,0 -84.0148306,43.4547522,0 -84.0135834,43.4547419,0 ","-84.0135834,43.4547419 -84.0148306,43.4547522 -84.0148313,43.4545784 -84.0148313,43.4545404 -84.01482590000001,43.4544835 -84.01482590000001,43.4544431 -84.01482590000001,43.4543696 -84.014781,43.4542756 -84.01470930000001,43.4541418 -84.0146395,43.4539982 -84.01413460000001,43.4538331 -84.01360149999999,43.4538409 -84.0135834,43.4547419 ",Saginaw Heritage HS - Field 2,"43.4547419,-84.0135834","[(43.4547419, -84.0135834), (43.4547522, -84.0148306), (43.4545784, -84.0148313), (43.4545404, -84.0148313), (43.4544835, -84.0148259), (43.4544431, -84.0148259), (43.4543696, -84.0148259), (43.4542756, -84.014781), (43.4541418, -84.0147093), (43.4539982, -84.0146395), (43.4538331, -84.0141346), (43.4538409, -84.0136015), (43.4547419, -84.0135834)]","[331.2046676337138, 336.6863326732458, 339.4121290252357, 343.11701303331097, 347.44822026478323, 356.7549269050435, 360.58613490302105, 370.45003307215933, 390.0422372566663, 362.15881353620756, 328.4555572963439]",328.4555572963439,390.0422372566663,351.4832786908847
,"-84.08623729999999,43.4096575,0 -84.08627610000001,43.4103512,0 -84.08636,43.4103472,0 -84.08633450000001,43.4098991,0 -84.08632249999999,43.4097188,0 -84.08632110000001,43.409636,0 -84.0862688,43.4095932,0 -84.08595099999999,43.4095854,0 -84.0852737,43.4095844,0 -84.0852697,43.4096224,0 -84.085267,43.4096711,0 -84.08526569999999,43.4096935,0 -84.08623729999999,43.4096575,0 ","-84.08623729999999,43.4096575 -84.08526569999999,43.4096935 -84.08526430000001,43.4097159 -84.08526569999999,43.4097529 -84.08526430000001,43.409788 -84.08527239999999,43.4098192 -84.0852818,43.409866 -84.08528579999999,43.409903 -84.0852952,43.409941 -84.0853073,43.409977 -84.0853327,43.4100267 -84.0853542,43.4100598 -84.085381,43.4100998 -84.0854065,43.410128 -84.08542799999999,43.4101524 -84.0854762,43.4101962 -84.0855138,43.4102186 -84.0855674,43.410243 -84.085617,43.4102634 -84.08565590000001,43.410279 -84.08570690000001,43.4102956 -84.085774,43.410317 -84.0858142,43.4103258 -84.08585309999999,43.4103346 -84.0858853,43.4103404 -84.08593089999999,43.4103443 -84.0859952,43.4103492 -84.0860583,43.4103511 -84.08612530000001,43.4103511 -84.0861884,43.4103511 -84.08627610000001,43.4103512 -84.08623729999999,43.4096575 ",Saginaw Swan Valley - Youth Field,"43.4096575,-84.08623729999999","[(43.4096575, -84.0862373), (43.4096935, -84.0852657), (43.4097159, -84.0852643), (43.4097529, -84.0852657), (43.409788, -84.0852643), (43.4098192, -84.0852724), (43.409866, -84.0852818), (43.409903, -84.0852858), (43.409941, -84.0852952), (43.409977, -84.0853073), (43.4100267, -84.0853327), (43.4100598, -84.0853542), (43.4100998, -84.085381), (43.410128, -84.0854065), (43.4101524, -84.085428), (43.4101962, -84.0854762), (43.4102186, -84.0855138), (43.410243, -84.0855674), (43.4102634, -84.085617), (43.410279, -84.0856559), (43.4102956, -84.0857069), (43.410317, -84.085774), (43.4103258, -84.0858142), (43.4103346, -84.0858531), (43.4103404, -84.0858853), (43.4103443, -84.0859309), (43.4103492, -84.0859952), (43.4103511, -84.0860583), (43.4103511, -84.0861253), (43.4103511, -84.0861884), (43.4103512, -84.0862761), (43.4096575, -84.0862373)]","[258.5249151834112, 259.43844050324634, 260.5227112848885, 262.90260005889604, 263.09795481568125, 265.0426821656117, 268.2177304844533, 270.8404605904206, 273.20151583576205, 275.4923760901502, 276.7213477028051, 278.87533766677586, 279.55939019994895, 280.70096414396465, 281.8913556478811, 280.7026768125029, 277.915485668126, 275.58512995034965, 274.2081347653611, 271.9634182223944, 270.0833479470582, 268.29308258783345, 267.08908290342004, 265.9146406123035, 263.24933349901687, 260.20591916974234, 257.2556141963605, 254.56560187663814, 253.15349794216303, 253.06634669140882]",253.06634669140882,281.8913556478811,268.2760365072859
