teamName,games_played,runs_scored_mean,runs_scored_median,runs_scored_total,runs_allowed_count,runs_allowed_mean,runs_allowed_median,runs_allowed_total,A_runs_scored,H_runs_scored,A_runs_allowed,H_runs_allowed,games,run_differential_home,run_differential_away,run_differential,runs_scored_avg,runs_allowed_avg,runs_scored_avg_home,runs_scored_avg_away,runs_allowed_avg_home,runs_allowed_avg_away,run_differential_avg,home_runs_scored_avg,home_runs_allowed_avg,home_run_differential_avg,away_runs_scored_avg,away_runs_allowed_avg,loss_playoff,win_playoff,wins_playoff,losses_playoff,games_playoff,runs_scored_playoff,runs_allowed_playoff,run_differential_playoff
Allegan,24,4.625,3.0,111.0,24,5.583333333333333,3.0,134.0,57.0,54.0,40.0,94.0,24,-40.0,17.0,-23.0,4.625,5.583333333333333,2.25,2.375,3.9166666666666665,1.6666666666666667,-0.9583333333333334,2.25,3.9166666666666665,-1.6666666666666667,2.375,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,3.0,12.0,-9.0
Allen Park,34,7.264705882352941,7.0,247.0,34,2.0,1.0,68.0,132.0,115.0,42.0,26.0,34,89.0,90.0,179.0,7.264705882352941,2.0,3.3823529411764706,3.8823529411764706,0.7647058823529411,1.2352941176470589,5.264705882352941,3.3823529411764706,0.7647058823529411,2.6176470588235294,3.8823529411764706,1.2352941176470589,1.0,2.0,2.0,1.0,3.0,18.0,8.0,3.3333333333333335
Allen Park Cabrini,21,3.8095238095238093,3.0,80.0,21,8.571428571428571,9.0,180.0,16.0,64.0,113.0,67.0,21,-3.0,-97.0,-100.0,3.8095238095238093,8.571428571428571,3.0476190476190474,0.7619047619047619,3.1904761904761907,5.380952380952381,-4.761904761904762,3.0476190476190474,3.1904761904761907,-0.14285714285714285,0.7619047619047619,5.380952380952381,1.0,0.0,0.0,1.0,1.0,7.0,8.0,-1.0
Allen Park Inter-City Baptist,21,9.428571428571429,12.0,198.0,21,5.523809523809524,4.0,116.0,54.0,144.0,38.0,78.0,21,66.0,16.0,82.0,9.428571428571429,5.523809523809524,6.857142857142857,2.5714285714285716,3.7142857142857144,1.8095238095238095,3.9047619047619047,6.857142857142857,3.7142857142857144,3.142857142857143,2.5714285714285716,1.8095238095238095,1.0,2.0,2.0,1.0,3.0,24.0,19.0,1.6666666666666667
Allendale,29,4.413793103448276,3.0,128.0,29,3.2413793103448274,2.0,94.0,77.0,51.0,56.0,38.0,29,13.0,21.0,34.0,4.413793103448276,3.2413793103448274,1.7586206896551724,2.6551724137931036,1.3103448275862069,1.9310344827586208,1.1724137931034482,1.7586206896551724,1.3103448275862069,0.4482758620689655,2.6551724137931036,1.9310344827586208,1.0,2.0,2.0,1.0,3.0,6.0,5.0,0.3333333333333333
Alma,30,5.066666666666666,3.0,152.0,30,5.166666666666667,4.5,155.0,90.0,62.0,75.0,80.0,30,-18.0,15.0,-3.0,5.066666666666666,5.166666666666667,2.066666666666667,3.0,2.6666666666666665,2.5,-0.1,2.066666666666667,2.6666666666666665,-0.6,3.0,2.5,1.0,2.0,2.0,1.0,3.0,21.0,4.0,5.666666666666667
Almont,29,5.241379310344827,4.0,152.0,29,4.931034482758621,5.0,143.0,83.0,69.0,85.0,58.0,29,11.0,-2.0,9.0,5.241379310344827,4.931034482758621,2.3793103448275863,2.8620689655172415,2.0,2.9310344827586206,0.3103448275862069,2.3793103448275863,2.0,0.3793103448275862,2.8620689655172415,2.9310344827586206,1.0,1.0,1.0,1.0,2.0,7.0,8.0,-0.5
Alpena,21,7.142857142857143,7.0,150.0,21,4.666666666666667,4.0,98.0,49.0,101.0,59.0,39.0,21,62.0,-10.0,52.0,7.142857142857143,4.666666666666667,4.809523809523809,2.3333333333333335,1.8571428571428572,2.8095238095238093,2.4761904761904763,4.809523809523809,1.8571428571428572,2.9523809523809526,2.3333333333333335,2.8095238095238093,1.0,0.0,0.0,1.0,1.0,8.0,13.0,-5.0
Ann Arbor Father Gabriel Richard,28,3.642857142857143,2.5,102.0,28,4.714285714285714,3.5,132.0,28.0,74.0,47.0,85.0,28,-11.0,-19.0,-30.0,3.642857142857143,4.714285714285714,2.642857142857143,1.0,3.0357142857142856,1.6785714285714286,-1.0714285714285714,2.642857142857143,3.0357142857142856,-0.39285714285714285,1.0,1.6785714285714286,1.0,0.0,0.0,1.0,1.0,5.0,11.0,-6.0
Ann Arbor Greenhills,34,6.823529411764706,5.0,232.0,34,3.6470588235294117,3.0,124.0,159.0,73.0,90.0,34.0,34,39.0,69.0,108.0,6.823529411764706,3.6470588235294117,2.1470588235294117,4.676470588235294,1.0,2.6470588235294117,3.176470588235294,2.1470588235294117,1.0,1.1470588235294117,4.676470588235294,2.6470588235294117,1.0,3.0,3.0,1.0,4.0,15.0,8.0,1.75
Ann Arbor Huron,28,2.7142857142857144,2.0,76.0,28,8.071428571428571,7.0,226.0,33.0,43.0,94.0,132.0,28,-89.0,-61.0,-150.0,2.7142857142857144,8.071428571428571,1.5357142857142858,1.1785714285714286,4.714285714285714,3.357142857142857,-5.357142857142857,1.5357142857142858,4.714285714285714,-3.1785714285714284,1.1785714285714286,3.357142857142857,1.0,0.0,0.0,1.0,1.0,1.0,9.0,-8.0
Ann Arbor Pioneer,37,4.108108108108108,3.0,152.0,37,5.216216216216216,4.0,193.0,103.0,49.0,125.0,68.0,37,-19.0,-22.0,-41.0,4.108108108108108,5.216216216216216,1.3243243243243243,2.7837837837837838,1.837837837837838,3.3783783783783785,-1.1081081081081081,1.3243243243243243,1.837837837837838,-0.5135135135135135,2.7837837837837838,3.3783783783783785,1.0,0.0,0.0,1.0,1.0,3.0,6.0,-3.0
Ann Arbor Skyline,35,4.514285714285714,4.0,158.0,35,4.8,4.0,168.0,42.0,116.0,70.0,98.0,35,18.0,-28.0,-10.0,4.514285714285714,4.8,3.3142857142857145,1.2,2.8,2.0,-0.2857142857142857,3.3142857142857145,2.8,0.5142857142857142,1.2,2.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,-3.0
Armada,23,2.5652173913043477,3.0,59.0,23,4.130434782608695,3.0,95.0,33.0,26.0,38.0,57.0,23,-31.0,-5.0,-36.0,2.5652173913043477,4.130434782608695,1.1304347826086956,1.434782608695652,2.4782608695652173,1.6521739130434783,-1.565217391304348,1.1304347826086956,2.4782608695652173,-1.3478260869565217,1.434782608695652,1.6521739130434783,1.0,1.0,1.0,1.0,2.0,5.0,4.0,0.5
Ashley,23,4.043478260869565,4.0,93.0,23,9.434782608695652,8.0,217.0,47.0,46.0,130.0,87.0,23,-41.0,-83.0,-124.0,4.043478260869565,9.434782608695652,2.0,2.0434782608695654,3.782608695652174,5.6521739130434785,-5.391304347826087,2.0,3.782608695652174,-1.7826086956521738,2.0434782608695654,5.6521739130434785,1.0,0.0,0.0,1.0,1.0,0.0,8.0,-8.0
Athens,17,1.5294117647058822,1.0,26.0,17,15.176470588235293,15.0,258.0,9.0,17.0,96.0,162.0,17,-145.0,-87.0,-232.0,1.5294117647058822,15.176470588235293,1.0,0.5294117647058824,9.529411764705882,5.647058823529412,-13.647058823529411,1.0,9.529411764705882,-8.529411764705882,0.5294117647058824,5.647058823529412,1.0,0.0,0.0,1.0,1.0,1.0,16.0,-15.0
Atlanta,21,7.0476190476190474,2.0,148.0,21,5.333333333333333,4.0,112.0,83.0,65.0,76.0,36.0,21,29.0,7.0,36.0,7.0476190476190474,5.333333333333333,3.0952380952380953,3.9523809523809526,1.7142857142857142,3.619047619047619,1.7142857142857142,3.0952380952380953,1.7142857142857142,1.380952380952381,3.9523809523809526,3.619047619047619,1.0,0.0,0.0,1.0,1.0,0.0,10.0,-10.0
Au Gres-Sims,24,8.458333333333334,6.5,203.0,24,7.375,5.5,177.0,110.0,93.0,94.0,83.0,24,10.0,16.0,26.0,8.458333333333334,7.375,3.875,4.583333333333333,3.4583333333333335,3.9166666666666665,1.0833333333333333,3.875,3.4583333333333335,0.4166666666666667,4.583333333333333,3.9166666666666665,1.0,2.0,2.0,1.0,3.0,40.0,28.0,4.0
Auburn Hills Avondale,35,6.771428571428571,6.0,237.0,35,4.057142857142857,3.0,142.0,60.0,177.0,44.0,98.0,35,79.0,16.0,95.0,6.771428571428571,4.057142857142857,5.057142857142857,1.7142857142857142,2.8,1.2571428571428571,2.7142857142857144,5.057142857142857,2.8,2.257142857142857,1.7142857142857142,1.2571428571428571,1.0,0.0,0.0,1.0,1.0,3.0,9.0,-6.0
Auburn Hills Oakland Christian,26,5.3076923076923075,5.0,138.0,26,5.769230769230769,3.5,150.0,74.0,64.0,95.0,55.0,26,9.0,-21.0,-12.0,5.3076923076923075,5.769230769230769,2.4615384615384617,2.8461538461538463,2.1153846153846154,3.6538461538461537,-0.46153846153846156,2.4615384615384617,2.1153846153846154,0.34615384615384615,2.8461538461538463,3.6538461538461537,1.0,1.0,1.0,1.0,2.0,10.0,10.0,0.0
Bad Axe,35,6.142857142857143,4.0,215.0,35,5.142857142857143,4.0,180.0,97.0,118.0,102.0,78.0,35,40.0,-5.0,35.0,6.142857142857143,5.142857142857143,3.3714285714285714,2.7714285714285714,2.2285714285714286,2.914285714285714,1.0,3.3714285714285714,2.2285714285714286,1.1428571428571428,2.7714285714285714,2.914285714285714,1.0,1.0,1.0,1.0,2.0,18.0,11.0,3.5
Baldwin,9,1.4444444444444444,0.0,13.0,9,12.777777777777779,14.0,115.0,0.0,13.0,22.0,93.0,9,-80.0,-22.0,-102.0,1.4444444444444444,12.777777777777779,1.4444444444444444,0.0,10.333333333333334,2.4444444444444446,-11.333333333333334,1.4444444444444444,10.333333333333334,-8.88888888888889,0.0,2.4444444444444446,1.0,0.0,0.0,1.0,1.0,0.0,18.0,-18.0
Bangor,23,3.4347826086956523,1.0,79.0,23,14.26086956521739,15.0,328.0,41.0,38.0,182.0,146.0,23,-108.0,-141.0,-249.0,3.4347826086956523,14.26086956521739,1.6521739130434783,1.7826086956521738,6.3478260869565215,7.913043478260869,-10.826086956521738,1.6521739130434783,6.3478260869565215,-4.695652173913044,1.7826086956521738,7.913043478260869,1.0,1.0,1.0,1.0,2.0,15.0,18.0,-1.5
Bark River-Harris,15,4.733333333333333,4.0,71.0,15,8.466666666666667,10.0,127.0,26.0,45.0,51.0,76.0,15,-31.0,-25.0,-56.0,4.733333333333333,8.466666666666667,3.0,1.7333333333333334,5.066666666666666,3.4,-3.7333333333333334,3.0,5.066666666666666,-2.066666666666667,1.7333333333333334,3.4,1.0,0.0,0.0,1.0,1.0,1.0,15.0,-14.0
Barry County Christian (MI),16,8.4375,9.0,135.0,16,3.1875,2.5,51.0,67.0,68.0,39.0,12.0,16,56.0,28.0,84.0,8.4375,3.1875,4.25,4.1875,0.75,2.4375,5.25,4.25,0.75,3.5,4.1875,2.4375,,,,,,,,
Bath,22,4.454545454545454,3.0,98.0,22,10.636363636363637,11.0,234.0,8.0,90.0,99.0,135.0,22,-45.0,-91.0,-136.0,4.454545454545454,10.636363636363637,4.090909090909091,0.36363636363636365,6.136363636363637,4.5,-6.181818181818182,4.090909090909091,6.136363636363637,-2.0454545454545454,0.36363636363636365,4.5,1.0,0.0,0.0,1.0,1.0,4.0,6.0,-2.0
Battle Creek Central,18,1.8888888888888888,0.0,34.0,18,15.277777777777779,15.5,275.0,24.0,10.0,110.0,165.0,18,-155.0,-86.0,-241.0,1.8888888888888888,15.277777777777779,0.5555555555555556,1.3333333333333333,9.166666666666666,6.111111111111111,-13.38888888888889,0.5555555555555556,9.166666666666666,-8.61111111111111,1.3333333333333333,6.111111111111111,1.0,0.0,0.0,1.0,1.0,1.0,11.0,-10.0
Battle Creek Harper Creek,30,7.1,6.0,213.0,30,3.1333333333333333,2.5,94.0,93.0,120.0,61.0,33.0,30,87.0,32.0,119.0,7.1,3.1333333333333333,4.0,3.1,1.1,2.033333333333333,3.966666666666667,4.0,1.1,2.9,3.1,2.033333333333333,1.0,0.0,0.0,1.0,1.0,2.0,4.0,-2.0
Battle Creek Lakeview,42,7.785714285714286,7.0,327.0,42,2.9047619047619047,2.0,122.0,134.0,193.0,65.0,57.0,42,136.0,69.0,205.0,7.785714285714286,2.9047619047619047,4.595238095238095,3.1904761904761907,1.3571428571428572,1.5476190476190477,4.880952380952381,4.595238095238095,1.3571428571428572,3.238095238095238,3.1904761904761907,1.5476190476190477,1.0,5.0,5.0,1.0,6.0,53.0,22.0,5.166666666666667
Battle Creek Pennfield,23,3.391304347826087,2.0,78.0,23,6.608695652173913,7.0,152.0,39.0,39.0,82.0,70.0,23,-31.0,-43.0,-74.0,3.391304347826087,6.608695652173913,1.6956521739130435,1.6956521739130435,3.0434782608695654,3.5652173913043477,-3.217391304347826,1.6956521739130435,3.0434782608695654,-1.3478260869565217,1.6956521739130435,3.5652173913043477,1.0,0.0,0.0,1.0,1.0,2.0,12.0,-10.0
Bay City All Saints,28,8.071428571428571,7.0,226.0,28,4.857142857142857,3.0,136.0,58.0,168.0,48.0,88.0,28,80.0,10.0,90.0,8.071428571428571,4.857142857142857,6.0,2.0714285714285716,3.142857142857143,1.7142857142857142,3.2142857142857144,6.0,3.142857142857143,2.857142857142857,2.0714285714285716,1.7142857142857142,1.0,2.0,2.0,1.0,3.0,30.0,4.0,8.666666666666666
Bay City Central,33,5.515151515151516,3.0,182.0,33,7.0606060606060606,7.0,233.0,82.0,100.0,102.0,131.0,33,-31.0,-20.0,-51.0,5.515151515151516,7.0606060606060606,3.0303030303030303,2.484848484848485,3.9696969696969697,3.090909090909091,-1.5454545454545454,3.0303030303030303,3.9696969696969697,-0.9393939393939394,2.484848484848485,3.090909090909091,1.0,0.0,0.0,1.0,1.0,2.0,11.0,-9.0
Bay City John Glenn,42,8.166666666666666,8.0,343.0,42,2.3333333333333335,1.0,98.0,160.0,183.0,24.0,74.0,42,109.0,136.0,245.0,8.166666666666666,2.3333333333333335,4.357142857142857,3.8095238095238093,1.7619047619047619,0.5714285714285714,5.833333333333333,4.357142857142857,1.7619047619047619,2.5952380952380953,3.8095238095238093,0.5714285714285714,1.0,3.0,3.0,1.0,4.0,16.0,7.0,2.25
Bay City Western,27,7.2592592592592595,6.0,196.0,27,1.8888888888888888,1.0,51.0,113.0,83.0,28.0,23.0,27,60.0,85.0,145.0,7.2592592592592595,1.8888888888888888,3.074074074074074,4.185185185185185,0.8518518518518519,1.037037037037037,5.37037037037037,3.074074074074074,0.8518518518518519,2.2222222222222223,4.185185185185185,1.037037037037037,1.0,2.0,2.0,1.0,3.0,17.0,7.0,3.3333333333333335
Beal City,40,9.2,10.0,368.0,40,2.5,1.0,100.0,171.0,197.0,61.0,39.0,40,158.0,110.0,268.0,9.2,2.5,4.925,4.275,0.975,1.525,6.7,4.925,0.975,3.95,4.275,1.525,0.0,7.0,7.0,0.0,7.0,63.0,5.0,8.285714285714286
Bear Lake,25,8.4,9.0,210.0,25,5.12,4.0,128.0,101.0,109.0,59.0,69.0,25,40.0,42.0,82.0,8.4,5.12,4.36,4.04,2.76,2.36,3.28,4.36,2.76,1.6,4.04,2.36,1.0,2.0,2.0,1.0,3.0,23.0,12.0,3.6666666666666665
Beaverton,34,7.882352941176471,5.0,268.0,34,4.323529411764706,4.0,147.0,118.0,150.0,43.0,104.0,34,46.0,75.0,121.0,7.882352941176471,4.323529411764706,4.411764705882353,3.4705882352941178,3.0588235294117645,1.2647058823529411,3.5588235294117645,4.411764705882353,3.0588235294117645,1.3529411764705883,3.4705882352941178,1.2647058823529411,1.0,2.0,2.0,1.0,3.0,28.0,14.0,4.666666666666667
Belding,17,6.705882352941177,5.0,114.0,17,6.823529411764706,6.0,116.0,89.0,25.0,65.0,51.0,17,-26.0,24.0,-2.0,6.705882352941177,6.823529411764706,1.4705882352941178,5.235294117647059,3.0,3.823529411764706,-0.11764705882352941,1.4705882352941178,3.0,-1.5294117647058822,5.235294117647059,3.823529411764706,1.0,0.0,0.0,1.0,1.0,0.0,14.0,-14.0
Bellaire,11,3.6363636363636362,2.0,40.0,11,11.454545454545455,10.0,126.0,37.0,3.0,71.0,55.0,11,-52.0,-34.0,-86.0,3.6363636363636362,11.454545454545455,0.2727272727272727,3.3636363636363638,5.0,6.454545454545454,-7.818181818181818,0.2727272727272727,5.0,-4.7272727272727275,3.3636363636363638,6.454545454545454,1.0,0.0,0.0,1.0,1.0,0.0,12.0,-12.0
Belleville,28,3.857142857142857,2.0,108.0,28,6.571428571428571,6.0,184.0,82.0,26.0,119.0,65.0,28,-39.0,-37.0,-76.0,3.857142857142857,6.571428571428571,0.9285714285714286,2.9285714285714284,2.3214285714285716,4.25,-2.7142857142857144,0.9285714285714286,2.3214285714285716,-1.3928571428571428,2.9285714285714284,4.25,1.0,1.0,1.0,1.0,2.0,5.0,12.0,-3.5
Bellevue,11,2.909090909090909,3.0,32.0,11,10.090909090909092,11.0,111.0,14.0,18.0,34.0,77.0,11,-59.0,-20.0,-79.0,2.909090909090909,10.090909090909092,1.6363636363636365,1.2727272727272727,7.0,3.090909090909091,-7.181818181818182,1.6363636363636365,7.0,-5.363636363636363,1.2727272727272727,3.090909090909091,1.0,1.0,1.0,1.0,2.0,10.0,14.0,-2.0
Benton Harbor,10,0.8,0.0,8.0,10,19.6,18.0,196.0,1.0,7.0,110.0,86.0,10,-79.0,-109.0,-188.0,0.8,19.6,0.7,0.1,8.6,11.0,-18.8,0.7,8.6,-7.9,0.1,11.0,,,,,,,,
Benzie Central,38,7.052631578947368,6.5,268.0,38,5.0,3.5,190.0,101.0,167.0,57.0,133.0,38,34.0,44.0,78.0,7.052631578947368,5.0,4.394736842105263,2.6578947368421053,3.5,1.5,2.0526315789473686,4.394736842105263,3.5,0.8947368421052632,2.6578947368421053,1.5,1.0,4.0,4.0,1.0,5.0,36.0,18.0,3.6
Berkley,31,5.0,4.0,155.0,31,5.967741935483871,6.0,185.0,104.0,51.0,121.0,64.0,31,-13.0,-17.0,-30.0,5.0,5.967741935483871,1.6451612903225807,3.3548387096774195,2.064516129032258,3.903225806451613,-0.967741935483871,1.6451612903225807,2.064516129032258,-0.41935483870967744,3.3548387096774195,3.903225806451613,1.0,2.0,2.0,1.0,3.0,10.0,18.0,-2.6666666666666665
Berrien Springs,31,5.838709677419355,5.0,181.0,31,3.4193548387096775,2.0,106.0,100.0,81.0,33.0,73.0,31,8.0,67.0,75.0,5.838709677419355,3.4193548387096775,2.6129032258064515,3.225806451612903,2.3548387096774195,1.064516129032258,2.4193548387096775,2.6129032258064515,2.3548387096774195,0.25806451612903225,3.225806451612903,1.064516129032258,1.0,0.0,0.0,1.0,1.0,1.0,3.0,-2.0
Big Rapids,34,7.647058823529412,5.0,260.0,34,4.0,3.0,136.0,165.0,95.0,82.0,54.0,34,41.0,83.0,124.0,7.647058823529412,4.0,2.7941176470588234,4.852941176470588,1.588235294117647,2.411764705882353,3.6470588235294117,2.7941176470588234,1.588235294117647,1.2058823529411764,4.852941176470588,2.411764705882353,1.0,0.0,0.0,1.0,1.0,1.0,6.0,-5.0
Birch Run,28,3.7857142857142856,1.5,106.0,28,8.785714285714286,9.0,246.0,52.0,54.0,139.0,107.0,28,-53.0,-87.0,-140.0,3.7857142857142856,8.785714285714286,1.9285714285714286,1.8571428571428572,3.8214285714285716,4.964285714285714,-5.0,1.9285714285714286,3.8214285714285716,-1.8928571428571428,1.8571428571428572,4.964285714285714,1.0,1.0,1.0,1.0,2.0,19.0,10.0,4.5
Birmingham Groves,39,5.897435897435898,4.0,230.0,39,4.615384615384615,4.0,180.0,65.0,165.0,58.0,122.0,39,43.0,7.0,50.0,5.897435897435898,4.615384615384615,4.230769230769231,1.6666666666666667,3.128205128205128,1.4871794871794872,1.2820512820512822,4.230769230769231,3.128205128205128,1.1025641025641026,1.6666666666666667,1.4871794871794872,1.0,0.0,0.0,1.0,1.0,2.0,7.0,-5.0
Birmingham Seaholm,31,8.096774193548388,8.0,251.0,31,2.6451612903225805,1.0,82.0,134.0,117.0,47.0,35.0,31,82.0,87.0,169.0,8.096774193548388,2.6451612903225805,3.774193548387097,4.32258064516129,1.1290322580645162,1.5161290322580645,5.451612903225806,3.774193548387097,1.1290322580645162,2.6451612903225805,4.32258064516129,1.5161290322580645,1.0,2.0,2.0,1.0,3.0,24.0,11.0,4.333333333333333
Blanchard Montabella,19,3.263157894736842,2.0,62.0,19,9.421052631578947,10.0,179.0,35.0,27.0,97.0,82.0,19,-55.0,-62.0,-117.0,3.263157894736842,9.421052631578947,1.4210526315789473,1.8421052631578947,4.315789473684211,5.105263157894737,-6.157894736842105,1.4210526315789473,4.315789473684211,-2.8947368421052633,1.8421052631578947,5.105263157894737,1.0,0.0,0.0,1.0,1.0,0.0,8.0,-8.0
Blissfield,30,5.133333333333334,5.0,154.0,30,4.7,4.0,141.0,102.0,52.0,87.0,54.0,30,-2.0,15.0,13.0,5.133333333333334,4.7,1.7333333333333334,3.4,1.8,2.9,0.43333333333333335,1.7333333333333334,1.8,-0.06666666666666667,3.4,2.9,1.0,1.0,1.0,1.0,2.0,8.0,5.0,1.5
Bloomfield Christian School,3,5.666666666666667,5.0,17.0,3,17.0,17.0,51.0,5.0,12.0,10.0,41.0,3,-29.0,-5.0,-34.0,5.666666666666667,17.0,4.0,1.6666666666666667,13.666666666666666,3.3333333333333335,-11.333333333333334,4.0,13.666666666666666,-9.666666666666666,1.6666666666666667,3.3333333333333335,,,,,,,,
Bloomfield Hills,36,6.527777777777778,7.0,235.0,36,4.638888888888889,3.0,167.0,102.0,133.0,51.0,116.0,36,17.0,51.0,68.0,6.527777777777778,4.638888888888889,3.6944444444444446,2.8333333333333335,3.2222222222222223,1.4166666666666667,1.8888888888888888,3.6944444444444446,3.2222222222222223,0.4722222222222222,2.8333333333333335,1.4166666666666667,1.0,0.0,0.0,1.0,1.0,3.0,6.0,-3.0
Bloomfield Hills Brother Rice,36,7.972222222222222,6.5,287.0,36,3.2222222222222223,2.0,116.0,116.0,171.0,60.0,56.0,36,115.0,56.0,171.0,7.972222222222222,3.2222222222222223,4.75,3.2222222222222223,1.5555555555555556,1.6666666666666667,4.75,4.75,1.5555555555555556,3.1944444444444446,3.2222222222222223,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,10.0,6.0,2.0
Bloomfield Hills Cranbrook Kingswood,23,5.260869565217392,4.0,121.0,23,9.26086956521739,8.0,213.0,31.0,90.0,86.0,127.0,23,-37.0,-55.0,-92.0,5.260869565217392,9.26086956521739,3.9130434782608696,1.3478260869565217,5.521739130434782,3.739130434782609,-4.0,3.9130434782608696,5.521739130434782,-1.608695652173913,1.3478260869565217,3.739130434782609,1.0,1.0,1.0,1.0,2.0,12.0,20.0,-4.0
Bloomfield Hills Roeper,21,11.285714285714286,13.0,237.0,21,4.857142857142857,2.0,102.0,168.0,69.0,61.0,41.0,21,28.0,107.0,135.0,11.285714285714286,4.857142857142857,3.2857142857142856,8.0,1.9523809523809523,2.9047619047619047,6.428571428571429,3.2857142857142856,1.9523809523809523,1.3333333333333333,8.0,2.9047619047619047,1.0,1.0,1.0,1.0,2.0,20.0,11.0,4.5
Bloomingdale,16,1.6875,0.0,27.0,16,16.75,17.0,268.0,19.0,8.0,174.0,94.0,16,-86.0,-155.0,-241.0,1.6875,16.75,0.5,1.1875,5.875,10.875,-15.0625,0.5,5.875,-5.375,1.1875,10.875,1.0,0.0,0.0,1.0,1.0,3.0,15.0,-12.0
Boyne City,18,3.4444444444444446,2.5,62.0,18,5.888888888888889,5.0,106.0,41.0,21.0,52.0,54.0,18,-33.0,-11.0,-44.0,3.4444444444444446,5.888888888888889,1.1666666666666667,2.2777777777777777,3.0,2.888888888888889,-2.4444444444444446,1.1666666666666667,3.0,-1.8333333333333333,2.2777777777777777,2.888888888888889,1.0,0.0,0.0,1.0,1.0,1.0,9.0,-8.0
Boyne Falls,30,5.6,3.0,168.0,30,12.466666666666667,14.0,374.0,124.0,44.0,124.0,250.0,30,-206.0,0.0,-206.0,5.6,12.466666666666667,1.4666666666666666,4.133333333333334,8.333333333333334,4.133333333333334,-6.866666666666666,1.4666666666666666,8.333333333333334,-6.866666666666666,4.133333333333334,4.133333333333334,2.0,0.0,0.0,2.0,2.0,4.0,36.0,-16.0
Breckenridge,22,4.5,3.5,99.0,22,8.227272727272727,7.0,181.0,49.0,50.0,111.0,70.0,22,-20.0,-62.0,-82.0,4.5,8.227272727272727,2.272727272727273,2.227272727272727,3.1818181818181817,5.045454545454546,-3.727272727272727,2.272727272727273,3.1818181818181817,-0.9090909090909091,2.227272727272727,5.045454545454546,1.0,0.0,0.0,1.0,1.0,1.0,10.0,-9.0
Brethren,10,1.3,0.0,13.0,10,16.4,16.5,164.0,3.0,10.0,158.0,6.0,10,4.0,-155.0,-151.0,1.3,16.4,1.0,0.3,0.6,15.8,-15.1,1.0,0.6,0.4,0.3,15.8,1.0,1.0,1.0,1.0,2.0,10.0,22.0,-6.0
Bridgeport,18,1.2222222222222223,0.0,22.0,18,16.22222222222222,16.0,292.0,21.0,1.0,196.0,96.0,18,-95.0,-175.0,-270.0,1.2222222222222223,16.22222222222222,0.05555555555555555,1.1666666666666667,5.333333333333333,10.88888888888889,-15.0,0.05555555555555555,5.333333333333333,-5.277777777777778,1.1666666666666667,10.88888888888889,1.0,1.0,1.0,1.0,2.0,18.0,27.0,-4.5
Bridgman,32,8.5,6.5,272.0,32,2.0,1.0,64.0,141.0,131.0,32.0,32.0,32,99.0,109.0,208.0,8.5,2.0,4.09375,4.40625,1.0,1.0,6.5,4.09375,1.0,3.09375,4.40625,1.0,0.0,7.0,7.0,0.0,7.0,40.0,21.0,2.7142857142857144
Brighton,37,6.972972972972973,7.0,258.0,37,2.945945945945946,2.0,109.0,95.0,163.0,38.0,71.0,37,92.0,57.0,149.0,6.972972972972973,2.945945945945946,4.405405405405405,2.5675675675675675,1.9189189189189189,1.027027027027027,4.027027027027027,4.405405405405405,1.9189189189189189,2.4864864864864864,2.5675675675675675,1.027027027027027,1.0,2.0,2.0,1.0,3.0,15.0,8.0,2.3333333333333335
Brighton Charyl Stockwell Prep,29,5.206896551724138,4.0,151.0,29,2.9655172413793105,2.0,86.0,74.0,77.0,68.0,18.0,29,59.0,6.0,65.0,5.206896551724138,2.9655172413793105,2.6551724137931036,2.5517241379310347,0.6206896551724138,2.3448275862068964,2.2413793103448274,2.6551724137931036,0.6206896551724138,2.0344827586206895,2.5517241379310347,2.3448275862068964,1.0,1.0,1.0,1.0,2.0,13.0,2.0,5.5
Brimley,17,2.4705882352941178,2.0,42.0,17,11.941176470588236,12.0,203.0,26.0,16.0,98.0,105.0,17,-89.0,-72.0,-161.0,2.4705882352941178,11.941176470588236,0.9411764705882353,1.5294117647058822,6.176470588235294,5.764705882352941,-9.470588235294118,0.9411764705882353,6.176470588235294,-5.235294117647059,1.5294117647058822,5.764705882352941,1.0,0.0,0.0,1.0,1.0,0.0,11.0,-11.0
Britton Deerfield,26,6.076923076923077,4.5,158.0,26,6.923076923076923,7.5,180.0,82.0,76.0,81.0,99.0,26,-23.0,1.0,-22.0,6.076923076923077,6.923076923076923,2.923076923076923,3.1538461538461537,3.8076923076923075,3.1153846153846154,-0.8461538461538461,2.923076923076923,3.8076923076923075,-0.8846153846153846,3.1538461538461537,3.1153846153846154,1.0,1.0,1.0,1.0,2.0,14.0,16.0,-1.0
Bronson,18,3.2222222222222223,1.0,58.0,18,7.722222222222222,7.0,139.0,42.0,16.0,99.0,40.0,18,-24.0,-57.0,-81.0,3.2222222222222223,7.722222222222222,0.8888888888888888,2.3333333333333335,2.2222222222222223,5.5,-4.5,0.8888888888888888,2.2222222222222223,-1.3333333333333333,2.3333333333333335,5.5,1.0,0.0,0.0,1.0,1.0,0.0,5.0,-5.0
