teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Ferndale,4,7.5,8.0,30.0,4,3.5,3.5,14.0,1.0,3.0,0.75,16.0,4.0,18.0,9.222222222222221,9.0,166.0,18.0,5.444444444444445,3.5,98.0,6.0,3.0,11.0,0.6111111111111112,68.0,3.777777777777777,12.0,9.5,8.5,114.0,12.0,5.583333333333333,3.5,67.0,4.0,1.0,8.0,0.6666666666666666,47.0,3.916666666666667,6.0,8.666666666666666,10.0,52.0,6.0,5.166666666666667,2.5,31.0,2.0,2.0,3.0,0.5,21.0,3.499999999999999
Fife Lake Forest Area,1,7.0,7.0,7.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-9.0,-9.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Flat Rock,1,6.0,6.0,6.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-2.0,-2.0,1.0,3.0,3.0,3.0,1.0,13.0,13.0,13.0,1.0,1.0,0.0,0.0,-10.0,-10.0,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,13.0,13.0,13.0,1.0,1.0,0.0,0.0,-10.0,-10.0
Flint Beecher,2,9.0,9.0,18.0,2,5.5,5.5,11.0,1.0,1.0,0.5,7.0,3.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Flint Carman-Ainsworth,2,9.5,9.5,19.0,2,7.0,7.0,14.0,1.0,1.0,0.5,5.0,2.5,4.0,5.25,5.5,21.0,4.0,8.25,7.0,33.0,3.0,12.0,1.0,0.25,-12.0,-3.0,2.0,3.5,3.5,7.0,2.0,7.0,7.0,14.0,2.0,6.0,0.0,0.0,-7.0,-3.5,2.0,7.0,7.0,14.0,2.0,9.5,9.5,19.0,1.0,6.0,1.0,0.5,-5.0,-2.5
Flint Hamady,1,1.0,1.0,1.0,1,17.0,17.0,17.0,1.0,0.0,0.0,-16.0,-16.0,4.0,0.25,0.0,1.0,4.0,12.75,13.0,51.0,4.0,0.0,0.0,0.0,-50.0,-12.5,,,,,,,,,,,,,,,4.0,0.25,0.0,1.0,4.0,12.75,13.0,51.0,4.0,0.0,0.0,0.0,-50.0,-12.5
Flint Kearsley,2,6.5,6.5,13.0,2,3.5,3.5,7.0,1.0,1.0,0.5,6.0,3.0,8.0,6.5,7.0,52.0,8.0,3.25,2.5,26.0,2.0,8.0,6.0,0.75,26.0,3.25,2.0,7.5,7.5,15.0,2.0,2.5,2.5,5.0,0.0,5.0,2.0,1.0,10.0,5.0,6.0,6.166666666666667,7.0,37.0,6.0,3.5,2.5,21.0,2.0,3.0,4.0,0.6666666666666666,16.0,2.666666666666667
Flint Northern,1,1.0,1.0,1.0,1,20.0,20.0,20.0,1.0,0.0,0.0,-19.0,-19.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Flint Northwestern,1,3.0,3.0,3.0,1,18.0,18.0,18.0,1.0,0.0,0.0,-15.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint Powers Catholic,3,11.666666666666666,14.0,35.0,3,6.0,8.0,18.0,1.0,2.0,0.6666666666666666,17.0,5.666666666666666,2.0,2.0,2.0,4.0,2.0,7.0,7.0,14.0,2.0,4.0,0.0,0.0,-10.0,-5.0,2.0,2.0,2.0,4.0,2.0,7.0,7.0,14.0,2.0,2.0,0.0,0.0,-10.0,-5.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Flint Southwestern Classical Academy,1,0.0,0.0,0.0,1,18.0,18.0,18.0,1.0,0.0,0.0,-18.0,-18.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Flushing,4,10.5,10.5,42.0,4,3.25,1.0,13.0,1.0,3.0,0.75,29.0,7.25,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,-1.0,-1.0
Fowler,2,1.0,1.0,2.0,2,3.0,3.0,6.0,1.0,1.0,0.5,-4.0,-2.0,7.0,5.0,3.0,35.0,7.0,6.142857142857143,4.0,43.0,5.0,1.0,2.0,0.2857142857142857,-8.0,-1.1428571428571432,2.0,2.5,2.5,5.0,2.0,5.0,5.0,10.0,1.0,1.0,1.0,0.5,-5.0,-2.5,5.0,6.0,5.0,30.0,5.0,6.6,4.0,33.0,4.0,0.0,1.0,0.2,-3.0,-0.5999999999999996
Fowlerville,2,4.0,4.0,8.0,2,4.0,4.0,8.0,1.0,1.0,0.5,0.0,0.0,10.0,6.2,5.0,62.0,10.0,4.4,4.0,44.0,4.0,1.0,6.0,0.6,18.0,1.7999999999999998,7.0,5.142857142857143,4.0,36.0,7.0,5.285714285714286,5.0,37.0,4.0,0.0,3.0,0.42857142857142855,-1.0,-0.14285714285714235,3.0,8.666666666666666,10.0,26.0,3.0,2.3333333333333335,3.0,7.0,0.0,1.0,3.0,1.0,19.0,6.333333333333332
Frankenmuth,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,3.0,6.0,6.0,18.0,3.0,6.333333333333333,7.0,19.0,2.0,17.0,1.0,0.3333333333333333,-1.0,-0.33333333333333304,3.0,6.0,6.0,18.0,3.0,6.333333333333333,7.0,19.0,2.0,9.0,1.0,0.3333333333333333,-1.0,-0.33333333333333304,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,
Frankfort,6,8.166666666666666,9.5,49.0,6,1.1666666666666667,0.5,7.0,1.0,5.0,0.8333333333333334,42.0,6.999999999999999,26.0,8.807692307692308,9.0,229.0,26.0,1.5769230769230769,1.0,41.0,3.0,4.0,23.0,0.8846153846153846,188.0,7.230769230769232,14.0,8.571428571428571,8.5,120.0,14.0,1.9285714285714286,0.5,27.0,2.0,3.0,12.0,0.8571428571428571,93.0,6.642857142857142,12.0,9.083333333333334,11.0,109.0,12.0,1.1666666666666667,1.0,14.0,1.0,1.0,11.0,0.9166666666666666,95.0,7.916666666666667
Fraser,1,6.0,6.0,6.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-4.0,-4.0,19.0,6.7894736842105265,5.0,129.0,19.0,5.2105263157894735,5.0,99.0,6.0,6.0,13.0,0.6842105263157895,30.0,1.578947368421053,7.0,8.428571428571429,9.0,59.0,7.0,4.285714285714286,4.0,30.0,0.0,2.0,7.0,1.0,29.0,4.142857142857143,12.0,5.833333333333333,5.0,70.0,12.0,5.75,5.5,69.0,6.0,4.0,6.0,0.5,1.0,0.08333333333333304
Freeland,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,6.0,3.6666666666666665,3.0,22.0,6.0,6.666666666666667,7.5,40.0,4.0,2.0,1.0,0.16666666666666666,-18.0,-3.0000000000000004,2.0,2.0,2.0,4.0,2.0,4.5,4.5,9.0,1.0,2.0,0.0,0.0,-5.0,-2.5,4.0,4.5,3.5,18.0,4.0,7.75,8.5,31.0,3.0,0.0,1.0,0.25,-13.0,-3.25
Fremont,1,3.0,3.0,3.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-8.0,-8.0,3.0,1.6666666666666667,2.0,5.0,3.0,7.0,8.0,21.0,3.0,2.0,0.0,0.0,-16.0,-5.333333333333333,,,,,,,,,,,,,,,3.0,1.6666666666666667,2.0,5.0,3.0,7.0,8.0,21.0,3.0,2.0,0.0,0.0,-16.0,-5.333333333333333
Fruitport,2,1.5,1.5,3.0,2,2.5,2.5,5.0,1.0,1.0,0.5,-2.0,-1.0,2.0,3.0,3.0,6.0,2.0,4.5,4.5,9.0,1.0,0.0,1.0,0.5,-3.0,-1.5,2.0,3.0,3.0,6.0,2.0,4.5,4.5,9.0,1.0,0.0,1.0,0.5,-3.0,-1.5,,,,,,,,,,,,,,
Fulton,2,5.0,5.0,10.0,2,6.0,6.0,12.0,1.0,1.0,0.5,-2.0,-1.0,4.0,2.75,2.0,11.0,4.0,5.75,6.5,23.0,3.0,1.0,1.0,0.25,-12.0,-3.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,10.0,1.0,1.0,1.0,0.5,-6.0,-3.0,2.0,3.5,3.5,7.0,2.0,6.5,6.5,13.0,2.0,0.0,0.0,0.0,-6.0,-3.0
Galesburg-Augusta,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,6.0,4.333333333333333,4.0,26.0,6.0,6.333333333333333,5.5,38.0,4.0,4.0,1.0,0.16666666666666666,-12.0,-2.0,3.0,4.666666666666667,5.0,14.0,3.0,7.666666666666667,5.0,23.0,2.0,1.0,0.0,0.0,-9.0,-3.0,3.0,4.0,3.0,12.0,3.0,5.0,6.0,15.0,2.0,3.0,1.0,0.3333333333333333,-3.0,-1.0
Garden City,3,8.666666666666666,10.0,26.0,3,2.6666666666666665,0.0,8.0,1.0,2.0,0.6666666666666666,18.0,6.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Gaylord,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,2.0,5.0,5.0,10.0,2.0,3.5,3.5,7.0,0.0,3.0,2.0,1.0,3.0,1.5,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,2.0,5.0,5.0,10.0,2.0,3.5,3.5,7.0,0.0,0.0,2.0,1.0,3.0,1.5
Gaylord St Mary,4,5.0,3.5,20.0,4,5.75,6.0,23.0,1.0,3.0,0.75,-3.0,-0.75,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Genesee,1,8.0,8.0,8.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-6.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Genesee Christian,3,10.333333333333334,14.0,31.0,3,8.333333333333334,8.0,25.0,1.0,2.0,0.6666666666666666,6.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Gibraltar Carlson,3,4.0,4.0,12.0,3,3.3333333333333335,3.0,10.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666665,12.0,6.5,7.0,78.0,12.0,5.583333333333333,5.5,67.0,4.0,12.0,8.0,0.6666666666666666,11.0,0.916666666666667,9.0,5.777777777777778,6.0,52.0,9.0,5.555555555555555,5.0,50.0,4.0,10.0,5.0,0.5555555555555556,2.0,0.22222222222222232,3.0,8.666666666666666,9.0,26.0,3.0,5.666666666666667,7.0,17.0,0.0,2.0,3.0,1.0,9.0,2.999999999999999
Gladwin,1,11.0,11.0,11.0,1,19.0,19.0,19.0,1.0,0.0,0.0,-8.0,-8.0,4.0,5.0,4.0,20.0,4.0,6.0,6.0,24.0,3.0,2.0,1.0,0.25,-4.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,4.0,5.0,4.0,20.0,4.0,6.0,6.0,24.0,3.0,0.0,1.0,0.25,-4.0,-1.0
Gobles,4,6.75,6.0,27.0,4,2.75,2.5,11.0,1.0,3.0,0.75,16.0,4.0,3.0,6.666666666666667,6.0,20.0,3.0,5.666666666666667,4.0,17.0,1.0,0.0,2.0,0.6666666666666666,3.0,1.0,1.0,9.0,9.0,9.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,5.0,5.0,2.0,5.5,5.5,11.0,2.0,6.5,6.5,13.0,1.0,0.0,1.0,0.5,-2.0,-1.0
Goodrich,3,6.333333333333333,8.0,19.0,3,2.3333333333333335,3.0,7.0,1.0,2.0,0.6666666666666666,12.0,3.9999999999999996,8.0,9.625,10.0,77.0,8.0,5.625,3.5,45.0,1.0,11.0,7.0,0.875,32.0,4.0,2.0,11.5,11.5,23.0,2.0,3.0,3.0,6.0,0.0,8.0,2.0,1.0,17.0,8.5,6.0,9.0,9.0,54.0,6.0,6.5,4.5,39.0,1.0,3.0,5.0,0.8333333333333334,15.0,2.5
Grand Blanc,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,5.0,5.0,4.0,25.0,5.0,5.8,6.0,29.0,4.0,4.0,1.0,0.2,-4.0,-0.7999999999999998,,,,,,,,,,,,,,,5.0,5.0,4.0,25.0,5.0,5.8,6.0,29.0,4.0,4.0,1.0,0.2,-4.0,-0.7999999999999998
Grand Haven,3,7.333333333333333,6.0,22.0,3,1.3333333333333333,0.0,4.0,1.0,2.0,0.6666666666666666,18.0,6.0,2.0,1.5,1.5,3.0,2.0,6.0,6.0,12.0,2.0,1.0,0.0,0.0,-9.0,-4.5,,,,,,,,,,,,,,,2.0,1.5,1.5,3.0,2.0,6.0,6.0,12.0,2.0,1.0,0.0,0.0,-9.0,-4.5
Grand Ledge,4,4.25,4.0,17.0,4,2.75,2.5,11.0,1.0,3.0,0.75,6.0,1.5,6.0,9.0,8.0,54.0,6.0,1.6666666666666667,1.5,10.0,0.0,2.0,6.0,1.0,44.0,7.333333333333333,4.0,6.0,5.5,24.0,4.0,1.75,1.5,7.0,0.0,1.0,4.0,1.0,17.0,4.25,2.0,15.0,15.0,30.0,2.0,1.5,1.5,3.0,0.0,1.0,2.0,1.0,27.0,13.5
Grand Rapids Catholic Central,5,7.0,6.0,35.0,5,3.6,2.0,18.0,1.0,4.0,0.8,17.0,3.4,2.0,3.0,3.0,6.0,2.0,11.5,11.5,23.0,2.0,1.0,0.0,0.0,-17.0,-8.5,1.0,5.0,5.0,5.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,1.0,1.0,0.0,0.0,-10.0,-10.0
Grand Rapids Christian,8,8.0,8.0,64.0,8,3.375,4.0,27.0,1.0,7.0,0.875,37.0,4.625,31.0,8.548387096774194,7.0,265.0,31.0,4.387096774193548,3.0,136.0,7.0,3.0,24.0,0.7741935483870968,129.0,4.161290322580646,17.0,8.294117647058824,10.0,141.0,17.0,4.823529411764706,3.0,82.0,3.0,0.0,14.0,0.8235294117647058,59.0,3.4705882352941186,14.0,8.857142857142858,6.5,124.0,14.0,3.857142857142857,3.0,54.0,4.0,3.0,10.0,0.7142857142857143,70.0,5.0
Grand Rapids Covenant Christian,3,7.0,5.0,21.0,3,2.6666666666666665,1.0,8.0,1.0,2.0,0.6666666666666666,13.0,4.333333333333334,8.0,3.875,1.5,31.0,8.0,5.0,5.0,40.0,6.0,15.0,2.0,0.25,-9.0,-1.125,6.0,4.0,1.5,24.0,6.0,5.166666666666667,5.0,31.0,4.0,12.0,2.0,0.3333333333333333,-7.0,-1.166666666666667,2.0,3.5,3.5,7.0,2.0,4.5,4.5,9.0,2.0,3.0,0.0,0.0,-2.0,-1.0
Grand Rapids Creston,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,3.0,0.3333333333333333,0.0,1.0,3.0,16.0,16.0,48.0,3.0,2.0,0.0,0.0,-47.0,-15.666666666666666,2.0,0.5,0.5,1.0,2.0,17.0,17.0,34.0,2.0,0.0,0.0,0.0,-33.0,-16.5,1.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,1.0,2.0,0.0,0.0,-14.0,-14.0
Grand Rapids Forest Hills Central,4,4.25,3.0,17.0,4,2.75,2.5,11.0,1.0,3.0,0.75,6.0,1.5,3.0,3.3333333333333335,3.0,10.0,3.0,3.6666666666666665,3.0,11.0,1.0,1.0,2.0,0.6666666666666666,-1.0,-0.33333333333333304,2.0,3.5,3.5,7.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,3.0,1.5,1.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0,-4.0,-4.0
Grand Rapids Forest Hills Eastern,1,8.0,8.0,8.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Grand Rapids Forest Hills Northern,4,5.5,6.5,22.0,4,4.75,5.0,19.0,1.0,3.0,0.75,3.0,0.75,4.0,9.75,10.0,39.0,4.0,6.75,6.0,27.0,2.0,0.0,2.0,0.5,12.0,3.0,,,,,,,,,,,,,,,4.0,9.75,10.0,39.0,4.0,6.75,6.0,27.0,2.0,0.0,2.0,0.5,12.0,3.0
Grand Rapids Kenowa Hills,1,2.0,2.0,2.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-9.0,-9.0,2.0,7.5,7.5,15.0,2.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,9.0,4.5,,,,,,,,,,,,,,,2.0,7.5,7.5,15.0,2.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,9.0,4.5
Grand Rapids NorthPointe Christian,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-3.0,-3.0,7.0,4.857142857142857,4.0,34.0,7.0,5.428571428571429,4.0,38.0,4.0,2.0,3.0,0.42857142857142855,-4.0,-0.5714285714285721,1.0,7.0,7.0,7.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.5,2.5,27.0,6.0,5.333333333333333,4.0,32.0,4.0,2.0,2.0,0.3333333333333333,-5.0,-0.833333333333333
Grand Rapids Northview,3,7.333333333333333,8.0,22.0,3,3.0,3.0,9.0,1.0,2.0,0.6666666666666666,13.0,4.333333333333333,5.0,5.6,7.0,28.0,5.0,7.8,9.0,39.0,4.0,1.0,1.0,0.2,-11.0,-2.2,1.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-3.0,-3.0,4.0,6.0,7.5,24.0,4.0,8.0,9.5,32.0,3.0,1.0,1.0,0.25,-8.0,-2.0
Grand Rapids Ottawa Hills,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Grand Rapids South Christian,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-5.0,-5.0,3.0,6.333333333333333,3.0,19.0,3.0,5.0,5.0,15.0,2.0,0.0,1.0,0.3333333333333333,4.0,1.333333333333333,1.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-4.0,-4.0,2.0,8.5,8.5,17.0,2.0,4.5,4.5,9.0,1.0,0.0,1.0,0.5,8.0,4.0
Grand Rapids Union,1,3.0,3.0,3.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-7.0,-7.0,4.0,6.5,6.0,26.0,4.0,6.75,8.0,27.0,2.0,1.0,2.0,0.5,-1.0,-0.25,1.0,9.0,9.0,9.0,1.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,5.666666666666667,6.0,17.0,3.0,6.333333333333333,8.0,19.0,2.0,1.0,1.0,0.3333333333333333,-2.0,-0.6666666666666661
Grand Rapids West Catholic,2,6.0,6.0,12.0,2,2.0,2.0,4.0,1.0,1.0,0.5,8.0,4.0,3.0,10.0,9.0,30.0,3.0,1.6666666666666667,2.0,5.0,0.0,0.0,3.0,1.0,25.0,8.333333333333334,1.0,12.0,12.0,12.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,10.0,10.0,2.0,9.0,9.0,18.0,2.0,1.5,1.5,3.0,0.0,0.0,2.0,1.0,15.0,7.5
Grandville,2,3.0,3.0,6.0,2,5.0,5.0,10.0,1.0,1.0,0.5,-4.0,-2.0,3.0,4.0,4.0,12.0,3.0,3.3333333333333335,4.0,10.0,1.0,2.0,2.0,0.6666666666666666,2.0,0.6666666666666665,2.0,3.5,3.5,7.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Grandville Calvin Christian,5,13.4,13.0,67.0,5,5.0,4.0,25.0,1.0,4.0,0.8,42.0,8.4,21.0,9.380952380952381,9.0,197.0,21.0,3.0476190476190474,2.0,64.0,2.0,1.0,19.0,0.9047619047619048,133.0,6.333333333333334,11.0,7.818181818181818,8.0,86.0,11.0,3.272727272727273,3.0,36.0,1.0,0.0,10.0,0.9090909090909091,50.0,4.545454545454545,10.0,11.1,11.5,111.0,10.0,2.8,2.0,28.0,1.0,1.0,9.0,0.9,83.0,8.3
Grant,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-6.0,-6.0,3.0,2.0,2.0,6.0,3.0,13.0,14.0,39.0,3.0,1.0,0.0,0.0,-33.0,-11.0,2.0,1.5,1.5,3.0,2.0,12.5,12.5,25.0,2.0,0.0,0.0,0.0,-22.0,-11.0,1.0,3.0,3.0,3.0,1.0,14.0,14.0,14.0,1.0,1.0,0.0,0.0,-11.0,-11.0
Grass Lake,3,8.666666666666666,10.0,26.0,3,6.0,4.0,18.0,1.0,2.0,0.6666666666666666,8.0,2.666666666666666,1.0,26.0,26.0,26.0,1.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,17.0,17.0,,,,,,,,,,,,,,,1.0,26.0,26.0,26.0,1.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,17.0,17.0
Grayling,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,18.0,7.555555555555555,6.5,136.0,18.0,3.0,2.5,54.0,4.0,5.0,14.0,0.7777777777777778,82.0,4.555555555555555,11.0,9.181818181818182,9.0,101.0,11.0,3.090909090909091,2.0,34.0,2.0,2.0,9.0,0.8181818181818182,67.0,6.090909090909091,7.0,5.0,5.0,35.0,7.0,2.857142857142857,3.0,20.0,2.0,3.0,5.0,0.7142857142857143,15.0,2.142857142857143
Greenville,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-7.0,-7.0,4.0,2.5,1.5,10.0,4.0,16.0,15.0,64.0,4.0,0.0,0.0,0.0,-54.0,-13.5,3.0,3.0,2.0,9.0,3.0,17.333333333333332,16.0,52.0,3.0,0.0,0.0,0.0,-43.0,-14.333333333333332,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-11.0,-11.0
Grosse Ile,2,3.5,3.5,7.0,2,5.5,5.5,11.0,1.0,1.0,0.5,-4.0,-2.0,3.0,6.666666666666667,5.0,20.0,3.0,9.0,10.0,27.0,1.0,0.0,2.0,0.6666666666666666,-7.0,-2.333333333333333,1.0,4.0,4.0,4.0,1.0,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-10.0,-10.0,2.0,8.0,8.0,16.0,2.0,6.5,6.5,13.0,0.0,0.0,2.0,1.0,3.0,1.5
Grosse Pointe North,2,7.0,7.0,14.0,2,8.5,8.5,17.0,1.0,1.0,0.5,-3.0,-1.5,23.0,6.304347826086956,7.0,145.0,23.0,6.434782608695652,5.0,148.0,14.0,12.0,8.0,0.34782608695652173,-3.0,-0.13043478260869623,17.0,7.294117647058823,7.0,124.0,17.0,6.470588235294118,6.0,110.0,8.0,8.0,8.0,0.47058823529411764,14.0,0.8235294117647056,6.0,3.5,2.0,21.0,6.0,6.333333333333333,5.0,38.0,6.0,4.0,0.0,0.0,-17.0,-2.833333333333333
Grosse Pointe South,4,10.75,11.0,43.0,4,4.0,4.0,16.0,1.0,3.0,0.75,27.0,6.75,29.0,9.551724137931034,10.0,277.0,29.0,4.827586206896552,5.0,140.0,6.0,13.0,23.0,0.7931034482758621,137.0,4.724137931034482,20.0,10.6,10.5,212.0,20.0,4.45,4.0,89.0,2.0,9.0,18.0,0.9,123.0,6.1499999999999995,9.0,7.222222222222222,6.0,65.0,9.0,5.666666666666667,7.0,51.0,4.0,4.0,5.0,0.5555555555555556,14.0,1.5555555555555554
Grosse Pointe Woods University Liggett,8,8.25,5.5,66.0,8,0.5,0.5,4.0,0.0,8.0,1.0,62.0,7.75,11.0,7.2727272727272725,3.0,80.0,11.0,1.7272727272727273,1.0,19.0,2.0,30.0,9.0,0.8181818181818182,61.0,5.545454545454545,8.0,8.0,3.0,64.0,8.0,1.75,1.0,14.0,2.0,26.0,6.0,0.75,50.0,6.25,3.0,5.333333333333333,6.0,16.0,3.0,1.6666666666666667,2.0,5.0,0.0,4.0,3.0,1.0,11.0,3.666666666666666
Hale,3,7.0,6.0,21.0,3,5.0,6.0,15.0,1.0,2.0,0.6666666666666666,6.0,2.0,2.0,2.5,2.5,5.0,2.0,16.5,16.5,33.0,2.0,3.0,0.0,0.0,-28.0,-14.0,2.0,2.5,2.5,5.0,2.0,16.5,16.5,33.0,2.0,0.0,0.0,0.0,-28.0,-14.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Hamilton,3,7.666666666666667,9.0,23.0,3,7.666666666666667,6.0,23.0,1.0,2.0,0.6666666666666666,0.0,0.0,5.0,8.2,6.0,41.0,5.0,1.8,2.0,9.0,0.0,0.0,5.0,1.0,32.0,6.3999999999999995,3.0,10.666666666666666,13.0,32.0,3.0,1.3333333333333333,1.0,4.0,0.0,0.0,3.0,1.0,28.0,9.333333333333332,2.0,4.5,4.5,9.0,2.0,2.5,2.5,5.0,0.0,0.0,2.0,1.0,4.0,2.0
